0, PineBackHall, 180, study, 0, 0, 0, study, yes, -4.062286, 17.93694, 20.99565, 23.64506, 66.03899
0, BakerBerry2nd, 94, study, 0, 0, 0, study, yes, -6.100983, 16.79152, 17.30521, 44.14778, 133.2285
0, Fairbanks, 0, study, 0, 0, 0, study, yes, -3.008209, 13.12949, 11.06759, 1.977173, 158.2462
0, RaunerBackHall, 0, study, 0, 0, 0, study, yes, -1.78363, 21.19651, 3.971976, 2.08847, 183.3766
0, MooreLot, 180, study, 0, 0, 0, study, yes, -5.59964, 23.98199, 28.98716, 2.325119, 208.7502
0, McLaughlinCluster, 172, study, 0, 0, 0, study, yes, -5.114502, -10.66666, -23.98215, 0.7937469, 232.5808
0, AllenSt, 0, study, 0, 0, 0, study, yes, -1.171478, -3.761108, 6.686056, 0.8215027, 256.4493
0, BakerBerryCharter, -90, study, 0, 0, 0, study, yes, -1.453888, 1.400735, -7.774384, 1.253143, 280.7482
0, RollinsChapel3, 177, study, 0, 0, 0, study, yes, 3.948071, 8.070594, -4.897278, 1.406372, 305.1935
0, Hop2, -1, study, 0, 0, 0, study, yes, -0.6893921, 0.1702044, -2.95694, 0.668457, 328.9041
0, Maynard, 0, study, 0, 0, 0, study, yes, -0.2892761, 1.633575, 7.656961, 0.5708618, 352.5167
0, Hop4, -3, study, 0, 0, 0, study, yes, -1.375916, 6.612525, -7.343414, 0.7241516, 376.2875
0, 53Commons, 0, study, 0, 0, 0, study, yes, 11.35757, -7.08667, -5.89325, 0.6963196, 400.0211
0, PineEntrance, 0, study, 0, 0, 0, study, yes, -3.699371, 20.15195, 9.740159, 1.0578, 424.1157
0, BakerBerryHistoric2, 180, study, 0, 0, 0, study, yes, -1.766449, -7.957092, -2.477448, 0.654541, 447.8145
0, Zimmerman, -100, study, 0, 0, 0, study, yes, -1.439362, -14.25262, 10.53978, 0.6546326, 471.5143
0, RaunerFirst, 0, study, 0, 0, 0, study, yes, 2.221848, -9.542114, 4.950633, 0.6127319, 495.1694
0, Umplebys, -50, study, 0, 0, 0, study, yes, -5.392975, -4.805237, -3.499023, 0.6127319, 518.8229
