trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, PineBackHall, PineBackHall_mirror, 90, mirror, closed, open, -1.536407, -7.829834, -2.725311, 0.4625854, 765.6785
2, Fairbanks, Fairbanks_mirror, 90, mirror, closed, closed, -4.532806, -8.733917, 86.66307, 1.48407, 775.6599
3, Zimmerman, Zimmerman_mirror, 90, mirror, open, closed, -3.955902, -7.357544, 93.04079, 1.464478, 784.2053
4, MooreLot, MooreLot_mirror, -90, mirror, closed, closed, 3.557804, 0.5277966, -82.76801, 1.758301, 787.1021
5, Umplebys, Umplebys_mirror, -90, mirror, open, open, 2.442437, 4.974426, -89.76138, 1.645142, 790.8715
6, neutral, BakerBerryCharter, 90, neutral, closed, closed, -4.897797, -5.509399, 90.17219, 1.347046, 794.6343
7, Maynard, Maynard_mirror, 90, mirror, closed, closed, -3.449738, -5.783813, 89.07188, 1.714905, 801.4171
8, PineEntrance, PineEntrance, 90, ss, closed, closed, -5.457916, -5.752136, 92.44173, 1.54126, 804.7215
9, RaunerFirst, RaunerFirst, -90, ss, closed, closed, 3.257604, 3.407788, -83.7626, 1.569031, 811.2056
10, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 2.26468, 5.725663, -84.043, 1.430054, 815.5931
11, Fairbanks, Fairbanks, -90, ss, open, open, 5.009129, 4.344158, -86.04282, 1.194092, 819.4113
12, neutral, Umplebys, -90, neutral, open, open, 0.5594006, 5.296915, -88.16827, 1.11084, 822.9797
13, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, -4.57254, -3.789795, 91.91363, 1.805054, 827.0756
14, RaunerFirst, RaunerFirst_mirror, 90, mirror, open, open, -3.090607, -4.165771, 92.62167, 2.268311, 831.2739
15, neutral, RollinsChapel3, 90, neutral, closed, closed, -1.509369, -3.165192, 86.17209, 2.346802, 836.7723
16, neutral, PineBackHall, 90, neutral, closed, closed, -5.505341, -2.97876, 94.5388, 1.527527, 839.8407
17, AllenSt, AllenSt, 90, ss, closed, closed, -5.848663, -7.241211, 88.54723, 1.277588, 842.8677
18, neutral, 53Commons, 90, neutral, open, open, -5.613098, -6.354279, 87.97749, 1.444153, 845.7695
19, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 3.261492, 4.799872, -79.92337, 1.305176, 848.6713
20, Hop2, Hop2, 90, ss, open, open, -7.395691, -6.253998, 91.11286, 1.333069, 851.9343
21, neutral, MooreLot, -90, neutral, closed, closed, 1.686405, 1.577013, -79.11121, 1.249695, 854.9471
22, Hop2, Hop2_mirror, -90, mirror, closed, closed, 2.530225, 1.588378, -72.88428, 1.845215, 859.0276
23, RaunerBackHall, RaunerBackHall, 90, ss, open, open, -6.080627, -4.734863, 92.19565, 1.360779, 861.9018
24, AllenSt, AllenSt, 90, ss, closed, closed, -6.388641, -6.082397, 91.14919, 1.249695, 864.8315
25, 53Commons, 53Commons, -90, ss, closed, closed, 2.151962, 1.152931, -73.21643, 1.346924, 867.3029
26, Umplebys, Umplebys, 90, ss, closed, closed, -6.69693, -6.51123, 94.02116, 1.38855, 870.302
27, neutral, BakerBerryHistoric2, -90, neutral, closed, closed, 4.166332, 5.440917, -79.11548, 1.152527, 873.1621
28, neutral, Zimmerman, 90, neutral, open, open, -7.375122, -5.333984, 94.40263, 1.222168, 875.717
29, RollinsChapel3, RollinsChapel3, -90, ss, open, open, -0.7216492, 2.186249, -71.72522, 1.180359, 878.4244
30, Zimmerman, Zimmerman, -90, ss, closed, closed, 1.215184, 1.220978, -71.25323, 1.791138, 881.5068
31, neutral, Fairbanks, 90, neutral, closed, closed, -5.541107, -5.261444, 86.64373, 1.485779, 884.5336
32, neutral, RaunerBackHall, -90, neutral, closed, closed, 3.707539, 2.107147, -76.35941, 1.138672, 887.1717
33, Maynard, Maynard, -90, ss, open, open, 3.717348, 2.726639, -80.38828, 1.374695, 890.018
34, Zimmerman, Zimmerman, -90, ss, closed, closed, 5.507257, 2.850646, -78.8031, 1.249817, 892.5589
35, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -5.044037, -6.700317, 96.20805, 1.333069, 918.9951
36, BakerBerry2nd, BakerBerry2nd, 90, ss, open, open, -3.297791, -7.218506, 83.89055, 1.874695, 922.1192
37, MooreLot, MooreLot, 90, ss, open, open, -2.30249, -6.121887, 89.24348, 1.347107, 924.4102
38, neutral, Maynard, 90, neutral, closed, closed, -3.941284, -7.151093, 91.98033, 1.471985, 927.1872
39, AllenSt, AllenSt_mirror, -90, mirror, open, open, 3.131971, 1.428602, -75.90283, 1.317505, 929.5457
40, PineBackHall, PineBackHall, -90, ss, open, open, 2.765147, 6.367976, -79.92352, 2.124512, 934.4331
41, BakerBerry2nd, BakerBerry2nd_mirror, -90, mirror, closed, closed, 3.236534, 4.025924, -69.82922, 2.191345, 937.5269
42, neutral, Hop4, 90, neutral, closed, closed, -5.854401, -2.417297, 97.44926, 1.333191, 940.3871
43, neutral, AllenSt, -90, neutral, open, open, 2.079571, 2.828923, -83.41739, 1.36084, 943.289
44, Umplebys, Umplebys, 90, ss, closed, closed, -4.005035, -3.602051, 89.45377, 1.957703, 946.7323
45, Hop4, Hop4, -90, ss, open, open, 3.798087, 3.217694, -81.84424, 1.152527, 949.3148
46, Hop2, Hop2, 90, ss, open, open, -10.28781, -4.235443, 97.22831, 1.069153, 951.6198
47, RaunerBackHall, RaunerBackHall, 90, ss, open, open, -4.930695, -5.881714, 96.651, 1.457825, 954.0494
48, neutral, McLaughlinCluster, -90, neutral, closed, closed, -3.324432, -2.309784, -67.61765, 1.555054, 960.5059
