trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -9.843933, -10.72565, -74.40555, 1.069183, 479.7583
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, 8.814164, -7.680725, 70.91137, 1.013672, 481.9261
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, 6.666322, -3.978455, 73.53139, 0.7358704, 483.8422
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, closed, -6.726379, -7.082703, -72.61041, 0.9698486, 485.7424
5, Umplebys, Umplebys, 90, ss, closed, closed, 6.346027, -3.4711, 72.924, 0.9026794, 487.7418
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, 2.11067, -5.122894, 59.5528, 1.499603, 490.2007
7, Fairbanks, Fairbanks, 90, ss, closed, open, 6.03994, -4.086334, 76.72783, 0.9440613, 492.0194
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, 8.432064, 1.024419, 69.00143, 1.003967, 494.1342
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, 5.858049, -2.067444, 70.88544, 0.874115, 495.9525
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 3.520835, -1.509796, 72.86373, 0.819458, 497.9242
11, Zimmerman, Zimmerman, -90, ss, closed, closed, -3.896057, -5.025238, -70.81006, 1.013458, 499.8679
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, -8.863342, -3.032593, -67.69025, 1.217712, 501.9325
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -3.670898, -3.797791, -67.51416, 0.9442749, 503.7906
14, PineBackHall, PineBackHall, 90, ss, closed, open, 5.02045, -2.241455, 77.50085, 0.9303589, 505.5956
15, RaunerFirst, RaunerFirst, 90, ss, open, open, 3.734503, -2.37912, 73.25495, 0.8748169, 507.4147
16, Hop2, Hop2, -90, ss, closed, closed, -3.693512, -3.69278, -63.4726, 0.749939, 509.053
17, Maynard, Maynard, -90, ss, open, closed, -1.646942, -5.017761, -65.48312, 0.888916, 510.9277
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, 4.249238, -0.0284729, 73.45153, 1.166504, 512.9758
19, Hop4, Hop4, -90, ss, open, open, -3.145721, -3.9021, -66.78088, 0.6942749, 514.642
20, Hop2, Hop2, -90, ss, closed, closed, -2.431335, -4.762604, -65.78314, 0.8331909, 516.4606
21, NeutralHop4, Hop4, 90, neutral, closed, closed, 5.468791, -1.43399, 78.51995, 0.9165039, 518.2528
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, 4.988544, -3.558014, 76.26891, 0.9859009, 520.3813
23, Umplebys, Umplebys, 90, ss, closed, closed, 4.364256, -1.760834, 81.63097, 0.749939, 522.242
24, AllenSt, AllenSt, 90, ss, closed, closed, 3.868962, -5.09787, 69.29533, 0.8053589, 524.0469
25, 53Commons, 53Commons, 90, ss, open, open, 5.10654, -3.554077, 69.27734, 0.847229, 525.9077
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, 5.90005, -4.457001, 73.99648, 0.9209595, 528.0087
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, 2.732249, -3.621643, 70.57316, 0.8084106, 529.928
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, -2.115204, 0.5742217, -60.2644, 0.9719849, 531.8227
29, RaunerFirst, RaunerFirst, 90, ss, open, closed, 3.575869, -3.805511, 65.89134, 0.8748169, 533.6833
