trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, PineBackHall, PineBackHall_mirror, 90, mirror, closed, closed, 6.963444, -3.887573, 94.24072, 1.681152, 693.6119
2, Fairbanks, Fairbanks_mirror, 90, mirror, closed, open, 5.513182, -6.433624, 87.30582, 1.798401, 703.727
3, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, 5.329485, -5.255463, 83.91038, 1.784485, 709.7462
4, MooreLot, MooreLot_mirror, -90, mirror, closed, closed, 0.4722673, -4.681976, -80.50958, 1.326233, 713.3634
5, Umplebys, Umplebys_mirror, -90, mirror, open, open, 1.083916, -2.37796, -64.29034, 1.980835, 717.0103
6, neutral, BakerBerryCharter, 90, neutral, closed, closed, 6.460029, -5.270355, 85.99418, 0.9998779, 720.3565
7, Maynard, Maynard_mirror, 90, mirror, closed, closed, 5.792734, -4.852844, 85.92931, 1.415405, 723.4379
8, PineEntrance, PineEntrance, 90, ss, closed, closed, 5.687151, -6.346985, 75.65793, 1.583313, 726.701
9, RaunerFirst, RaunerFirst, -90, ss, closed, closed, -2.562683, 0.7262942, -80.68378, 1.43042, 729.6166
10, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -2.567719, 3.353837, -76.40802, 1.569092, 732.7685
11, Fairbanks, Fairbanks, -90, ss, open, closed, -0.5566711, 2.896159, -71.80673, 2.888306, 737.1421
12, neutral, Umplebys, -90, neutral, open, open, -2.234222, 2.67819, -68.15625, 2.610352, 741.0714
13, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, 0.6278729, 4.904465, 65.82402, 2.540955, 745.5699
14, RaunerFirst, RaunerFirst_mirror, 90, mirror, open, open, 6.229847, 2.387344, 94.73066, 2.880188, 750.0607
15, neutral, RollinsChapel3, 90, neutral, closed, closed, 8.97017, 3.916803, 94.39922, 2.082703, 753.9761
16, neutral, PineBackHall, 90, neutral, closed, closed, 6.887962, 8.031061, 96.49104, 1.485718, 757.0585
17, AllenSt, AllenSt, 90, ss, closed, closed, 6.681537, 2.4233, 90.05917, 1.513611, 759.9187
18, neutral, 53Commons, 90, neutral, open, open, 5.613371, -0.8623352, 91.67821, 1.694031, 763.126
19, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -4.015015, 6.875185, -79.83252, 1.763489, 766.3474
20, Hop2, Hop2, 90, ss, open, open, 4.558054, -1.576141, 92.19721, 1.596985, 787.7018
21, neutral, MooreLot, -90, neutral, closed, closed, -7.293915, -1.472595, -74.00061, 1.471863, 790.9368
22, Hop2, Hop2_mirror, -90, mirror, closed, closed, -1.701813, 6.365547, -79.90503, 1.385132, 793.752
23, RaunerBackHall, RaunerBackHall, 90, ss, open, open, 6.026561, 1.711737, 94.26117, 1.38855, 796.6816
24, AllenSt, AllenSt, 90, ss, closed, closed, 7.926146, 1.802226, 86.39443, 1.888367, 800.1666
25, 53Commons, 53Commons, -90, ss, closed, closed, 0.313742, 14.65856, -64.80688, 3.776855, 805.6096
26, Umplebys, Umplebys, 90, ss, closed, closed, 5.636036, 3.994567, 107.5105, 1.985535, 809.1918
27, neutral, BakerBerryHistoric2, -90, neutral, closed, closed, -4.175385, 16.83452, -68.27277, 1.360657, 812.8848
28, neutral, Zimmerman, 90, neutral, open, open, 5.413758, 2.02473, 82.71808, 2.374268, 816.8975
29, RollinsChapel3, RollinsChapel3, -90, ss, open, open, -4.48764, 11.66949, -66.92535, 1.555054, 820.202
30, Zimmerman, Zimmerman, -90, ss, closed, open, 0.3516254, 11.43112, -58.69394, 1.555237, 823.5067
31, neutral, Fairbanks, 90, neutral, closed, open, 8.086155, 1.649749, 82.74465, 1.527588, 826.6307
