0, PineBackHall, 180, study, 0, 0, 0, study, yes, -1.687134, 0.8495289, 4.436943, 8.415527, 70.58992
0, BakerBerry2nd, 94, study, 0, 0, 0, study, yes, -1.575684, -12.27884, 7.05554, 1.113907, 94.7495
0, Fairbanks, 0, study, 0, 0, 0, study, yes, -0.5665588, -16.36697, -0.1306152, 1.002518, 118.7885
0, RaunerBackHall, 0, study, 0, 0, 0, study, yes, -3.185181, -14.37683, 7.827925, 1.754456, 143.5811
0, MooreLot, 180, study, 0, 0, 0, study, yes, 0.3742599, -12.32907, -1.510986, 0.7937469, 167.4179
0, McLaughlinCluster, 172, study, 0, 0, 0, study, yes, 0.3456815, -9.392883, 6.417064, 0.6683655, 191.1295
0, AllenSt, 0, study, 0, 0, 0, study, yes, 0.1003769, -12.26288, 8.435479, 1.211472, 215.3798
0, BakerBerryCharter, -90, study, 0, 0, 0, study, yes, 0.9099799, -12.49091, 4.32952, 1.211426, 239.6316
0, RollinsChapel3, 177, study, 0, 0, 0, study, yes, -0.004249639, -8.267456, 8.117091, 0.8074646, 263.4835
0, Hop2, -1, study, 0, 0, 0, study, yes, -0.1419373, -7.677246, 2.163918, 0.6405945, 287.1664
0, Maynard, 0, study, 0, 0, 0, study, yes, 2.925774, -12.77844, -0.5358582, 0.5847473, 310.788
0, Hop4, -3, study, 0, 0, 0, study, yes, -3.038177, -6.013519, 9.119436, 0.7239075, 334.5574
0, 53Commons, 0, study, 0, 0, 0, study, yes, 1.747611, -2.395721, -6.852264, 0.598938, 358.2025
0, PineEntrance, 0, study, 0, 0, 0, study, yes, -0.9876099, 25.51403, -34.50931, 1.977173, 383.2212
0, BakerBerryHistoric2, 180, study, 0, 0, 0, study, yes, -0.8934631, 1.437694, -7.743286, 0.5989075, 406.8579
0, Zimmerman, -100, study, 0, 0, 0, study, yes, 3.179238, -6.083923, 3.372765, 0.9051514, 430.8043
0, RaunerFirst, 0, study, 0, 0, 0, study, yes, 0.3959639, -1.66571, -8.548706, 1.113983, 454.9564
0, Umplebys, -50, study, 0, 0, 0, study, yes, -1.81311, -11.10336, 8.597628, 0.6266174, 478.624
