trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, PineBackHall, PineBackHall_mirror, 90, mirror, closed, closed, -4.994019, 8.926166, 69.98661, 0.9733276, 594.3656
2, Fairbanks, Fairbanks_mirror, 90, mirror, closed, closed, -5.549347, 6.169049, 64.54253, 1.229187, 602.6204
3, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -5.010925, 7.285029, 68.42701, 1.089355, 606.8476
4, MooreLot, MooreLot_mirror, -90, mirror, closed, closed, -2.077515, 9.502879, -73.47485, 0.826416, 610.0067
5, Umplebys, Umplebys_mirror, -90, mirror, open, open, 2.339313, 12.14719, -69.3822, 1.395325, 613.832
6, neutral, BakerBerryCharter, 90, neutral, closed, closed, -0.8188477, 9.322558, 81.35278, 0.7498779, 618.5527
7, Maynard, Maynard_mirror, 90, mirror, closed, closed, -1.778809, 5.399426, 70.80166, 0.9307861, 622.4131
8, PineEntrance, PineEntrance, 90, ss, closed, closed, 0.4496264, 9.493427, 74.7139, 0.930542, 625.4403
9, RaunerFirst, RaunerFirst, -90, ss, closed, open, -2.057648, 14.11548, -65.32419, 0.805542, 628.606
10, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -1.381348, 16.76239, -70.08313, 1.069153, 632.6879
11, Fairbanks, Fairbanks, -90, ss, open, open, 0.1427025, 12.38011, -68.93109, 0.9714966, 637.02
12, neutral, Umplebys, -90, neutral, open, open, -0.8865051, 15.37062, -70.03717, 0.972229, 642.0045
13, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, 0.5395995, 12.63914, 71.27663, 1.083191, 647.3084
14, RaunerFirst, RaunerFirst_mirror, 90, mirror, open, closed, 1.900069, 10.9739, 75.95614, 0.9366455, 651.3412
15, neutral, RollinsChapel3, 90, neutral, closed, open, 3.261048, 16.97813, 80.69538, 0.9719238, 658.1168
16, neutral, PineBackHall, 90, neutral, closed, closed, 1.958905, 15.96603, 80.14163, 0.9719849, 663.1153
17, AllenSt, AllenSt, 90, ss, closed, closed, 0.7468205, 14.48267, 71.64453, 1.389038, 667.184
18, neutral, 53Commons, 90, neutral, open, open, 1.274637, 9.031214, 76.86283, 0.8054199, 674.7924
19, BakerBerryCharter, BakerBerryCharter, -90, ss, open, closed, -0.2949219, 17.25641, -63.93719, 0.8192749, 678.3468
20, Hop2, Hop2, 90, ss, open, open, 0.3614273, 9.600574, 73.56226, 0.9302979, 684.1088
21, neutral, MooreLot, -90, neutral, closed, closed, -2.493164, 18.40697, -69.95905, 1.027466, 688.1492
22, Hop2, Hop2_mirror, -90, mirror, closed, closed, -0.3273315, 13.57736, -66.43463, 0.9837036, 693.09
23, RaunerBackHall, RaunerBackHall, 90, ss, open, open, 2.534545, 10.47277, 79.82932, 0.875, 697.0889
24, AllenSt, AllenSt, 90, ss, closed, open, 0.2225033, 9.198031, 69.63761, 0.916626, 701.2543
25, 53Commons, 53Commons, -90, ss, closed, closed, -2.167755, 13.85431, -65.13489, 1.221924, 706.8358
26, Umplebys, Umplebys, 90, ss, closed, closed, 1.879521, 10.68176, 71.15279, 0.8331299, 709.5848
27, neutral, BakerBerryHistoric2, -90, neutral, closed, closed, -3.365417, 18.47122, -67.19534, 0.8331299, 713.1949
28, neutral, Zimmerman, 90, neutral, open, open, -0.2454529, 8.353557, 74.96886, 0.8050537, 716.4855
29, RollinsChapel3, RollinsChapel3, -90, ss, open, open, -6.331573, 15.76563, -62.10956, 0.8192139, 719.8317
30, Zimmerman, Zimmerman, -90, ss, closed, closed, -1.283051, 13.43428, -64.14612, 0.9441528, 723.775
31, neutral, Fairbanks, 90, neutral, closed, closed, -0.0574646, 8.223053, 73.39527, 0.9024048, 726.6351
32, neutral, RaunerBackHall, -90, neutral, closed, closed, -2.852783, 15.69075, -64.15634, 0.7360229, 729.0928
33, Maynard, Maynard, -90, ss, open, open, 3.189403, 14.54905, -64.40784, 1.096924, 732.4667
34, Zimmerman, Zimmerman, -90, ss, closed, open, -1.265686, 13.53338, -67.47421, 0.833252, 737.0071
35, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, closed, 2.060735, 11.38637, 75.6317, 0.9997559, 750.7805
36, BakerBerry2nd, BakerBerry2nd, 90, ss, open, open, -2.551514, 10.07843, 73.7957, 0.9581909, 760.9023
37, MooreLot, MooreLot, 90, ss, open, open, -0.766449, 9.8822, 73.73498, 0.9303589, 763.6932
38, neutral, Maynard, 90, neutral, closed, closed, -2.01825, 9.552329, 73.16723, 0.930542, 766.4978
39, AllenSt, AllenSt_mirror, -90, mirror, open, open, 0.01215327, 11.02603, -65.97559, 1.595642, 769.4957
40, PineBackHall, PineBackHall, -90, ss, open, open, -3.171631, 15.9403, -71.52618, 1.277344, 772.8835
41, BakerBerry2nd, BakerBerry2nd_mirror, -90, mirror, closed, closed, -2.134949, 15.11002, -75.76254, 1.177307, 777.1431
42, neutral, Hop4, 90, neutral, closed, closed, -1.394623, 12.42227, 72.718, 0.8192749, 779.434
43, neutral, AllenSt, -90, neutral, open, open, -2.63501, 14.24264, -76.08292, 0.8748779, 781.8083
44, Umplebys, Umplebys, 90, ss, closed, closed, -0.5948792, 12.68555, 69.50117, 0.8748169, 784.1687
45, Hop4, Hop4, -90, ss, open, open, -3.611664, 13.52832, -71.79538, 0.7634277, 786.5706
46, Hop2, Hop2, 90, ss, open, open, -3.819489, 11.93285, 72.19534, 0.8887329, 788.9312
47, RaunerBackHall, RaunerBackHall, 90, ss, open, open, -2.136322, 10.16782, 69.30467, 0.8748169, 791.236
48, neutral, McLaughlinCluster, -90, neutral, closed, closed, -3.630554, 10.09405, -70.27917, 1.027588, 793.9156
49, RollinsChapel3, RollinsChapel3, -90, ss, open, open, -4.810181, 12.48011, -66.38824, 0.8469849, 796.2205
50, MooreLot, MooreLot, 90, ss, open, closed, -1.97287, 11.1824, 66.07578, 0.9442749, 798.7614
51, RaunerFirst, RaunerFirst, -90, ss, closed, closed, -1.584778, 13.72036, -69.97885, 1.027405, 801.1356
52, Fairbanks, Fairbanks, -90, ss, open, open, -1.209625, 10.20925, -70.2641, 0.9580078, 803.3988
53, PineEntrance, PineEntrance, 90, ss, closed, closed, -0.6472778, 13.25776, 66.37915, 0.8331909, 805.7036
54, PineBackHall, PineBackHall, -90, ss, open, closed, 1.090556, 15.32704, -68.80142, 0.847229, 807.9115
55, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, 2.704378, 14.82527, 77.17103, 0.8747559, 810.2161
56, Hop4, Hop4, -90, ss, open, open, -3.471191, 13.93254, -69.36163, 0.7497559, 812.3405
57, RollinsChapel3, RollinsChapel3_mirror, 90, mirror, closed, closed, -1.843445, 9.092894, 64.59306, 0.9361572, 814.665
58, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, 1.357779, 14.56466, 71.49875, 0.9994507, 816.8448
59, BakerBerry2nd, BakerBerry2nd, 90, ss, open, open, -5.731293, 10.0708, 61.31408, 0.8609619, 819.1081
60, PineEntrance, PineEntrance_mirror, -90, mirror, open, open, 0.5074777, 11.78469, -67.94485, 1.474976, 821.9437
61, neutral, BakerBerry2nd, -90, neutral, closed, closed, 0.2568066, 13.03704, -67.29886, 1.096924, 824.4706
62, 53Commons, 53Commons, -90, ss, closed, closed, -1.650574, 13.55508, -71.38516, 0.9720459, 826.6922
63, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, 1.561445, 17.74376, 63.52935, 0.9914551, 828.9199
64, 53Commons, 53Commons_mirror, 90, mirror, open, open, -0.9381104, 12.19951, 74.3908, 1.033081, 831.3144
65, Maynard, Maynard, -90, ss, open, open, -1.820496, 11.49757, -69.40155, 0.847168, 835.1328
