trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 0.04078731, 11.62216, -85.89349, 1.698608, 684.417
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, 3.77822, 5.425206, 84.93655, 1.336731, 690.8003
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, 7.32501, 15.68057, 68.34464, 1.740356, 694.3783
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 1.968577, 2.600253, -81.67303, 1.453613, 697.447
5, Umplebys, Umplebys, 90, ss, closed, closed, 3.485433, 4.150695, 76.60712, 0.9747314, 699.7582
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, 4.05137, 4.32984, 80.18111, 1.935364, 703.7745
7, Fairbanks, Fairbanks, 90, ss, closed, closed, 3.166208, 3.452891, 84.45714, 1.350464, 706.4755
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, 2.394229, 2.428528, 85.05672, 1.197754, 709.2603
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, 2.394229, 2.428528, 85.05672, 1.197754, 709.2603
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, 3.9451, 1.625042, 83.28994, 1.56958, 712.2917
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, 2.394229, 2.428528, 85.05672, 1.197754, 709.2603
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 4.61963, 6.872961, 88.46841, 1.308594, 715.0343
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 4.277982, 0.09947514, -88.31268, 1.378296, 717.8884
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 4.29712, 4.37195, -85.63995, 1.533752, 721.3156
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 3.67083, 1.342373, -86.82086, 1.40625, 727.9267
14, PineBackHall, PineBackHall, 90, ss, closed, closed, 1.963135, 3.694906, 79.73251, 1.294556, 730.6136
15, RaunerFirst, RaunerFirst, 90, ss, open, closed, 2.688316, 3.921534, 77.2496, 1.489685, 733.5651
16, Hop2, Hop2, -90, ss, closed, closed, 4.624072, 2.421076, -81.02917, 1.044312, 735.9738
17, Maynard, Maynard, -90, ss, open, open, 4.376345, 2.872045, -88.36514, 1.280945, 739.0368
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, 2.679557, 2.53175, 81.31844, 0.9885864, 740.9576
19, Hop4, Hop4, -90, ss, open, open, 4.603139, 4.737096, -85.79849, 0.9885254, 743.1017
20, Hop2, Hop2, -90, ss, closed, closed, 1.388302, 6.249873, -84.37213, 2.241577, 746.7214
21, NeutralHop4, Hop4, 90, neutral, closed, closed, 3.072638, 3.380248, 72.95905, 0.9748535, 749.2059
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, 3.438646, 2.997299, 78.51174, 1.30896, 751.747
23, Umplebys, Umplebys, 90, ss, closed, closed, 2.71261, 3.135675, 93.29552, 1.141724, 754.267
24, AllenSt, AllenSt, 90, ss, closed, closed, 3.426001, 2.625116, 86.92693, 1.322876, 756.9958
25, 53Commons, 53Commons, 90, ss, open, open, 1.44169, 3.524666, 88.59306, 1.197327, 759.4879
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, 2.731248, 1.169939, 77.88005, 1.236633, 762.0192
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, 3.144905, 2.260219, 82.33396, 1.042114, 764.2168
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 2.830634, 3.610765, -90.09985, 1.336731, 766.793
29, RaunerFirst, RaunerFirst, 90, ss, open, open, 2.436759, 2.901002, 64.04391, 1.837769, 769.828
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, 2.162919, 0.5926109, 74.67188, 1.294739, 771.9578
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, 2.603112, 10.83478, -93.99954, 2.144348, 774.9426
32, MooreLot, MooreLot, -90, ss, closed, closed, 1.511584, 3.507627, -86.89545, 1.294922, 777.741
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 2.99388, 2.944519, -83.4299, 1.29071, 780.2706
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 4.010902, 4.093039, -88.48471, 0.9887085, 782.178
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 1.204157, -3.402283, -86.37711, 1.520386, 811.5428
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -1.06665, 1.58093, 70.42484, 1.531555, 814.6931
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 3.940059, 2.25176, -92.05884, 1.330994, 817.1937
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -1.971069, 2.285033, 84.74404, 1.447449, 819.5466
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -3.701935, 7.262731, 76.02853, 1.336609, 821.9692
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 3.030013, 3.575504, -82.42279, 1.22522, 824.4474
