trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -7.726227, 8.076649, -30.10266, 2.881958, 749.0291
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, 1.583325, 12.87774, 21.14365, 2.684875, 758.2991
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, 1.88761, 12.27516, 14.75733, 3.661682, 764.7591
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, -0.1610107, 15.25317, 0.9538379, 2.324341, 771.1068
5, Umplebys, Umplebys, 90, ss, closed, closed, 2.057903, 19.69, 21.1742, 2.575623, 776.7175
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -8.326477, 18.66969, 24.63884, 2.701172, 782.426
7, Fairbanks, Fairbanks, 90, ss, closed, open, -13.93726, 22.48774, 32.70909, 2.269348, 787.3961
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -8.990173, 16.79902, 13.69687, 2.511414, 792.3719
9, Maynard, Maynard_mirror, 90, mirror, closed, open, -4.213959, 3.394614, 61.70671, 1.99353, 796.5094
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -1.081329, 13.48878, 76.70023, 2.283386, 801.6467
11, Zimmerman, Zimmerman, -90, ss, closed, open, 3.182847, 7.397882, -78.18161, 2.325012, 806.0739
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 3.623593, 4.700537, -79.48016, 3.476807, 811.4998
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -7.072418, 1.803909, -16.22263, 6.264893, 820.1709
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -5.508789, 23.1911, 21.46648, 2.241516, 824.7653
15, RaunerFirst, RaunerFirst, 90, ss, open, closed, -4.312958, 5.461021, 79.03411, 4.357727, 831.4202
16, Hop2, Hop2, -90, ss, closed, closed, 1.116958, 10.63646, -26.90866, 3.38324, 837.2676
17, Maynard, Maynard, -90, ss, open, open, 2.005925, 4.993708, -71.05185, 1.781799, 841.3748
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -6.900299, 4.908776, 75.83329, 2.144043, 847.1754
19, Hop4, Hop4, -90, ss, open, open, 2.175474, 3.33642, -67.93719, 1.879578, 851.2129
20, Hop2, Hop2, -90, ss, closed, closed, 1.382965, 7.091086, -79.85913, 2.50592, 856.3362
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -6.375336, 7.431725, 84.12277, 1.893555, 860.2866
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, 0.5209681, -1.974823, 77.02412, 2.088684, 864.8172
23, Umplebys, Umplebys, 90, ss, closed, closed, -4.799408, -1.672546, 88.69276, 2.200012, 869.5787
24, AllenSt, AllenSt, 90, ss, closed, closed, -7.212219, 4.174925, 88.72195, 1.796082, 873.1706
25, 53Commons, 53Commons, 90, ss, open, open, -2.777069, 5.875589, 86.44629, 1.642944, 877.208
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -7.392487, 2.678761, 80.66221, 1.953918, 881.292
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -6.929504, 1.969482, 72.11224, 1.859009, 884.7938
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, -4.005493, 5.685096, -82.12393, 1.76825, 889.0941
29, RaunerFirst, RaunerFirst, 90, ss, open, closed, -9.626465, 4.69168, 68.0427, 2.784729, 894.2872
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -7.60556, 1.481072, 71.31232, 1.935608, 897.9696
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, -3.23288, 15.00942, -95.21686, 3.007385, 902.8002
32, MooreLot, MooreLot, -90, ss, closed, closed, -1.741028, 0.8438281, -85.58423, 1.754211, 906.2669
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 3.128396, 0.4628694, -77.46658, 1.950317, 909.9851
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 3.596001, -4.583862, -77.87601, 1.670776, 913.2986
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, -3.652557, 16.14703, -21.59027, 2.290527, 962.9249
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, closed, 3.268208, 8.062505, 86.44511, 2.909973, 967.4598
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 0.5238235, 3.634355, -64.99017, 1.480957, 970.514
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -2.160248, 2.318065, 71.96902, 2.139465, 974.7137
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -7.537201, 2.395873, 73.5116, 1.810059, 985.5453
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 8.951869, 1.555663, -82.42035, 1.935181, 989.1371
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -7.614136, 5.279185, 83.56077, 2.046753, 992.9799
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 12.39005, 1.956099, -81.66638, 1.796143, 996.377
43, 53Commons, 53Commons, 90, ss, open, open, -13.13934, 1.2706, 74.29918, 1.601135, 999.3841
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, closed, 4.189432, -1.972137, -69.89792, 1.921509, 1003.579
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -8.221161, -0.9660645, 74.07621, 2.045837, 1007.198
46, NeutralUmplebys, Umplebys, -90, neutral, open, open, 2.534208, 3.871809, -79.59943, 2.032654, 1010.705
47, Zimmerman, Zimmerman, -90, ss, closed, open, 2.408211, 2.953202, -79.96237, 2.422607, 1015.675
48, RollinsChapel3, RollinsChapel3_mirror, -90, mirror, open, open, 5.410118, 3.975947, -83.27362, 3.531189, 1021.907
49, PineBackHall, PineBackHall, 90, ss, closed, closed, -6.54541, 1.139612, 67.75973, 1.94928, 1025.722
50, RaunerBackHall, RaunerBackHall_mirror, 90, mirror, open, closed, -5.945587, 8.003673, 80.72008, 4.33313, 1033.146
51, PineEntrance, PineEntrance, -90, ss, open, closed, 0.5430001, 6.779828, -81.99921, 2.562012, 1037.448
52, NeutralMcLaughlinCluster, McLaughlinCluster, -90, neutral, closed, closed, -2.031647, 5.301442, -78.8783, 2.436646, 1041.541
53, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 4.878932, 6.3685, -79.32401, 1.837891, 1044.757
54, Neutral53Commons, 53Commons, -90, neutral, closed, closed, 0.5466289, 3.487891, -72.94232, 3.842896, 1050.077
55, Hop4, Hop4, -90, ss, open, open, 1.292178, 4.97284, -71.71094, 1.72644, 1053.363
56, PineBackHall, PineBackHall_mirror, -90, mirror, open, open, -0.1306152, 8.436852, -71.40506, 2.913818, 1058.198
57, Hop4, Hop4_mirror, 90, mirror, closed, closed, -8.983368, 5.921391, 76.8989, 2.264282, 1061.882
58, AllenSt, AllenSt, 90, ss, closed, closed, -14.19348, 5.563486, 74.68909, 1.740479, 1065.21
59, NeutralHop2, Hop2, 90, neutral, open, open, -12.41339, 5.177548, 77.92748, 2.005005, 1069.637
60, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, -0.1563416, 1.118765, -59.44638, 1.350586, 1072.199
61, NeutralBakerBerry2nd, BakerBerry2nd, 90, neutral, open, open, -12.2236, 4.823421, 73.80053, 1.643066, 1075.481
62, NeutralRollinsChapel3, RollinsChapel3, -90, neutral, open, open, -1.328461, 1.709128, -66.83081, 1.990967, 1079.333
63, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, -9.071655, 4.626503, 73.74319, 1.963257, 1082.591
64, Fairbanks, Fairbanks, 90, ss, closed, open, -9.783295, 0.6113631, 73.1008, 1.837891, 1085.974
65, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, -10.88623, 2.159374, 77.46281, 1.948486, 1089.538
66, MooreLot, MooreLot, -90, ss, closed, closed, 1.579559, 0.4891703, -59.77332, 1.670776, 1092.699
67, Hop2, Hop2_mirror, 90, mirror, open, open, -7.484253, 3.646505, 80.02019, 2.53186, 1096.859
68, RaunerFirst, RaunerFirst_mirror, -90, mirror, closed, closed, 7.661634, 1.402352, -68.77206, 1.59021, 1100.009
69, PineEntrance, PineEntrance, -90, ss, open, closed, 7.251483, 1.292902, -75.72403, 1.684692, 1103.183
70, Maynard, Maynard, -90, ss, open, open, 2.863234, 3.590061, -85.05585, 1.782104, 1106.608
71, NeutralBakerBerryHistoric2, BakerBerryHistoric2, -90, neutral, closed, closed, 3.382747, 7.158731, -86.01343, 1.573364, 1155.433
72, Umplebys, Umplebys_mirror, -90, mirror, open, open, 7.113736, 3.16862, -83.71832, 2.624512, 1159.436
73, BakerBerryHistoric2, BakerBerryHistoric2_mirror, 90, mirror, open, open, -1.162506, 7.241017, 77.13113, 2.366943, 1163.404
74, RollinsChapel3, RollinsChapel3, -90, ss, open, open, 2.782802, 1.206745, -68.25836, 1.281006, 1166.035
75, AllenSt, AllenSt, -90, ss, open, open, 4.955274, 2.469406, -79.22375, 1.476074, 1168.778
76, PineBackHall, PineBackHall, -90, ss, open, open, 3.927764, 5.264312, -86.61517, 2.130249, 1172.245
77, BakerBerryCharter, BakerBerryCharter_mirror, -90, mirror, open, open, 0.9288012, 9.00423, -76.03522, 1.489746, 1175.168
78, Zimmerman, Zimmerman, 90, ss, open, open, -3.260529, 4.077327, 76.98731, 1.809814, 1178.426
79, BakerBerry2nd, BakerBerry2nd, 90, ss, open, open, -5.219971, 2.868154, 72.76422, 1.573608, 1181.559
80, NeutralPineBackHall, PineBackHall, 90, neutral, closed, closed, -5.705566, 3.117598, 82.97673, 1.503662, 1184.608
81, NeutralRaunerBackHall, RaunerBackHall, -90, neutral, closed, closed, 4.042188, -0.7927551, -66.37653, 1.475952, 1187.671
