trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 8.229342, 6.701269, -94.47394, 1.823853, 761.4565
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -7.524719, 2.272073, 92.35683, 1.670715, 769.203
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -6.141663, 3.078516, 87.36646, 1.489807, 774.396
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 6.565843, 2.436218, -85.25311, 2.274292, 781.3202
5, Umplebys, Umplebys, 90, ss, closed, closed, -5.617188, 2.066911, 95.6015, 1.378479, 785.7475
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -4.782227, 2.254478, 84.54388, 2.088562, 789.9326
7, Fairbanks, Fairbanks, 90, ss, closed, open, -7.622528, 3.256958, 83.891, 2.561829, 794.8192
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -6.638153, 1.610697, 92.15202, 1.670532, 798.5919
9, Maynard, Maynard_mirror, 90, mirror, closed, open, -4.76239, -2.381226, 2.554619, 0.5664063, 801.3162
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -5.407898, 4.157699, 81.24693, 1.837891, 807.3446
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 7.626802, 5.872589, -87.7626, 2.478394, 812.2314
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, 4.591332, 8.284589, -85.74347, 2.719116, 818.8764
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 4.821159, 1.976734, -77.08832, 1.963196, 824.7763
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -6.364502, 3.178596, 80.55749, 1.83783, 829.4402
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -6.102356, 2.43713, 81.9687, 1.656982, 832.7816
16, Hop2, Hop2, -90, ss, closed, closed, 4.271587, 6.538694, -76.48563, 1.977661, 836.959
16, Hop2, Hop2, -90, ss, closed, closed, 4.271587, 6.538694, -76.48563, 1.977661, 836.959
16, Hop2, Hop2, -90, ss, closed, closed, 4.271587, 6.538694, -76.48563, 1.977661, 836.959
17, Maynard, Maynard, -90, ss, open, open, 4.003819, 4.163858, -72.33099, 1.865601, 841.3856
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -5.601105, 4.502907, 77.06039, 1.350586, 844.7554
19, Hop4, Hop4, -90, ss, open, open, 4.077513, 7.027559, -76.99268, 1.629211, 848.1526
20, Hop2, Hop2, -90, ss, closed, closed, 4.45645, 6.336997, -68.15173, 1.462036, 851.3409
21, NeutralHop4, Hop4, 90, neutral, closed, open, -7.155243, 2.603732, 77.63996, 1.253113, 855.578
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, open, -8.18576, 3.127635, 81.73953, 1.573364, 860.0303
23, Umplebys, Umplebys, 90, ss, closed, closed, -8.095642, 1.47289, 82.05957, 1.921509, 865.0284
24, AllenSt, AllenSt, 90, ss, closed, closed, -8.034607, 2.563673, 77.5292, 1.517761, 868.2722
25, 53Commons, 53Commons, 90, ss, open, open, -7.283691, 1.209032, 88.73983, 1.531677, 871.5302
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -6.805756, 5.445637, 90.42206, 1.542908, 874.7018
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -6.517944, 4.130574, 79.30759, 1.683655, 878.0421
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 4.492094, 4.728909, -88.00647, 1.8797, 881.8046
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -7.311096, 0.1988281, 76.52235, 1.810059, 885.9675
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -6.252991, 1.653861, 78.53478, 1.601257, 889.0302
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, 6.013814, 6.053815, -89.84781, 2.200012, 892.8786
32, MooreLot, MooreLot, -90, ss, closed, open, 6.292404, 5.828854, -88.28552, 1.462036, 896.2339
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 4.260787, 5.975215, -91.26355, 1.777161, 899.7372
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 5.264263, 7.042117, -89.83722, 2.032837, 903.4266
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 7.393453, 2.78649, -91.405, 1.893921, 915.3444
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -7.584656, 3.5461, 80.98212, 1.796143, 918.7043
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 8.567626, 6.261413, -89.82281, 1.637817, 921.8736
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -5.078278, 1.272331, 76.87061, 2.242981, 926.0934
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -8.700928, 3.477601, 80.81184, 1.796143, 929.421
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, closed, 7.98297, 6.358997, -88.79205, 1.823853, 933.361
