trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 7.851618, 3.235566, -87.43222, 1.471924, 602.9128
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -6.276947, 2.039384, 70.12469, 1.291321, 610.8543
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -6.085052, 7.463239, 70.11442, 1.833557, 614.5345
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 8.473467, 0.3431687, -83.79288, 1.201111, 617.3871
5, Umplebys, Umplebys, 90, ss, closed, closed, -3.456421, 4.859319, 59.24208, 1.138672, 620.039
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -4.176178, 2.954045, 64.53678, 1.430298, 623.1747
7, Fairbanks, Fairbanks, 90, ss, closed, open, -4.758972, 6.289534, 79.34528, 1.541443, 626.3682
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -4.681305, 5.012338, 73.89915, 1.575867, 630.1376
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -6.02005, 5.600001, 70.53874, 1.470154, 633.4684
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -2.844299, 12.69105, 73.20296, 1.66626, 637.3561
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 7.358778, 2.722352, -76.01523, 1.263733, 640.4663
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, 6.734078, 0.3907712, -94.367, 2.309509, 644.7612
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 5.764344, 2.279209, -84.90671, 1.291565, 647.9871
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -2.837738, 11.33623, 76.0557, 1.208069, 650.9723
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -4.381012, 6.633346, 71.04411, 1.235962, 653.7355
16, Hop2, Hop2, -90, ss, closed, closed, 5.452457, 5.59846, -84.51605, 1.249634, 656.7761
17, Maynard, Maynard, -90, ss, open, open, 6.858693, 4.347295, -77.35297, 1.291504, 659.8724
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -6.451172, 7.559159, 68.92522, 1.138733, 662.8373
19, Hop4, Hop4, -90, ss, open, closed, 5.231567, 5.601769, -76.20102, 0.8748779, 665.4615
20, Hop2, Hop2, -90, ss, closed, closed, 5.904031, 0.9056529, -68.16699, 1.055359, 668.3912
