trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, PineBackHall, PineBackHall_mirror, 90, mirror, closed, open, -1.601593, 17.0445, 0.464768, 0.5029907, 629.7939
2, Fairbanks, Fairbanks_mirror, 90, mirror, closed, open, -3.297333, 4.841031, 100.5176, 1.825684, 636.2155
3, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -0.4458923, -2.05542, 94.80952, 2.451538, 640.347
4, MooreLot, MooreLot_mirror, -90, mirror, closed, closed, 1.283416, 4.740191, -100.6691, 1.404541, 643.251
5, Umplebys, Umplebys_mirror, -90, mirror, open, open, -3.110901, 2.594758, -86.55945, 1.562561, 646.452
6, neutral, BakerBerryCharter, 90, neutral, closed, closed, 2.694364, 19.03274, 100.0121, 1.249695, 648.8263
7, Maynard, Maynard_mirror, 90, mirror, closed, closed, -0.09786987, 12.27512, 100.5475, 1.470947, 651.4357
8, PineEntrance, PineEntrance, 90, ss, closed, closed, 3.738607, 21.74817, 96.76287, 1.388428, 653.8377
9, RaunerFirst, RaunerFirst, -90, ss, closed, closed, -4.994415, 17.81343, -90.24695, 1.694031, 656.6147
10, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -0.9889526, 18.1143, -90.55951, 1.569031, 659.2666
11, Fairbanks, Fairbanks, -90, ss, open, open, 0.9896153, 7.910275, -78.26263, 1.777405, 662.1685
12, neutral, Umplebys, -90, neutral, open, open, -3.983002, 5.630954, -85.7366, 1.208191, 665.1675
13, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, 2.429061, 10.08807, 97.34061, 1.152466, 667.4724
14, RaunerFirst, RaunerFirst_mirror, 90, mirror, open, open, 1.656475, 13.63393, 96.08332, 1.783508, 670.7
15, neutral, RollinsChapel3, 90, neutral, closed, closed, 2.642165, 16.8938, 75.66866, 2.235474, 674.1432
16, neutral, PineBackHall, 90, neutral, closed, closed, 4.975866, 28.30898, 85.75537, 1.652344, 677.0868
17, AllenSt, AllenSt, 90, ss, closed, closed, -2.06842, 18.90479, 85.16547, 1.277405, 679.461
18, neutral, 53Commons, 90, neutral, open, open, -2.589722, -4.119446, 84.95861, 1.388428, 682.1268
19, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 2.178774, 11.57279, -96.21478, 1.138672, 684.4456
20, Hop2, Hop2, 90, ss, open, open, -4.87619, 8.17083, 87.47678, 1.096863, 686.6809
21, neutral, MooreLot, -90, neutral, closed, closed, -0.3365784, 7.092657, -89.3786, 0.9860229, 688.8193
22, Hop2, Hop2_mirror, -90, mirror, closed, closed, 1.569375, 4.452915, -81.90012, 1.247498, 691.2469
23, RaunerBackHall, RaunerBackHall, 90, ss, open, open, -0.8999634, 5.392197, 84.47729, 1.277527, 693.7046
24, AllenSt, AllenSt, 90, ss, closed, closed, -1.629028, 10.125, 72.55763, 1.347107, 696.218
25, 53Commons, 53Commons, -90, ss, closed, closed, -1.37915, 5.934361, -94.77115, 1.305237, 698.703
26, Umplebys, Umplebys, 90, ss, closed, closed, -0.4595337, 10.6219, 91.98994, 1.124695, 700.994
27, neutral, BakerBerryHistoric2, -90, neutral, closed, closed, -3.342865, 17.20241, -102.8333, 1.08313, 703.2156
28, neutral, Zimmerman, 90, neutral, open, open, -1.681519, 9.589013, 100.3503, 0.8193359, 705.201
29, RollinsChapel3, RollinsChapel3, -90, ss, open, open, -1.412811, 9.484618, -104.1559, 0.8471069, 707.1587
30, Zimmerman, Zimmerman, -90, ss, closed, open, 6.292251, -10.40021, -81.98486, 2.582581, 710.8936
31, neutral, Fairbanks, 90, neutral, closed, open, -1.787933, 9.64138, 92.14047, 0.9719849, 713.0042
32, neutral, RaunerBackHall, -90, neutral, closed, closed, -0.7875061, 16.46876, -104.1809, 0.8886108, 714.9896
33, Maynard, Maynard, -90, ss, open, open, 0.4758903, 7.629622, -92.98956, 1.680054, 717.7805
34, Zimmerman, Zimmerman, -90, ss, closed, open, 4.503207, 0.9806968, -94.78394, 1.527405, 720.6545
35, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, 0.9999371, 21.55399, 83.26236, 1.582947, 733.2202
36, BakerBerry2nd, BakerBerry2nd, 90, ss, open, open, 2.41614, 18.24023, 77.65842, 1.624512, 736.0942
37, MooreLot, MooreLot, 90, ss, open, closed, -0.6972656, 10.46832, 82.48277, 1.180298, 738.1353
38, neutral, Maynard, 90, neutral, closed, closed, -2.534973, 7.566643, 88.02856, 1.319214, 740.5512
39, AllenSt, AllenSt_mirror, -90, mirror, open, open, 2.772274, 5.998655, -94.16602, 0.7945557, 742.3315
