trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, PineBackHall, PineBackHall_mirror, 90, mirror, closed, closed, 4.867163, 25.16253, 37.30786, 1.961975, 676.9717
2, Fairbanks, Fairbanks_mirror, 90, mirror, closed, closed, 4.213435, 8.869218, 40.69396, 1.801697, 688.0067
3, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -3.29184, 0.8642094, 67.80381, 1.337891, 694.9399
4, MooreLot, MooreLot_mirror, -90, mirror, closed, closed, 0.7626987, -5.342438, -59.21552, 1.242126, 704.0405
5, Umplebys, Umplebys_mirror, -90, mirror, open, open, -0.6607056, -4.418518, -61.45114, 1.196899, 708.3616
6, neutral, BakerBerryCharter, 90, neutral, closed, closed, -2.840179, -2.233673, 47.00412, 0.9581909, 712.4991
7, Maynard, Maynard_mirror, 90, mirror, closed, closed, -1.349335, -0.984436, 64.39227, 1.202209, 724.6007
8, PineEntrance, PineEntrance, 90, ss, closed, closed, -2.211578, 3.222262, 64.31969, 1.041504, 728.3079
9, RaunerFirst, RaunerFirst, -90, ss, closed, closed, -0.9672852, 0.2442442, -69.56769, 1.291443, 731.7789
10, BakerBerryCharter, BakerBerryCharter, -90, ss, open, closed, -1.506348, -2.834717, -55.40433, 0.8192749, 735.3056
11, Fairbanks, Fairbanks, -90, ss, open, open, -0.8829651, -4.968506, -70.01419, 1.222107, 740.0126
12, neutral, Umplebys, -90, neutral, open, open, -1.939209, -2.337189, -71.78915, 0.861084, 743.317
13, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, -0.1642761, 4.694879, 69.6212, 1.527344, 749.1902
14, RaunerFirst, RaunerFirst_mirror, 90, mirror, open, open, -1.023499, 6.183488, 74.19451, 1.460205, 753.3021
15, neutral, RollinsChapel3, 90, neutral, closed, closed, -1.352234, 6.09756, 77.02167, 1.069275, 757.536
16, neutral, PineBackHall, 90, neutral, closed, closed, -2.250824, 6.260901, 76.23411, 1.02771, 761.1321
17, AllenSt, AllenSt, 90, ss, closed, closed, -3.102173, 1.789419, 64.97508, 0.8327026, 764.9225
18, neutral, 53Commons, 90, neutral, open, open, -1.74173, 1.789226, 75.7879, 0.9996948, 768.0881
19, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -0.9067383, 0.909138, -70.74622, 1.332642, 771.7399
20, Hop2, Hop2, 90, ss, open, open, -2.892822, 3.685784, 72.00012, 1.069275, 775.2944
21, neutral, MooreLot, -90, neutral, closed, closed, -2.843506, -0.7630005, -66.92932, 1.166382, 781.1814
22, Hop2, Hop2_mirror, -90, mirror, closed, closed, -0.1452942, -1.255646, -73.83923, 1.06665, 786.677
23, RaunerBackHall, RaunerBackHall, 90, ss, open, open, -3.538147, 3.465064, 73.01886, 1.055298, 790.1622
24, AllenSt, AllenSt, 90, ss, closed, closed, -3.805908, 2.275252, 65.67225, 0.9579468, 795.1882
25, 53Commons, 53Commons, -90, ss, closed, closed, 0.3690149, -2.624664, -70.86502, 1.416443, 799.6453
26, Umplebys, Umplebys, 90, ss, closed, closed, -3.194855, 1.62734, 73.20213, 0.958313, 803.1305
27, neutral, BakerBerryHistoric2, -90, neutral, closed, closed, -0.5684509, -0.8303528, -71.55203, 1.027649, 806.3377
28, neutral, Zimmerman, 90, neutral, open, open, -3.768097, 0.9637579, 72.67, 0.8886108, 809.0034
29, RollinsChapel3, RollinsChapel3, -90, ss, open, open, -3.270355, -1.039612, -70.11871, 0.8469849, 811.7386
30, Zimmerman, Zimmerman, -90, ss, closed, closed, -0.8457642, -3.355988, -71.51987, 0.888855, 814.8767
31, neutral, Fairbanks, 90, neutral, closed, closed, -4.747101, 0.8060458, 73.24653, 0.958252, 817.8619
32, neutral, RaunerBackHall, -90, neutral, closed, closed, -1.706635, -3.871918, -65.83923, 0.708374, 820.5695
33, Maynard, Maynard, -90, ss, open, open, -1.31134, -2.198639, -73.78699, 0.9024048, 823.7209
34, Zimmerman, Zimmerman, -90, ss, closed, closed, -0.7948914, -3.374542, -73.18814, 0.833252, 826.262
