trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, PineBackHall, PineBackHall_mirror, 90, mirror, closed, closed, -2.236084, -7.393158, 77.32933, 1.62915, 665.664
2, Fairbanks, Fairbanks_mirror, 90, mirror, closed, closed, -4.049988, -9.816589, 79.29012, 1.372803, 676.6032
3, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -6.032196, -7.551178, 80.26395, 1.465515, 683.0116
4, MooreLot, MooreLot_mirror, -90, mirror, closed, closed, 5.659099, -12.02823, -88.15094, 1.036499, 686.3251
5, Umplebys, Umplebys_mirror, -90, mirror, open, open, 6.068535, -9.764099, -77.19513, 1.183899, 689.8553
6, neutral, BakerBerryCharter, 90, neutral, closed, closed, -2.223969, -5.878845, 80.03215, 1.471924, 696.9366
7, Maynard, Maynard_mirror, 90, mirror, closed, closed, -6.814148, -5.397339, 81.78619, 1.562317, 700.2343
8, PineEntrance, PineEntrance, 90, ss, closed, closed, -3.250702, -2.760651, 84.38927, 1.235779, 703.7332
9, RaunerFirst, RaunerFirst, -90, ss, closed, closed, 1.857225, -5.679474, -79.65457, 1.610901, 710.3146
10, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 3.936199, -2.881561, -79.64468, 1.569092, 713.7578
11, Fairbanks, Fairbanks, -90, ss, open, open, 5.899947, -7.072449, -82.43881, 1.221985, 717.9926
12, neutral, Umplebys, -90, neutral, open, closed, 0.7911627, -6.2276, -85.4585, 1.27771, 725.3515
13, McLaughlinCluster, McLaughlinCluster, 90, ss, open, closed, -1.742126, -5.421021, 84.86126, 1.166443, 729.1697
14, RaunerFirst, RaunerFirst_mirror, 90, mirror, open, open, -2.056519, -2.917206, 83.72701, 2.236816, 734.5999
15, neutral, RollinsChapel3, 90, neutral, closed, closed, -0.4513245, -1.709625, 90.74957, 1.319214, 739.4733
16, neutral, PineBackHall, 90, neutral, closed, closed, -3.975769, -3.312012, 85.63575, 1.194275, 743.3333
17, AllenSt, AllenSt, 90, ss, closed, closed, -4.659363, -3.816345, 83.9064, 1.541199, 746.6099
18, neutral, 53Commons, 90, neutral, open, open, -6.051178, -6.465515, 84.08025, 0.930481, 751.3863
19, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -0.125946, -3.234497, -79.62543, 1.33313, 758.1757
20, Hop2, Hop2, 90, ss, open, open, -3.869781, -7.031921, 78.74948, 1.097107, 760.9249
