trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, PineBackHall, PineBackHall_mirror, 90, mirror, closed, closed, 5.717195, -6.662811, 81.30283, 1.61853, 1015.559
2, Fairbanks, Fairbanks_mirror, 90, mirror, closed, open, 7.14936, -7.534241, 68.54756, 3.071716, 1024.854
3, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, 9.105018, -6.899292, 77.20492, 2.302124, 1030.72
4, MooreLot, MooreLot_mirror, -90, mirror, closed, closed, 2.286061, -8.233215, -88.23044, 1.42749, 1034.097
5, Umplebys, Umplebys_mirror, -90, mirror, open, open, 3.956913, -6.398895, -83.03058, 2.637329, 1039.184
6, neutral, BakerBerryCharter, 90, neutral, closed, closed, 7.903771, -4.47226, 62.2508, 1.573853, 1042.763
7, Maynard, Maynard_mirror, 90, mirror, closed, closed, 8.340106, -2.721741, 69.38617, 1.587524, 1045.589
8, PineEntrance, PineEntrance, 90, ss, closed, closed, 6.76434, 0.4425251, 71.34955, 1.406128, 1049.612
9, RaunerFirst, RaunerFirst, -90, ss, closed, closed, 2.521795, -5.860413, -88.94354, 1.698608, 1054.012
10, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 2.458089, -6.265167, -86.9473, 2.116333, 1060.75
11, Fairbanks, Fairbanks, -90, ss, open, open, 3.574495, -7.319336, -83.00656, 1.851685, 1071.261
12, neutral, Umplebys, -90, neutral, open, open, 1.286414, -7.706696, -91.67438, 1.476074, 1074.812
13, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, 4.458813, -0.7193909, 62.49613, 2.199707, 1078.752
14, RaunerFirst, RaunerFirst_mirror, 90, mirror, open, open, 7.116696, -2.894501, 66.76644, 2.108521, 1083.074
15, neutral, RollinsChapel3, 90, neutral, closed, closed, 8.45918, 0.9433186, 72.14411, 2.088501, 1089.826
16, neutral, PineBackHall, 90, neutral, closed, closed, 8.648908, -0.05630493, 70.48169, 1.61499, 1093.474
17, AllenSt, AllenSt, 90, ss, closed, closed, 9.527169, -2.020142, 70.0572, 1.475952, 1096.829
18, neutral, 53Commons, 90, neutral, open, open, 9.831854, -3.412262, 72.98794, 1.684937, 1102.161
19, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 1.32954, -1.906464, -87.54965, 1.726563, 1105.809
20, Hop2, Hop2, 90, ss, open, open, 8.439008, -3.789795, 68.66834, 1.754395, 1110.014
21, neutral, MooreLot, -90, neutral, closed, closed, -0.8431702, -4.591949, -81.34399, 1.308716, 1113.007
22, Hop2, Hop2_mirror, -90, mirror, closed, closed, 1.965751, -6.619598, -90.42722, 1.444946, 1116.025
23, RaunerBackHall, RaunerBackHall, 90, ss, open, open, 8.223437, -3.238098, 65.87619, 2.227661, 1120.118
24, AllenSt, AllenSt, 90, ss, closed, open, 7.792735, -2.454041, 62.99314, 2.993408, 1124.629
25, 53Commons, 53Commons, -90, ss, closed, closed, 3.003353, -10.78317, -61.13525, 3.466675, 1131.214
26, Umplebys, Umplebys, 90, ss, closed, closed, 8.193995, -4.503418, 63.69179, 2.561768, 1136.518
27, neutral, BakerBerryHistoric2, -90, neutral, closed, closed, 2.829876, -3.299591, -78.06436, 1.308838, 1139.386
28, neutral, Zimmerman, 90, neutral, open, open, 8.199051, -4.145538, 67.42722, 1.782104, 1142.505
29, RollinsChapel3, RollinsChapel3, -90, ss, open, open, 1.203297, -5.128693, -70.58017, 1.141846, 1145.707
30, Zimmerman, Zimmerman, -90, ss, closed, closed, 3.237874, -5.809753, -71.35562, 2.158203, 1149.424
31, neutral, Fairbanks, 90, neutral, closed, open, 6.217893, -3.227142, 64.5514, 2.046753, 1153.587
32, neutral, RaunerBackHall, -90, neutral, closed, closed, 1.208938, -3.068481, -76.1261, 1.726563, 1158.014
33, Maynard, Maynard, -90, ss, open, open, 0.7102792, -3.216553, -78.60754, 1.545532, 1161.091
34, Zimmerman, Zimmerman, -90, ss, closed, closed, -1.243408, -6.166992, -76.61273, 1.810059, 1164.307
35, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, 4.16785, -2.553497, 71.75475, 1.517822, 1196.691
36, BakerBerry2nd, BakerBerry2nd, 90, ss, open, open, 6.146447, -5.369904, 68.74067, 1.823853, 1200.38
37, MooreLot, MooreLot, 90, ss, open, open, 8.030894, -3.458435, 68.63033, 2.311401, 1204.028
38, neutral, Maynard, 90, neutral, closed, closed, 8.995189, -3.527496, 66.35163, 1.573242, 1207.453
39, AllenSt, AllenSt_mirror, -90, mirror, open, open, 1.77598, -7.043304, -75.46295, 1.561035, 1210.447
40, PineBackHall, PineBackHall, -90, ss, open, closed, 0.892549, -4.56308, -79.64566, 1.545532, 1213.482
41, BakerBerry2nd, BakerBerry2nd_mirror, -90, mirror, closed, closed, 1.00168, -3.119354, -79.42828, 1.723022, 1217.015
42, neutral, Hop4, 90, neutral, closed, closed, 5.019654, -2.490082, 63.55198, 1.378296, 1220.537
43, neutral, AllenSt, -90, neutral, open, open, 2.071162, -6.046997, -80.39206, 1.26709, 1223.224
44, Umplebys, Umplebys, 90, ss, closed, closed, 6.677971, -2.831818, 68.94646, 1.573486, 1226.343
45, Hop4, Hop4, -90, ss, open, open, 2.181685, -4.82959, -60.97125, 1.726685, 1229.615
46, Hop2, Hop2, 90, ss, open, open, 4.974077, -2.444153, 64.05976, 1.642822, 1232.65
47, RaunerBackHall, RaunerBackHall, 90, ss, open, open, 5.948462, -2.119324, 64.60463, 1.58728, 1236.005
48, neutral, McLaughlinCluster, -90, neutral, closed, closed, -0.3244324, -7.426758, -65.08618, 3.174316, 1240.725
