trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, PineBackHall, PineBackHall_mirror, 90, mirror, closed, closed, -5.956543, -0.5518799, 85.71288, 2.541748, 704.6884
2, Fairbanks, Fairbanks_mirror, 90, mirror, closed, closed, -6.087341, -0.7285461, 77.23796, 2.159607, 711.6105
3, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -8.204865, -1.736542, 76.04065, 1.310974, 716.8231
4, MooreLot, MooreLot_mirror, -90, mirror, closed, closed, 4.237255, -2.551453, -82.13507, 1.548706, 721.2319
5, Umplebys, Umplebys_mirror, -90, mirror, open, closed, 4.583341, -2.352539, -82.50629, 1.584534, 725.3713
6, neutral, BakerBerryCharter, 90, neutral, closed, closed, -7.337982, -2.643677, 66.46669, 1.097046, 728.3011
7, Maynard, Maynard_mirror, 90, mirror, closed, closed, -10.0094, 2.861954, 85.60019, 1.610962, 732.2307
8, PineEntrance, PineEntrance, 90, ss, closed, closed, -8.332825, 3.264907, 85.92246, 1.805237, 736.5906
9, RaunerFirst, RaunerFirst, -90, ss, closed, closed, 2.48693, -0.2641907, -87.20056, 1.48584, 739.9227
10, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 2.053468, -0.8726196, -83.64963, 1.569092, 742.9635
11, Fairbanks, Fairbanks, -90, ss, open, open, 2.116652, -1.693054, -82.38162, 1.51355, 746.1985
12, neutral, Umplebys, -90, neutral, open, open, 0.9918908, -1.375824, -79.96835, 1.235779, 749.031
13, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, -5.97348, 5.354771, 86.25504, 1.485779, 752.1135
14, RaunerFirst, RaunerFirst_mirror, 90, mirror, open, open, -8.617218, 3.518627, 85.17052, 1.991943, 755.7714
15, neutral, RollinsChapel3, 90, neutral, closed, closed, -4.756256, 1.737596, 85.03255, 1.52771, 758.854
16, neutral, PineBackHall, 90, neutral, closed, closed, -8.076019, 5.687429, 88.93151, 1.249756, 761.5752
17, AllenSt, AllenSt, 90, ss, closed, closed, -6.84729, 0.2689264, 76.84383, 1.985718, 765.0603
18, neutral, 53Commons, 90, neutral, open, open, -6.566589, -0.4169006, 81.82674, 1.374268, 767.6289
19, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 2.693573, -3.395416, -79.94849, 1.777283, 770.7114
20, Hop2, Hop2, 90, ss, open, open, -8.920776, 3.229142, 81.40266, 1.582886, 773.4048
21, neutral, MooreLot, -90, neutral, closed, closed, 1.681047, -1.332764, -80.68707, 1.749634, 776.5428
22, Hop2, Hop2_mirror, -90, mirror, closed, closed, 2.532941, -0.1630859, -83.72888, 1.400085, 779.2202
23, RaunerBackHall, RaunerBackHall, 90, ss, open, open, -6.87323, 2.154126, 76.37476, 2.193909, 782.7332
24, AllenSt, AllenSt, 90, ss, closed, closed, -5.524353, 1.594738, 77.4178, 1.63855, 785.996
25, 53Commons, 53Commons, -90, ss, closed, closed, 2.614751, -3.679718, -78.09906, 1.48584, 788.759
26, Umplebys, Umplebys, 90, ss, closed, closed, -5.788147, 2.012363, 78.76418, 1.444153, 792.0497
27, neutral, BakerBerryHistoric2, -90, neutral, closed, closed, 3.581187, 0.379383, -86.52066, 1.110901, 794.4795
28, neutral, Zimmerman, 90, neutral, open, open, -7.56662, -2.154175, 76.86319, 1.166443, 796.7983
29, RollinsChapel3, RollinsChapel3, -90, ss, open, open, 2.525581, -3.030457, -66.2583, 1.36084, 799.6029
30, Zimmerman, Zimmerman, -90, ss, closed, closed, 2.782875, -3.58783, -73.82767, 2.221497, 803.1157
31, neutral, Fairbanks, 90, neutral, closed, closed, -8.074982, 1.949242, 77.34862, 1.194214, 805.6288
32, neutral, RaunerBackHall, -90, neutral, closed, closed, 2.294798, -0.7524109, -81.49927, 0.8193359, 807.8364
33, Maynard, Maynard, -90, ss, open, open, 3.72253, -3.328308, -83.63367, 1.194031, 810.2522
34, Zimmerman, Zimmerman, -90, ss, closed, closed, 2.761053, -4.519592, -82.12238, 1.568848, 812.9875
35, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -6.276703, 3.416097, 76.6009, 2.332642, 828.8716
36, BakerBerry2nd, BakerBerry2nd, 90, ss, open, open, -7.965637, 3.498082, 75.94418, 1.680054, 831.8011
37, MooreLot, MooreLot, 90, ss, open, open, -5.01236, 2.052384, 74.32497, 1.444153, 834.2311
38, neutral, Maynard, 90, neutral, closed, open, -5.411407, 0.8063486, 73.10477, 2.763245, 838.1881
39, AllenSt, AllenSt_mirror, -90, mirror, open, closed, 2.024089, -2.951935, -72.07709, 1.142151, 840.899
40, PineBackHall, PineBackHall, -90, ss, open, closed, 4.749152, -0.01382446, -83.42169, 1.860657, 845.0228
41, BakerBerry2nd, BakerBerry2nd_mirror, -90, mirror, closed, closed, 3.485096, 0.7068358, -82.60809, 1.232361, 847.4493
42, neutral, Hop4, 90, neutral, closed, closed, -6.030304, 8.711089, 86.36208, 1.264465, 852.1848
43, neutral, AllenSt, -90, neutral, open, open, 2.280915, -0.7127686, -77.07031, 1.305176, 854.822
44, Umplebys, Umplebys, 90, ss, closed, closed, -7.183441, 6.06874, 85.20155, 2.027161, 857.8627
45, Hop4, Hop4, -90, ss, open, open, 2.398453, -0.8525391, -78.79984, 1.263611, 860.3063
46, Hop2, Hop2, 90, ss, open, open, -6.997986, 4.025445, 77.37376, 1.305359, 862.8335
47, RaunerBackHall, RaunerBackHall, 90, ss, open, open, -9.369751, 4.91732, 79.57198, 3.318542, 867.332
48, neutral, McLaughlinCluster, -90, neutral, closed, closed, 1.426068, -5.374786, -74.93616, 1.583008, 870.095
49, RollinsChapel3, RollinsChapel3, -90, ss, open, open, 1.536107, -3.566132, -67.33221, 1.458069, 872.8026
50, MooreLot, MooreLot, 90, ss, open, open, -5.138824, 3.131174, 76.72525, 1.930115, 876.0654
51, RaunerFirst, RaunerFirst, -90, ss, closed, closed, 1.450447, -1.528473, -75.55975, 1.319092, 878.5923
52, Fairbanks, Fairbanks, -90, ss, open, open, 4.234909, -3.699219, -73.8035, 1.76416, 881.5781
53, PineEntrance, PineEntrance, 90, ss, closed, closed, -7.129669, 6.33467, 83.79902, 1.18042, 883.9795
54, PineBackHall, PineBackHall, -90, ss, open, open, 1.43494, 0.3744842, -78.90802, 1.305176, 886.5898
55, McLaughlinCluster, McLaughlinCluster, 90, ss, open, open, 4.92976, 6.804873, 24.97919, 5.123413, 893.546
56, Hop4, Hop4, -90, ss, open, open, 4.052457, -1.621643, -81.4859, 1.166443, 899.5303
57, RollinsChapel3, RollinsChapel3_mirror, 90, mirror, closed, closed, -7.955139, -2.536102, 72.94023, 1.564026, 902.2467
58, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -7.256592, 7.958892, 80.83305, 1.596924, 905.107
59, BakerBerry2nd, BakerBerry2nd, 90, ss, open, open, -7.188599, 6.113806, 74.00806, 2.457458, 908.7585
60, PineEntrance, PineEntrance_mirror, -90, mirror, open, open, 1.833397, -1.105164, -70.29251, 2.059937, 911.9987
61, neutral, BakerBerry2nd, -90, neutral, closed, closed, 1.017168, -0.0904541, -71.6629, 1.235657, 914.6783
62, 53Commons, 53Commons, -90, ss, closed, open, 3.318879, -2.08197, -71.15897, 1.110962, 916.9139
63, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, open, -9.887268, 1.669265, 69.9476, 1.254517, 919.2791
64, 53Commons, 53Commons_mirror, 90, mirror, open, open, -9.809387, 4.864213, 76.08678, 1.246582, 921.7335
65, Maynard, Maynard, -90, ss, open, open, 2.07465, -1.869019, -73.02704, 1.221863, 923.9551
66, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 1.142952, -3.684021, -75.71283, 1.490234, 926.5421
67, RaunerBackHall, RaunerBackHall_mirror, -90, mirror, closed, open, 4.319813, -0.93396, -74.45575, 1.10376, 928.6872
68, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, open, 2.894384, -6.876038, -65.31763, 1.544128, 931.4531
69, neutral, RaunerFirst, 90, neutral, open, open, -4.273376, -0.4981689, 70.44459, 1.652222, 934.8965
70, neutral, Hop2, -90, neutral, closed, closed, 2.201537, -3.089661, -73.41541, 1.333069, 937.6041
71, Hop4, Hop4_mirror, 90, mirror, closed, open, -5.72345, 2.677294, 75.47, 1.249634, 950.6555
72, neutral, PineEntrance, -90, neutral, open, open, 4.116718, -2.443237, -78.19446, 1.624573, 953.488
73, Hop2, Hop2, -90, ss, closed, closed, 3.978825, -1.319061, -78.46457, 1.721619, 956.5009
74, neutral, BakerBerry2nd, 90, neutral, open, open, -5.003937, -0.45047, 69.39954, 3.304565, 961.0967
75, Hop4, Hop4, 90, ss, closed, closed, -7.336456, 6.031158, 82.98708, 1.333008, 963.5543
76, MooreLot, MooreLot, -90, ss, closed, closed, 1.193976, 1.566403, -71.83514, 1.152588, 965.887
77, neutral, McLaughlinCluster, 90, neutral, open, closed, -4.40979, 7.788978, 76.46307, 2.055969, 969.1091
78, Zimmerman, Zimmerman, 90, ss, open, open, -6.346039, 2.671174, 73.34498, 1.568909, 971.8018
79, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 1.885783, 0.33046, -68.32114, 1.610535, 974.5509
80, Maynard, Maynard_mirror, -90, mirror, open, open, 0.7519988, -1.333221, -72.65372, 1.375, 977.0919
81, Hop2, Hop2, -90, ss, closed, closed, 4.612013, -1.53949, -73.86719, 1.305298, 979.5495
82, McLaughlinCluster, McLaughlinCluster, -90, ss, closed, open, 2.799768, -3.809845, -68.72659, 1.110962, 981.9653
83, Fairbanks, Fairbanks, 90, ss, closed, closed, -9.955353, 1.701161, 75.58518, 1.846863, 985.1727
84, BakerBerryHistoric2, BakerBerryHistoric2, -90, ss, closed, closed, 3.858304, -1.80896, -72.4324, 1.374634, 987.7551
85, Maynard, Maynard, 90, ss, closed, closed, -9.030212, -0.6933594, 73.54353, 1.513611, 990.4489
86, AllenSt, AllenSt_mirror, 90, mirror, closed, closed, -7.193878, 4.020967, 75.32519, 1.374695, 993.0175
87, PineBackHall, PineBackHall, 90, ss, closed, closed, -6.825439, 4.174574, 75.03284, 1.221863, 995.4055
88, 53Commons, 53Commons, 90, ss, open, open, -5.40567, -1.23764, 68.02134, 1.471802, 998.1686
