trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 2.965442, 1.351328, -89.15125, 1.319031, 705.9993
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -12.01086, 1.041469, 78.3664, 1.194275, 715.1085
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, closed, -10.82761, 4.417771, 81.56298, 1.208191, 721.662
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 3.55499, -0.5261536, -85.60107, 1.231079, 728.4885
5, Umplebys, Umplebys, 90, ss, closed, closed, -12.38419, 4.294822, 90.49952, 1.027588, 732.9457
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -12.01791, 5.865866, 92.24383, 1.055603, 736.6086
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -11.19214, 5.674567, 85.50409, 1.041504, 740.413
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, closed, -13.50372, 2.090474, 78.62386, 1.240601, 743.9167
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -12.80594, 2.427453, 83.05821, 1.445007, 747.0001
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -8.587128, 4.175538, 78.59857, 1.027649, 750.0963
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 6.56575, -1.571533, -89.83511, 1.541382, 755.3586
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, 5.955439, 0.7271495, -93.05588, 1.340698, 759.1151
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 6.75043, -1.46167, -95.88718, 1.194275, 765.4244
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -15.00323, 2.196285, 74.64286, 1.096924, 769.7565
15, RaunerFirst, RaunerFirst, 90, ss, open, closed, -12.81326, -2.546692, 74.2071, 0.888855, 773.8109
16, Hop2, Hop2, -90, ss, closed, closed, 6.508344, -0.4179077, -92.58771, 0.9997559, 777.1432
17, Maynard, Maynard, -90, ss, open, open, 6.042829, -2.841156, -86.73303, 1, 780.2394
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -14.53595, -0.09539795, 73.07578, 1.055481, 783.4531
19, Hop4, Hop4, -90, ss, open, open, 2.88883, -2.810638, -86.25226, 0.8330688, 786.4661
20, Hop2, Hop2, -90, ss, closed, closed, 7.59592, -1.736481, -90.40735, 0.8054199, 789.7012
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -12.09549, -1.674652, 66.75811, 1.069275, 793.1005
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -11.08444, -0.6996765, 70.07643, 0.9998169, 795.8809
23, Umplebys, Umplebys, 90, ss, closed, closed, -12.6669, 0.3234278, 72.18575, 0.874939, 798.5189
24, AllenSt, AllenSt, 90, ss, closed, open, -10.04904, 0.03343805, 64.20607, 1.18042, 801.532
25, 53Commons, 53Commons, 90, ss, open, open, -13.78958, -1.110657, 65.594, 1.471802, 806.8218
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -9.50058, -3.926819, 65.73496, 0.8943481, 810.0765
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -9.221405, 4.761189, 90.49079, 1.534363, 813.7352
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 9.363809, 0.3412959, -92.82907, 1.138672, 816.6909
29, RaunerFirst, RaunerFirst, 90, ss, open, closed, -13.082, -2.802338, 81.38553, 0.8465576, 819.2458
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -12.63058, -0.2404175, 83.83431, 1.041382, 822.4459
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, 8.045301, -0.2341309, -95.12555, 0.9165649, 825.3198
