trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -4.806458, 2.294428, -110.4622, 1.819031, 764.7882
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -3.71106, 14.16333, 91.03044, 2.485535, 777.825
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -3.023468, 18.6226, 96.03316, 2.249329, 785.9335
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, -3.890167, 1.571885, -96.19931, 2.814453, 791.5248
5, Umplebys, Umplebys, 90, ss, closed, closed, 1.978246, 6.441575, 102.0713, 1.569153, 796.7039
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -3.426025, 15.74093, 87.82754, 3.290833, 804.2693
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -1.311493, 4.626162, 102.5631, 1.56897, 809.4758
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -2.801392, 15.42542, 100.0285, 2.004883, 814.2852
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -2.242767, 9.466386, 101.6196, 1.527405, 818.895
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -2.26178, -0.08340454, 86.2029, 2.846558, 825.8929
11, Zimmerman, Zimmerman, -90, ss, closed, closed, -2.776459, 3.804994, -100.0722, 2.638123, 831.6133
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, -1.384247, 28.66696, -81.35599, 2.549805, 836.94
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -4.631592, 0.2636744, -97.6319, 2.943787, 843.4159
14, PineBackHall, PineBackHall, 90, ss, closed, closed, 1.139466, 24.07656, 91.49337, 2.277222, 848.9974
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -2.412811, 17.08469, 88.22218, 1.874573, 853.5238
16, Hop2, Hop2, -90, ss, closed, closed, -4.024658, 8.374583, -97.76376, 1.833008, 859.7857
17, Maynard, Maynard, -90, ss, open, open, -7.428558, 20.19955, -100.0547, 2.263367, 866.131
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -1.984558, 7.701316, 99.51782, 1.166321, 869.8868
19, Hop4, Hop4, -90, ss, open, open, -7.618439, 17.75076, -100.9779, 1.499634, 873.5802
20, Hop2, Hop2, -90, ss, closed, closed, -3.28421, 27.38657, -93.34747, 2.24939, 878.1204
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -4.018494, 37.68987, 82.73453, 2.44397, 884.3768
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -2.464539, 38.4869, 91.18242, 2.597107, 889.4501
23, Umplebys, Umplebys, 90, ss, closed, closed, -0.4967651, -2.072113, 95.77571, 1.444031, 895.67
24, AllenSt, AllenSt, 90, ss, closed, closed, -2.922546, 7.306767, 91.86402, 1.582886, 900.0159
25, 53Commons, 53Commons, 90, ss, open, open, -3.406525, 32.40727, 99.86534, 1.874268, 905.2225
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -2.88559, 23.34149, 90.22093, 1.866882, 909.4219
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -4.094269, 25.5859, 80.22467, 1.923828, 913.7477
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, -5.116913, 23.44069, -97.2558, 2.263489, 918.4266
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -2.577271, 21.60975, 97.02094, 1.888367, 922.6614
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -0.9980469, 23.05658, 92.39095, 4.109985, 929.554
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, -5.779236, 34.60461, -87.66202, 2.34668, 935.7452
32, MooreLot, MooreLot, -90, ss, closed, closed, -8.221649, 37.48792, -92.58463, 2.263306, 940.6327
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, -4.995056, 20.46876, -89.16336, 1.847473, 945.1876
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, -4.369843, 23.26691, -94.78998, 1.66626, 953.4351
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, -5.366913, 6.588688, -105.4417, 1.743347, 979.7818
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -5.840027, 2.995844, 90.32964, 2.277405, 986.1346
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, -6.765442, 14.22468, -94.52042, 1.670471, 990.5403
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -6.866547, 3.835287, 95.78442, 2.284241, 994.9072
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -7.62973, 4.499303, 96.61844, 1.888367, 999.9057
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -8.112396, 1.691351, -97.35406, 1.708008, 1003.821
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -5.745819, 4.590447, 92.28478, 1.832886, 1007.945
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -8.172577, 6.829383, -89.98361, 1.805115, 1012.277
43, 53Commons, 53Commons, 90, ss, open, open, -5.576324, 5.445151, 98.03883, 1.596924, 1016.178
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, closed, -9.764496, 10.16689, -88.61307, 2.305054, 1021.083
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -5.594849, 10.58584, 91.5671, 1.774536, 1024.788
46, NeutralUmplebys, Umplebys, -90, neutral, open, open, -8.747192, 2.264161, -85.05389, 1.777588, 1028.982
47, Zimmerman, Zimmerman, -90, ss, closed, open, -11.7515, 3.493693, -90.4332, 2.138306, 1033.078
48, RollinsChapel3, RollinsChapel3_mirror, -90, mirror, open, open, -7.280945, 10.44305, -95.30374, 1.855347, 1037.071
49, PineBackHall, PineBackHall, 90, ss, closed, closed, -3.884827, 7.628449, 87.80981, 2.277222, 1041.459
50, RaunerBackHall, RaunerBackHall_mirror, 90, mirror, open, open, -6.33551, 8.919172, 88.16545, 2.238281, 1046.127
51, PineEntrance, PineEntrance, -90, ss, open, open, -9.109222, 15.53926, -84.21344, 1.707642, 1049.764
52, NeutralMcLaughlinCluster, McLaughlinCluster, -90, neutral, closed, closed, -7.634918, 12.51784, -57.42953, 3.082642, 1055.136
53, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -8.515717, 6.664527, -86.78638, 1.859619, 1059.273
54, Neutral53Commons, 53Commons, -90, neutral, closed, open, -9.283966, 7.791454, -73.86316, 2.346802, 1063.842
55, Hop4, Hop4, -90, ss, open, open, -6.751221, 11.419, -85.62091, 1.679932, 1067.493
56, PineBackHall, PineBackHall_mirror, -90, mirror, open, open, -7.090851, 14.52286, -75.98254, 2.016235, 1071.675
57, Hop4, Hop4_mirror, 90, mirror, closed, closed, -4.9776, 14.39942, 79.81619, 2.20166, 1076.362
58, AllenSt, AllenSt, 90, ss, closed, open, -8.070343, 10.35359, 85.05544, 2.638306, 1081.764
59, NeutralHop2, Hop2, 90, neutral, open, open, -6.792999, 7.724308, 90.95325, 1.943848, 1086.091
60, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, -7.123688, 16.21662, -70.07458, 2.000122, 1090.507
61, NeutralBakerBerry2nd, BakerBerry2nd, 90, neutral, open, open, -4.341431, 17.51623, 94.25002, 1.902344, 1094.418
62, NeutralRollinsChapel3, RollinsChapel3, -90, neutral, open, open, -10.2442, -0.5115967, -80.87109, 2.055298, 1099.341
