trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 2.724067, -6.097961, -93.72339, 1.364441, 698.8558
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -10.86627, 4.209437, 80.37593, 1.072266, 712.7576
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -2.121338, 6.303372, 72.31963, 2.687256, 718.3405
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 3.825825, -10.05423, -91.41031, 1.341736, 722.0071
5, Umplebys, Umplebys, 90, ss, closed, closed, -5.86322, 2.345767, 78.17456, 1.141907, 725.2928
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -6.724487, 2.005408, 86.13555, 1.197449, 728.6706
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -4.776184, 2.457509, 82.55948, 1.782104, 732.1234
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -6.36438, 3.535868, 82.65531, 1.324463, 737.4155
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -4.866821, 3.341276, 83.50835, 1.179321, 740.2098
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -0.5413818, 7.09328, 86.54022, 1.267273, 743.5653
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 5.200335, -9.098663, -91.86533, 1.58728, 746.8091
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, 2.827035, -7.452576, -84.30634, 1.796448, 750.1649
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 3.36866, -8.394684, -89.21173, 1.601196, 753.2805
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -3.832733, 7.469899, 82.09358, 1.141846, 756.0652
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.293976, 8.375089, 81.56564, 1.684875, 759.3647
16, Hop2, Hop2, -90, ss, closed, closed, 1.63927, -6.708832, -88.09814, 1.587219, 762.6782
17, Maynard, Maynard, -90, ss, open, open, 1.786128, -6.524811, -83.19147, 1.698669, 766.5904
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -5.549561, 6.069327, 75.78396, 1.252991, 769.598
19, Hop4, Hop4, -90, ss, open, open, 2.063694, -6.349243, -94.65201, 1.531555, 772.3686
20, Hop2, Hop2, -90, ss, closed, closed, 2.594312, -6.250519, -78.28012, 1.19751, 775.2089
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -2.237274, 3.226253, 74.34756, 1.587463, 778.1643
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -2.227478, 7.363585, 82.42944, 1.559265, 781.2511
23, Umplebys, Umplebys, 90, ss, closed, closed, -1.629639, 6.503772, 81.96194, 1.099976, 783.4928
24, AllenSt, AllenSt, 90, ss, closed, closed, 0.2486941, 8.48025, 78.51359, 1.058044, 785.9153
25, 53Commons, 53Commons, 90, ss, open, open, 1.638313, 0.7777023, 83.98215, 1.336792, 788.5745
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -0.2097168, 5.719546, 82.14128, 1.110657, 791.0355
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -0.4656982, 6.004995, 76.48103, 1.026794, 793.5101
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 2.587142, -8.133148, -94.41046, 1.253235, 796.1309
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -1.473511, 5.431003, 86.20737, 1.030396, 798.3862
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, 0.1815668, 3.743564, 80.61482, 1.490051, 801.2544
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, 3.006398, -5.35672, -97.65515, 1.392395, 804.044
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, 3.006398, -5.35672, -97.65515, 1.392395, 804.044
32, MooreLot, MooreLot, -90, ss, closed, closed, 1.431848, -5.252777, -91.01794, 1.30896, 806.759
32, MooreLot, MooreLot, -90, ss, closed, closed, 1.431848, -5.252777, -91.01794, 1.30896, 806.759
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, 3.006398, -5.35672, -97.65515, 1.392395, 804.044
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 3.412478, -8.497162, -94.73776, 1.345581, 809.3015
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 2.425852, -6.876862, -93.24225, 1.28125, 820.7457
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 5.721498, -10.62115, -94.0322, 1.379883, 861.1357
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -5.479645, 4.856019, 84.40808, 1.280884, 864.494
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 3.915092, -5.202148, -92.67349, 0.9989014, 866.5925
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -4.170959, 6.900401, 84.07847, 1.578979, 869.3547
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -4.440674, 8.739758, 82.47754, 2.506104, 873.0303
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 3.953021, -3.518768, -80.79401, 1.921387, 876.3577
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 0.09088833, 7.298566, 81.35609, 1.587402, 879.5322
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 1.535274, -1.82019, -72.37207, 1.392334, 882.3582
43, 53Commons, 53Commons, 90, ss, open, open, -4.968567, 4.14394, 81.92943, 0.8633423, 884.6833
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, closed, 2.259837, -4.206635, -88.74164, 2.046875, 888.0614
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -0.453125, 5.76797, 76.97861, 1.477051, 891.39
46, NeutralUmplebys, Umplebys, -90, neutral, open, open, 2.013944, -1.055969, -80.59421, 1.462036, 894.0296
47, Zimmerman, Zimmerman, -90, ss, closed, closed, 3.359655, -3.059723, -77.63727, 1.072144, 896.3826
48, RollinsChapel3, RollinsChapel3_mirror, -90, mirror, open, open, 3.249234, -2.670044, -78.44547, 1.477966, 899.0161
49, PineBackHall, PineBackHall, 90, ss, closed, closed, -4.522369, 5.948868, 72.45582, 0.9884644, 901.1878
50, RaunerBackHall, RaunerBackHall_mirror, 90, mirror, open, open, -3.007751, 4.964957, 72.81268, 1.164063, 903.7858
51, PineEntrance, PineEntrance, -90, ss, open, open, 1.701533, -2.03299, -84.70584, 1.058289, 906.1806
52, NeutralMcLaughlinCluster, McLaughlinCluster, -90, neutral, closed, closed, 2.277314, -3.923096, -89.02515, 1.253296, 908.5687
53, BakerBerryCharter, BakerBerryCharter, -90, ss, open, closed, 5.111946, -5.469696, -89.06165, 0.8214722, 910.7405
54, Neutral53Commons, 53Commons, -90, neutral, closed, closed, 3.662329, -7.051117, -77.44, 1.58728, 914.5488
55, Hop4, Hop4, -90, ss, open, open, 3.363373, -4.031311, -79.5358, 1.350464, 917.4726
56, PineBackHall, PineBackHall_mirror, -90, mirror, open, closed, 3.57959, -2.693024, -73.43271, 2.498474, 921.2101
57, Hop4, Hop4_mirror, 90, mirror, closed, closed, -1.954437, 0.9193541, 64.55089, 1.491943, 924.1358
58, AllenSt, AllenSt, 90, ss, closed, closed, -5.788757, 6.952937, 74.20684, 1.100098, 926.6141
