trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 4.604836, 4.065612, -97.23404, 1.448059, 740.4823
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -1.382843, -0.02484131, 83.70038, 1.54541, 746.8096
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -2.381775, 5.695224, 94.58537, 1.364502, 754.0075
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 2.642911, 4.566133, -79.77594, 1.565552, 758.4129
5, Umplebys, Umplebys, 90, ss, closed, closed, -0.9292908, 2.735366, 99.34495, 1.267151, 762.6035
6, NeutralMooreLot, MooreLot, 90, neutral, open, closed, 0.8911139, 7.686574, 87.02933, 1.754456, 766.4263
7, Fairbanks, Fairbanks, 90, ss, closed, open, -1.813477, 4.02951, 81.70365, 1.963379, 771.2994
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -0.2989807, 4.978481, 88.54493, 1.351074, 774.9194
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -0.6730042, 9.890156, 88.65464, 1.180786, 778.0354
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 1.687186, 7.596374, 79.08333, 1.336243, 781.3072
11, Zimmerman, Zimmerman, -90, ss, closed, open, 4.292654, 12.95608, -82.84064, 1.225098, 784.2167
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 5.539015, 4.840368, -65.57333, 1.170898, 787.6987
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 4.521813, 5.000886, -65.21954, 1.197571, 790.7458
14, PineBackHall, PineBackHall, 90, ss, closed, open, -1.333282, 9.979065, 82.23399, 1.336792, 794.8528
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -1.597992, 8.731055, 80.90017, 1.392334, 799.3636
16, Hop2, Hop2, -90, ss, closed, closed, 5.466111, 9.008609, -84.09644, 1.19751, 802.7747
17, Maynard, Maynard, -90, ss, open, open, 5.551108, 5.225525, -86.40533, 1.322693, 805.8376
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -0.723114, 6.291957, 79.54526, 1.392456, 808.8866
19, Hop4, Hop4, -90, ss, open, open, 6.049577, 6.068755, -80.80054, 0.9888306, 811.4484
20, Hop2, Hop2, -90, ss, closed, closed, 7.180231, 6.858426, -83.68054, 0.9885254, 814.6087
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -1.8526, 6.285595, 88.12006, 1.072021, 817.4108
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -2.38858, 8.501851, 90.48748, 1.197388, 820.2734
23, Umplebys, Umplebys, 90, ss, closed, closed, -1.79184, -1.537689, 87.98655, 1.503723, 823.267
24, AllenSt, AllenSt, 90, ss, closed, closed, -0.9121704, 3.049033, 80.68929, 1.183838, 826.2327
25, 53Commons, 53Commons, 90, ss, open, open, -0.1529236, 1.580671, 88.68538, 1.127869, 828.7384
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -4.272522, -0.2373657, 89.64675, 0.9298096, 831.3945
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -1.120819, 5.304709, 94.87607, 1.043091, 834.1221
28, NeutralAllenSt, AllenSt, -90, neutral, open, closed, 9.652722, -4.433105, -46.37537, 0.5708618, 836.5896
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -2.290863, 1.014355, 82.66174, 1.072083, 840.4183
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -1.131287, 3.378872, 84.58632, 1.225525, 843.2438
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, 4.626581, 7.377481, -92.90811, 1.266968, 846.0455
32, MooreLot, MooreLot, -90, ss, closed, closed, 4.266998, 12.0578, -85.42514, 1.058289, 848.4542
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 7.283258, 4.674139, -85.24646, 1.12384, 851.2206
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 7.718445, 4.738719, -82.51181, 0.9884033, 853.7685
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 5.824715, -2.312592, -70.22302, 1.10199, 872.7186
