1, RaunerFirst, RaunerFirst, 90, 90, right, -0.4830322, -4.777863, 164.7771, 20210928, 17:11:31.17520, 690.2636
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.3641357, -4.265289, 167.3297, 20210928, 17:11:31.18876, 690.2775
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.4362793, -3.978241, 169.7962, 20210928, 17:11:31.20300, 690.2916
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.4382019, -3.811951, 171.9164, 20210928, 17:11:31.21694, 690.3054
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.4482117, -3.710815, 173.6938, 20210928, 17:11:31.23053, 690.3193
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.418396, -3.522583, 175.0953, 20210928, 17:11:31.24499, 690.3333
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.4071045, -3.345459, 176.2923, 20210928, 17:11:31.25880, 690.3472
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.3650513, -3.146912, 177.119, 20210928, 17:11:31.27257, 690.3611
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.3369751, -2.924927, 177.8515, 20210928, 17:11:31.28620, 690.375
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.2827759, -2.784729, 178.2159, 20210928, 17:11:31.30051, 690.3889
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.05105591, -2.651062, 178.3575, 20210928, 17:11:31.31430, 690.4028
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.1277264, -2.541626, 178.2882, 20210928, 17:11:31.32803, 690.4169
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.2911885, -2.405457, 177.9483, 20210928, 17:11:31.34227, 690.4308
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.6113251, -2.251923, 177.425, 20210928, 17:11:31.35613, 690.4446
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.8577061, -2.190002, 176.4391, 20210928, 17:11:31.36975, 690.4586
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.8979063, -2.165131, 175.4319, 20210928, 17:11:31.38390, 690.4724
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.9060757, -2.103027, 174.2098, 20210928, 17:11:31.39779, 690.4863
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.8400521, -1.973877, 172.9413, 20210928, 17:11:31.41177, 690.5002
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.5966274, -1.794342, 171.779, 20210928, 17:11:31.42537, 690.5142
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.2786646, -1.66687, 170.6852, 20210928, 17:11:31.43976, 690.5283
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.09335327, -1.564972, 169.8162, 20210928, 17:11:31.45376, 690.5422
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.2969055, -1.470062, 169.1306, 20210928, 17:11:31.46723, 690.556
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.3172607, -1.397308, 168.6755, 20210928, 17:11:31.48208, 690.5703
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.2785339, -1.355194, 168.3547, 20210928, 17:11:31.49538, 690.5839
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.1748352, -1.349396, 168.192, 20210928, 17:11:31.50893, 690.5978
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.1559143, -1.223541, 168.0463, 20210928, 17:11:31.52314, 690.6116
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.1951904, -1.107697, 168.0255, 20210928, 17:11:31.53710, 690.6257
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.2015991, -1.034027, 168.0395, 20210928, 17:11:31.55075, 690.6396
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.2037659, -1.02713, 168.1521, 20210928, 17:11:31.56502, 690.6536
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.1303406, -1.10437, 168.2355, 20210928, 17:11:31.57905, 690.6675
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.04833697, -1.160431, 168.1631, 20210928, 17:11:31.59285, 690.6814
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.126028, -1.271698, 168.0217, 20210928, 17:11:31.60643, 690.6952
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.07342114, -1.397369, 167.7775, 20210928, 17:11:31.62076, 690.7093
