1, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, closed, 0.3836061, -2.593536, 176.0481, 1.809875, 703.0859
2, Fairbanks, 0, Fairbanks, -90, -90, left, 1, open, open, 0.8773684, -6.886139, -161.6569, 1.559448, 712.2052
3, Hop2, -1, Hop2, 89, 90, left, 3, open, closed, -0.8799744, -6.417816, 172.0587, 1.420288, 719.1803
4, NeutralFairbanks, 0, Fairbanks, 90, 90, left, 4, closed, closed, -3.606018, -6.728424, 171.7367, 1.629211, 725.4155
5, NeutralBakerBerryHistoric2, 0, BakerBerryHistoric2, 90, -90, right, 4, closed, closed, 0.5901189, -4.453583, 14.17715, 1.253113, 729.7458
6, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, -0.02276611, -5.090942, -165.3607, 2.394775, 735.2731
7, AllenSt, 0, AllenSt, 90, 90, right, 1, closed, closed, -2.154388, -6.181946, 172.4807, 1.141846, 740.3268
8, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, open, -5.254333, -6.578186, 169.6859, 1.587341, 744.7263
9, MooreLot, 180, MooreLot, 90, -90, left, 1, closed, closed, -2.686829, -9.172729, 16.72391, 1.113953, 749.432
10, Neutral53Commons, 0, 53Commons, 90, 90, right, 2, open, open, -1.777771, -9.37323, 170.2119, 1.058228, 753.9711
11, NeutralBakerBerryCharter, 0, BakerBerryCharter, 0, 90, right, 2, closed, closed, -2.63205, -7.938568, 78.67569, 1.002625, 757.4388
12, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, left, 1, closed, closed, -1.577118, -9.190002, 18.65503, 1.267151, 761.1004
13, RaunerBackHall, 0, RaunerBackHall, -90, -90, left, 1, closed, closed, 0.5717272, -6.424683, -161.9369, 1.810059, 765.7923
14, PineEntrance, 0, PineEntrance, 90, 90, left, 3, closed, closed, -1.155487, -4.191742, 178.1129, 1.030212, 770.47
15, BakerBerry2nd, 94, BakerBerry2nd, 4, -90, left, 1, closed, closed, 0.5545743, -6.548431, -81.21649, 1.072571, 773.9651
16, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, 1.691627, -5.729919, -164.9139, 1.615051, 778.5032
17, McLaughlinCluster, 172, McLaughlinCluster, 262, 90, right, 1, open, closed, -3.117767, -4.080078, 345.2654, 1.266907, 782.4572
18, 53Commons, 0, 53Commons, 90, 90, right, 1, open, open, -1.738525, -8.833954, 168.4932, 1.280945, 787.5667
19, Hop4, -3, Hop4, -93, -90, right, 3, open, open, 2.098724, -4.503265, -169.1764, 1.225159, 791.5205
20, MooreLot, 180, MooreLot, 270, 90, right, 1, open, open, -1.523621, -7.930634, 352.5033, 1.085876, 795.0011
21, McLaughlinCluster, 172, McLaughlinCluster, 262, 90, right, 1, open, open, -1.213806, -6.552979, 340.8336, 0.9328003, 798.1755
22, AllenSt, 0, AllenSt, -90, -90, right, 3, open, open, 3.521327, -5.50943, -159.1457, 1.447937, 802.2269
23, Hop4, -3, Hop4, 87, 90, right, 1, closed, closed, -6.314758, -10.70215, 163.9842, 1.058167, 805.7213
24, BakerBerryHistoric2, 180, BakerBerryHistoric2, 90, -90, left, 1, closed, closed, 3.623998, -7.509766, 16.65863, 0.8214722, 808.8539
25, RollinsChapel3, 177, RollinsChapel3, 267, 90, right, 1, closed, closed, -2.010376, -7.154755, 344.4375, 1.294739, 812.5711
26, Umplebys, -50, Umplebys, 40, 90, right, 1, closed, closed, -2.932434, -10.89807, 118.7668, 1.392395, 816.7896
27, NeutralBakerBerry2nd, 0, BakerBerry2nd, 184, 90, right, 2, open, closed, 0.9745381, -9.042084, 269.5641, 1.072205, 820.4999
28, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, right, 3, closed, closed, -0.008880615, -9.247894, 19.19388, 1.26709, 824.4121
29, NeutralZimmerman, 0, Zimmerman, -190, -90, left, 2, closed, closed, 3.635136, -8.905945, -259.7656, 1.155823, 828.1498
