1, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, open, 0.5312169, 18.28999, 163.9994, 4.357849, 862.3915
2, Fairbanks, 0, Fairbanks, -90, -90, left, 1, open, open, -1.799652, 10.15323, -93.21057, 3.981934, 877.7478
3, Hop2, -1, Hop2, 89, 90, left, 3, open, open, -0.2272339, 23.64606, 156.2019, 2.589478, 888.5654
4, NeutralFairbanks, 0, Fairbanks, 90, 90, left, 4, closed, closed, 0.0929765, 30.79615, 156.2742, 2.533936, 901.5678
5, NeutralBakerBerryHistoric2, 0, BakerBerryHistoric2, 90, -90, right, 4, closed, closed, -4.545227, 26.10104, 122.2489, 2.548035, 910.3906
6, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, -7.553131, 27.78357, -57.4972, 2.464172, 918.1592
7, AllenSt, 0, AllenSt, 90, 90, right, 1, closed, closed, 0.7681834, 32.39631, 148.959, 2.700989, 925.2458
8, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, open, -3.368256, 30.05427, 152.5728, 2.255554, 932.2209
9, MooreLot, 180, MooreLot, 90, -90, left, 1, closed, closed, 0.9806642, 29.15637, 134.2131, 2.269836, 938.2914
10, Neutral53Commons, 0, 53Commons, 90, 90, right, 2, open, open, -1.560547, 25.52405, 148.1949, 3.216309, 946.2063
11, NeutralBakerBerryCharter, 0, BakerBerryCharter, 0, 90, right, 2, closed, closed, -7.968964, 10.91798, 57.10063, 3.898376, 953.64
12, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, left, 1, closed, closed, -1.971008, 31.59251, 125.8837, 3.55011, 960.1136
13, RaunerBackHall, 0, RaunerBackHall, -90, -90, left, 1, closed, closed, -5.323669, 28.2286, -55.9194, 3.939941, 967.4786
14, PineEntrance, 0, PineEntrance, 90, 90, left, 3, closed, closed, -1.184753, 34.90733, 161.6642, 2.659363, 973.5908
15, BakerBerry2nd, 94, BakerBerry2nd, 4, -90, left, 1, closed, closed, -2.639709, 29.59259, 40.21637, 2.102417, 979.7163
16, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, -6.196411, 21.54736, -63.30665, 2.5896, 985.313
17, McLaughlinCluster, 172, McLaughlinCluster, 262, 90, right, 1, open, open, -2.14801, 32.85528, 327.4918, 2.15802, 990.3112
18, 53Commons, 0, 53Commons, 90, 90, right, 1, open, open, -5.779327, 36.44184, 148.3316, 2.004883, 995.7131
19, Hop4, -3, Hop4, -93, -90, right, 3, open, open, -6.791168, 34.48253, -54.48341, 1.879517, 1001.073
20, MooreLot, 180, MooreLot, 270, 90, right, 1, open, open, -1.208374, 32.28927, 328.6544, 1.573303, 1005.598
21, McLaughlinCluster, 172, McLaughlinCluster, 262, 90, right, 1, open, open, -2.820679, 15.14472, 332.0425, 1.754395, 1010.22
22, AllenSt, 0, AllenSt, -90, -90, right, 3, open, open, -4.606781, 31.04025, -64.03745, 2.408691, 1015.65
23, Hop4, -3, Hop4, 87, 90, right, 1, closed, closed, -10.1666, 42.43485, 139.4775, 4.107239, 1023.655
24, BakerBerryHistoric2, 180, BakerBerryHistoric2, 90, -90, left, 1, closed, closed, -0.1289673, 29.87612, 122.6468, 2.255737, 1029.308
25, RollinsChapel3, 177, RollinsChapel3, 267, 90, right, 1, closed, closed, -9.820465, 11.0409, 360.2944, 1.350586, 1039.179
