1, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, open, 7.757761, -2.312958, 104.7691, 7.893982, 767.32
2, Fairbanks, 0, Fairbanks, -90, -90, left, 1, open, open, 2.600133, 3.989382, -173.9341, 2.227661, 778.8337
3, Hop2, -1, Hop2, 89, 90, left, 3, open, open, -7.226349, 5.686655, 170.2653, 2.756592, 787.0479
4, NeutralFairbanks, 0, Fairbanks, 90, 90, left, 4, closed, closed, 10.56078, -5.305511, 134.1715, 5.805908, 799.1099
5, NeutralBakerBerryHistoric2, 0, BakerBerryHistoric2, 90, -90, right, 4, closed, closed, 14.44973, 5.073158, 97.64239, 2.673218, 805.4556
6, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, 6.890411, -0.4116821, -108.6702, 4.051453, 813.0572
7, AllenSt, 0, AllenSt, 90, 90, right, 1, closed, closed, -0.4256897, -3.040894, 128.6697, 4.580017, 821.4245
8, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, open, 5.898208, -3.267365, 120.2136, 3.146423, 828.2464
9, MooreLot, 180, MooreLot, 90, -90, left, 1, closed, closed, 16.31189, 3.885505, 98.58018, 2.672607, 834.5532
10, Neutral53Commons, 0, 53Commons, 90, 90, right, 2, open, open, -5.125671, -1.292633, 157.3924, 1.949158, 839.6622
11, NeutralBakerBerryCharter, 0, BakerBerryCharter, 0, 90, right, 2, closed, closed, 13.24819, 0.7056997, 14.28439, 3.132813, 848.3618
12, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, left, 1, closed, closed, 12.54355, 2.686652, 90.42586, 2.422546, 853.9863
13, RaunerBackHall, 0, RaunerBackHall, -90, -90, left, 1, closed, closed, 20.49853, 2.350092, -81.01907, 2.171997, 859.4857
14, PineEntrance, 0, PineEntrance, 90, 90, left, 3, closed, closed, 8.141669, 0.09189831, 109.6775, 2.659241, 865.2774
15, BakerBerry2nd, 94, BakerBerry2nd, 4, -90, left, 1, closed, closed, 14.61916, 2.242829, 13.0602, 2.673096, 871.0967
16, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, 21.87593, 4.964726, -86.72823, 2.394714, 876.7214
17, McLaughlinCluster, 172, McLaughlinCluster, 262, 90, right, 1, open, open, 8.856423, -2.625244, 286.3983, 5.193054, 885.0887
18, 53Commons, 0, 53Commons, 90, 90, right, 1, open, open, -6.636047, 2.168202, 172.9242, 1.364563, 890.3375
