0, McLaughlinCluster, study, 0, 0, study, -4.267822, -10.88589, -8.145935, 20211018, 10:11:51.89418, 31.1258
0, Zimmerman, study, 0, 0, study, -8.928162, -9.92807, -24.25336, 20211018, 10:13:41.13227, 139.8055
0, Zimmerman, study, 0, 0, study, -8.918213, -9.927521, -24.263, 20211018, 10:13:41.14625, 139.8195
0, Zimmerman, study, 0, 0, study, -8.918457, -9.94278, -24.26849, 20211018, 10:13:41.16044, 139.8333
0, Zimmerman, study, 0, 0, study, -8.929626, -9.953613, -24.28488, 20211018, 10:13:41.17402, 139.8472
0, Zimmerman, study, 0, 0, study, -8.940582, -9.962646, -24.28717, 20211018, 10:13:41.18793, 139.8611
0, Zimmerman, study, 0, 0, study, -8.961792, -9.980469, -24.28424, 20211018, 10:13:41.20157, 139.8751
0, Zimmerman, study, 0, 0, study, -9.022247, -9.980896, -24.25818, 20211018, 10:13:41.21581, 139.889
0, Zimmerman, study, 0, 0, study, -9.062256, -9.981384, -24.24066, 20211018, 10:13:41.23046, 139.9033
0, Zimmerman, study, 0, 0, study, -9.06546, -9.965485, -24.21738, 20211018, 10:13:41.24328, 139.9167
0, Zimmerman, study, 0, 0, study, -9.037537, -9.947205, -24.21625, 20211018, 10:13:41.25751, 139.9307
0, Zimmerman, study, 0, 0, study, -9.025848, -9.917572, -24.18961, 20211018, 10:13:41.27163, 139.9447
0, Zimmerman, study, 0, 0, study, -9.009796, -9.871735, -24.16559, 20211018, 10:13:41.28517, 139.9587
0, Zimmerman, study, 0, 0, study, -9.018127, -9.851776, -24.14166, 20211018, 10:13:41.29932, 139.9725
0, Zimmerman, study, 0, 0, study, -9.018158, -9.842773, -24.13562, 20211018, 10:13:41.31331, 139.9865
0, Zimmerman, study, 0, 0, study, -9.024231, -9.84259, -24.14386, 20211018, 10:13:41.32742, 140.0006
0, Zimmerman, study, 0, 0, study, -9.031647, -9.811707, -24.16132, 20211018, 10:13:41.34106, 140.0143
0, Zimmerman, study, 0, 0, study, -9.048492, -9.797211, -24.14075, 20211018, 10:13:41.35512, 140.0283
0, Zimmerman, study, 0, 0, study, -9.077301, -9.783447, -24.14352, 20211018, 10:13:41.36927, 140.0422
0, Zimmerman, study, 0, 0, study, -9.074799, -9.789459, -24.14484, 20211018, 10:13:41.38264, 140.0561
0, Zimmerman, study, 0, 0, study, -9.069336, -9.773315, -24.14172, 20211018, 10:13:41.39689, 140.0701
0, Zimmerman, study, 0, 0, study, -9.047882, -9.76297, -24.15546, 20211018, 10:13:41.41062, 140.0838
0, Zimmerman, study, 0, 0, study, -9.022064, -9.763794, -24.1546, 20211018, 10:13:41.42433, 140.0978
0, Zimmerman, study, 0, 0, study, -9.038788, -9.753815, -24.17175, 20211018, 10:13:41.43852, 140.1117
0, Zimmerman, study, 0, 0, study, -9.048492, -9.730164, -24.16412, 20211018, 10:13:41.45248, 140.1257
0, Zimmerman, study, 0, 0, study, -9.036804, -9.721802, -24.16516, 20211018, 10:13:41.46613, 140.1397
0, Zimmerman, study, 0, 0, study, -9.02597, -9.707123, -24.1756, 20211018, 10:13:41.48039, 140.1535
0, Zimmerman, study, 0, 0, study, -9.00769, -9.688965, -24.1925, 20211018, 10:13:41.49422, 140.1674
0, Zimmerman, study, 0, 0, study, -9.001312, -9.670105, -24.1911, 20211018, 10:13:41.50809, 140.1813
0, Zimmerman, study, 0, 0, study, -9.014984, -9.656433, -24.19955, 20211018, 10:13:41.52178, 140.1953
0, Zimmerman, study, 0, 0, study, -9.025452, -9.659729, -24.20578, 20211018, 10:13:41.53605, 140.2092
0, Zimmerman, study, 0, 0, study, -9.047058, -9.661621, -24.20947, 20211018, 10:13:41.54982, 140.2231
0, Zimmerman, study, 0, 0, study, -9.065277, -9.660461, -24.20544, 20211018, 10:13:41.56402, 140.2372
0, Zimmerman, study, 0, 0, study, -9.076416, -9.636993, -24.21143, 20211018, 10:13:41.57764, 140.2509
0, Zimmerman, study, 0, 0, study, -9.095032, -9.624054, -24.202, 20211018, 10:13:41.59161, 140.2648
0, Zimmerman, study, 0, 0, study, -9.107697, -9.618561, -24.18857, 20211018, 10:13:41.60533, 140.2788
0, Zimmerman, study, 0, 0, study, -9.124939, -9.614838, -24.17224, 20211018, 10:13:41.61948, 140.2928
0, Zimmerman, study, 0, 0, study, -9.143036, -9.618561, -24.15662, 20211018, 10:13:41.63340, 140.3066
0, Zimmerman, study, 0, 0, study, -9.14389, -9.616913, -24.14893, 20211018, 10:13:41.64740, 140.3206
0, Zimmerman, study, 0, 0, study, -9.159302, -9.602386, -24.14069, 20211018, 10:13:41.66104, 140.3345
0, Zimmerman, study, 0, 0, study, -9.174164, -9.58844, -24.13986, 20211018, 10:13:41.67518, 140.3484
0, Zimmerman, study, 0, 0, study, -9.177643, -9.610657, -24.14319, 20211018, 10:13:41.68948, 140.3624
0, Zimmerman, study, 0, 0, study, -9.192749, -9.630585, -24.14456, 20211018, 10:13:41.70312, 140.3763
0, Zimmerman, study, 0, 0, study, -9.194244, -9.665375, -24.15344, 20211018, 10:13:41.71700, 140.3902
0, Zimmerman, study, 0, 0, study, -9.169342, -9.701324, -24.16028, 20211018, 10:13:41.73161, 140.4049
0, Zimmerman, study, 0, 0, study, -9.132202, -9.736023, -24.15396, 20211018, 10:13:41.74458, 140.4181
0, Zimmerman, study, 0, 0, study, -9.095398, -9.762726, -24.13638, 20211018, 10:13:41.75878, 140.4319
0, Zimmerman, study, 0, 0, study, -9.042145, -9.761292, -24.12119, 20211018, 10:13:41.77258, 140.4458
0, Zimmerman, study, 0, 0, study, -8.983765, -9.760773, -24.1011, 20211018, 10:13:41.78666, 140.4598
0, Zimmerman, study, 0, 0, study, -8.918671, -9.729187, -24.09106, 20211018, 10:13:41.80069, 140.4738
0, Zimmerman, study, 0, 0, study, -8.848358, -9.694489, -24.07956, 20211018, 10:13:41.81452, 140.4877
0, Zimmerman, study, 0, 0, study, -8.775085, -9.699554, -24.08621, 20211018, 10:13:41.82831, 140.5016
0, Zimmerman, study, 0, 0, study, -8.719177, -9.697327, -24.09659, 20211018, 10:13:41.84194, 140.5154
0, Zimmerman, study, 0, 0, study, -8.676697, -9.68634, -24.10959, 20211018, 10:13:41.85621, 140.5295
0, Zimmerman, study, 0, 0, study, -8.644501, -9.667023, -24.16339, 20211018, 10:13:41.87010, 140.5434
0, Zimmerman, study, 0, 0, study, -8.61969, -9.64621, -24.20496, 20211018, 10:13:41.88378, 140.5573
0, Zimmerman, study, 0, 0, study, -8.609039, -9.621582, -24.2597, 20211018, 10:13:41.89806, 140.5713
0, Zimmerman, study, 0, 0, study, -8.596436, -9.573608, -24.31635, 20211018, 10:13:41.91190, 140.5851
0, Zimmerman, study, 0, 0, study, -8.595062, -9.542603, -24.38849, 20211018, 10:13:41.92584, 140.599
0, Zimmerman, study, 0, 0, study, -8.621979, -9.542297, -24.41153, 20211018, 10:13:41.93969, 140.6129
0, Zimmerman, study, 0, 0, study, -8.622742, -9.551605, -24.45264, 20211018, 10:13:41.95369, 140.6268
0, Zimmerman, study, 0, 0, study, -8.623108, -9.546692, -24.4826, 20211018, 10:13:41.96799, 140.6409
0, Zimmerman, study, 0, 0, study, -8.619049, -9.558105, -24.49231, 20211018, 10:13:41.98150, 140.6547
0, Zimmerman, study, 0, 0, study, -8.61853, -9.542938, -24.50439, 20211018, 10:13:41.99545, 140.6687
0, Zimmerman, study, 0, 0, study, -8.600067, -9.568481, -24.46899, 20211018, 10:13:42.00937, 140.6825
0, Zimmerman, study, 0, 0, study, -8.603149, -9.561188, -24.4707, 20211018, 10:13:42.02299, 140.6965
0, Zimmerman, study, 0, 0, study, -8.625092, -9.562073, -24.41608, 20211018, 10:13:42.03716, 140.7104
0, Zimmerman, study, 0, 0, study, -8.646576, -9.536224, -24.36551, 20211018, 10:13:42.05105, 140.7243
0, Zimmerman, study, 0, 0, study, -8.62439, -9.490051, -24.28064, 20211018, 10:13:42.06483, 140.7383
0, Zimmerman, study, 0, 0, study, -8.584747, -9.463654, -24.22998, 20211018, 10:13:42.07896, 140.7521
0, Zimmerman, study, 0, 0, study, -8.565918, -9.459534, -24.16766, 20211018, 10:13:42.09287, 140.7661
0, Zimmerman, study, 0, 0, study, -8.547974, -9.441559, -24.10941, 20211018, 10:13:42.10682, 140.78
0, Zimmerman, study, 0, 0, study, -8.554626, -9.433533, -24.06082, 20211018, 10:13:42.12056, 140.794
0, Zimmerman, study, 0, 0, study, -8.552338, -9.432465, -24.00778, 20211018, 10:13:42.13477, 140.8079
0, Zimmerman, study, 0, 0, study, -8.542969, -9.438263, -23.98666, 20211018, 10:13:42.14853, 140.8217
0, Zimmerman, study, 0, 0, study, -8.554047, -9.437622, -23.92087, 20211018, 10:13:42.16212, 140.8357
0, Zimmerman, study, 0, 0, study, -8.576447, -9.460693, -23.85773, 20211018, 10:13:42.17651, 140.8496
0, Zimmerman, study, 0, 0, study, -8.586639, -9.446228, -23.76675, 20211018, 10:13:42.19031, 140.8635
0, Zimmerman, study, 0, 0, study, -8.611267, -9.449921, -23.65952, 20211018, 10:13:42.20405, 140.8775
0, Zimmerman, study, 0, 0, study, -8.606018, -9.421478, -23.53815, 20211018, 10:13:42.21818, 140.8914
0, Zimmerman, study, 0, 0, study, -8.582703, -9.455322, -23.41556, 20211018, 10:13:42.23212, 140.9053
0, Zimmerman, study, 0, 0, study, -8.597015, -9.511475, -23.25, 20211018, 10:13:42.24616, 140.9193
0, Zimmerman, study, 0, 0, study, -8.675415, -9.546356, -23.06271, 20211018, 10:13:42.26026, 140.9332
0, Zimmerman, study, 0, 0, study, -8.696167, -9.543457, -22.82996, 20211018, 10:13:42.27399, 140.9471
0, Zimmerman, study, 0, 0, study, -8.696594, -9.557831, -22.61453, 20211018, 10:13:42.28780, 140.961
0, Zimmerman, study, 0, 0, study, -8.705231, -9.546967, -22.38425, 20211018, 10:13:42.30139, 140.9749
0, Zimmerman, study, 0, 0, study, -8.704712, -9.507538, -22.1673, 20211018, 10:13:42.31565, 140.9889
0, Zimmerman, study, 0, 0, study, -8.73291, -9.478882, -21.92612, 20211018, 10:13:42.32952, 141.0028
0, Zimmerman, study, 0, 0, study, -8.754486, -9.466064, -21.64005, 20211018, 10:13:42.34311, 141.0166
0, Zimmerman, study, 0, 0, study, -8.785797, -9.459412, -21.37408, 20211018, 10:13:42.35826, 141.0313
0, Zimmerman, study, 0, 0, study, -8.78064, -9.455872, -21.08185, 20211018, 10:13:42.37148, 141.0446
0, Zimmerman, study, 0, 0, study, -8.816193, -9.439758, -20.73245, 20211018, 10:13:42.38500, 141.0585
0, Zimmerman, study, 0, 0, study, -8.828094, -9.411407, -20.34937, 20211018, 10:13:42.39921, 141.0724
0, Zimmerman, study, 0, 0, study, -8.846344, -9.360992, -19.94406, 20211018, 10:13:42.41305, 141.0863
0, Zimmerman, study, 0, 0, study, -8.850464, -9.317902, -19.44632, 20211018, 10:13:42.42696, 141.1002
0, Zimmerman, study, 0, 0, study, -8.875458, -9.256897, -18.91052, 20211018, 10:13:42.44075, 141.1142
0, Zimmerman, study, 0, 0, study, -8.904785, -9.175507, -18.3349, 20211018, 10:13:42.45485, 141.1282
0, Zimmerman, study, 0, 0, study, -8.964508, -9.092224, -17.66068, 20211018, 10:13:42.46885, 141.1421
0, Zimmerman, study, 0, 0, study, -9.006775, -8.998291, -16.93573, 20211018, 10:13:42.48252, 141.1559
0, Zimmerman, study, 0, 0, study, -9.065308, -8.870758, -16.1279, 20211018, 10:13:42.49686, 141.1699
0, Zimmerman, study, 0, 0, study, -9.120941, -8.746277, -15.34039, 20211018, 10:13:42.51062, 141.1838
0, Zimmerman, study, 0, 0, study, -9.190552, -8.657959, -14.53836, 20211018, 10:13:42.52417, 141.1977
0, Zimmerman, study, 0, 0, study, -9.25177, -8.545685, -13.72247, 20211018, 10:13:42.53836, 141.2116
0, Zimmerman, study, 0, 0, study, -9.345978, -8.442932, -12.85648, 20211018, 10:13:42.55227, 141.2255
0, Zimmerman, study, 0, 0, study, -9.45105, -8.337799, -11.92276, 20211018, 10:13:42.56601, 141.2395
0, Zimmerman, study, 0, 0, study, -9.551453, -8.21875, -10.94205, 20211018, 10:13:42.58016, 141.2534
0, Zimmerman, study, 0, 0, study, -9.652924, -8.128265, -9.935333, 20211018, 10:13:42.59407, 141.2673
0, Zimmerman, study, 0, 0, study, -9.717773, -8.075684, -8.896332, 20211018, 10:13:42.60795, 141.2812
0, Zimmerman, study, 0, 0, study, -9.812164, -7.978821, -7.825348, 20211018, 10:13:42.62204, 141.2952
0, Zimmerman, study, 0, 0, study, -9.937866, -7.808594, -6.775909, 20211018, 10:13:42.63604, 141.3092
0, Zimmerman, study, 0, 0, study, -10.10382, -7.634644, -5.698944, 20211018, 10:13:42.65009, 141.323
0, Zimmerman, study, 0, 0, study, -10.26984, -7.494293, -4.605255, 20211018, 10:13:42.66392, 141.3371
0, Zimmerman, study, 0, 0, study, -10.4086, -7.447998, -3.515076, 20211018, 10:13:42.67749, 141.3508
0, Zimmerman, study, 0, 0, study, -10.56543, -7.36908, -2.427704, 20211018, 10:13:42.69150, 141.3648
0, Zimmerman, study, 0, 0, study, -10.75739, -7.287964, -1.367798, 20211018, 10:13:42.70521, 141.3787
0, Zimmerman, study, 0, 0, study, -10.944, -7.224731, -0.3143921, 20211018, 10:13:42.71940, 141.3927
0, Zimmerman, study, 0, 0, study, -11.11572, -7.155334, 0.7644626, 20211018, 10:13:42.73402, 141.4072
0, Zimmerman, study, 0, 0, study, -11.20535, -7.07486, 1.800165, 20211018, 10:13:42.74726, 141.4205
0, Zimmerman, study, 0, 0, study, -11.30853, -6.919281, 2.796074, 20211018, 10:13:42.76090, 141.4344
0, Zimmerman, study, 0, 0, study, -11.44852, -6.75528, 3.789868, 20211018, 10:13:42.77504, 141.4483
0, Zimmerman, study, 0, 0, study, -11.604, -6.625488, 4.778168, 20211018, 10:13:42.78906, 141.4622
0, Zimmerman, study, 0, 0, study, -11.77725, -6.482819, 5.774577, 20211018, 10:13:42.80298, 141.4762
0, Zimmerman, study, 0, 0, study, -12.01447, -6.268463, 6.771569, 20211018, 10:13:42.81679, 141.49
0, Zimmerman, study, 0, 0, study, -12.43246, -6.089661, 7.795816, 20211018, 10:13:42.83090, 141.5041
0, Zimmerman, study, 0, 0, study, -12.89359, -6.013977, 8.918076, 20211018, 10:13:42.84445, 141.518
0, Zimmerman, study, 0, 0, study, -13.2525, -6.031189, 10.11283, 20211018, 10:13:42.85856, 141.5318
0, Zimmerman, study, 0, 0, study, -13.44205, -6.048004, 11.32272, 20211018, 10:13:42.87244, 141.5457
0, Zimmerman, study, 0, 0, study, -13.58334, -5.911377, 12.46487, 20211018, 10:13:42.88623, 141.5597
0, Zimmerman, study, 0, 0, study, -13.71051, -5.840485, 13.54998, 20211018, 10:13:42.90042, 141.5736
0, Zimmerman, study, 0, 0, study, -13.80429, -5.819702, 14.61578, 20211018, 10:13:42.91430, 141.5875
0, Zimmerman, study, 0, 0, study, -13.85107, -5.792816, 15.65551, 20211018, 10:13:42.92819, 141.6014
0, Zimmerman, study, 0, 0, study, -13.94525, -5.681488, 16.65289, 20211018, 10:13:42.94182, 141.6153
0, Zimmerman, study, 0, 0, study, -14.05756, -5.528442, 17.58319, 20211018, 10:13:42.95611, 141.6293
0, Zimmerman, study, 0, 0, study, -14.14059, -5.352234, 18.39413, 20211018, 10:13:42.97032, 141.6432
0, Zimmerman, study, 0, 0, study, -14.18372, -5.253784, 19.11981, 20211018, 10:13:42.98397, 141.6571
0, Zimmerman, study, 0, 0, study, -14.19821, -5.204193, 19.79009, 20211018, 10:13:42.99800, 141.6712
0, Zimmerman, study, 0, 0, study, -14.18564, -5.111542, 20.36978, 20211018, 10:13:43.01215, 141.685
0, Zimmerman, study, 0, 0, study, -14.16547, -5.015991, 20.88098, 20211018, 10:13:43.02573, 141.6989
0, Zimmerman, study, 0, 0, study, -14.14804, -4.983246, 21.33698, 20211018, 10:13:43.03996, 141.7128
0, Zimmerman, study, 0, 0, study, -14.18915, -4.952118, 21.7734, 20211018, 10:13:43.05362, 141.7268
0, Zimmerman, study, 0, 0, study, -14.23877, -4.963379, 22.13876, 20211018, 10:13:43.06756, 141.7407
0, Zimmerman, study, 0, 0, study, -14.23001, -5.016998, 22.42842, 20211018, 10:13:43.08112, 141.7546
0, Zimmerman, study, 0, 0, study, -14.26584, -5.084045, 22.71915, 20211018, 10:13:43.09526, 141.7685
0, Zimmerman, study, 0, 0, study, -14.33377, -5.160339, 22.95882, 20211018, 10:13:43.10919, 141.7823
0, Zimmerman, study, 0, 0, study, -14.49918, -5.22052, 23.18994, 20211018, 10:13:43.12283, 141.7964
0, Zimmerman, study, 0, 0, study, -14.702, -5.399353, 23.40474, 20211018, 10:13:43.13709, 141.8103
0, Zimmerman, study, 0, 0, study, -14.89017, -5.624329, 23.59062, 20211018, 10:13:43.15113, 141.8243
0, Zimmerman, study, 0, 0, study, -15.05914, -5.783173, 23.7098, 20211018, 10:13:43.16475, 141.8382
0, Zimmerman, study, 0, 0, study, -15.28769, -5.90509, 23.77547, 20211018, 10:13:43.17879, 141.8519
0, Zimmerman, study, 0, 0, study, -15.56699, -6.002472, 23.80279, 20211018, 10:13:43.19272, 141.8659
0, Zimmerman, study, 0, 0, study, -15.8472, -6.169525, 23.84021, 20211018, 10:13:43.20634, 141.8798
0, Zimmerman, study, 0, 0, study, -16.13974, -6.421539, 23.87535, 20211018, 10:13:43.22058, 141.8938
0, Zimmerman, study, 0, 0, study, -16.51544, -6.652344, 23.9227, 20211018, 10:13:43.23462, 141.9078
0, Zimmerman, study, 0, 0, study, -16.88547, -6.777222, 23.91189, 20211018, 10:13:43.24844, 141.9216
0, Zimmerman, study, 0, 0, study, -17.19281, -6.86911, 23.90266, 20211018, 10:13:43.26211, 141.9357
0, Zimmerman, study, 0, 0, study, -17.36356, -6.915009, 23.81557, 20211018, 10:13:43.27620, 141.9494
0, Zimmerman, study, 0, 0, study, -17.48947, -6.980072, 23.72016, 20211018, 10:13:43.29016, 141.9634
0, Zimmerman, study, 0, 0, study, -17.52768, -7.033691, 23.5809, 20211018, 10:13:43.30383, 141.9773
0, Zimmerman, study, 0, 0, study, -17.56824, -7.031342, 23.42331, 20211018, 10:13:43.31813, 141.9913
0, Zimmerman, study, 0, 0, study, -17.60077, -6.991455, 23.27252, 20211018, 10:13:43.33213, 142.0052
0, Zimmerman, study, 0, 0, study, -17.60361, -6.947418, 23.10242, 20211018, 10:13:43.34557, 142.0191
0, Zimmerman, study, 0, 0, study, -17.59692, -6.898865, 22.92933, 20211018, 10:13:43.35978, 142.033
0, Zimmerman, study, 0, 0, study, -17.5947, -6.860504, 22.73574, 20211018, 10:13:43.37382, 142.047
0, Zimmerman, study, 0, 0, study, -17.59009, -6.808746, 22.53506, 20211018, 10:13:43.38772, 142.0609
0, Zimmerman, study, 0, 0, study, -17.52335, -6.845032, 22.32645, 20211018, 10:13:43.40143, 142.0749
0, Zimmerman, study, 0, 0, study, -17.46622, -6.843079, 22.11938, 20211018, 10:13:43.41553, 142.0887
0, Zimmerman, study, 0, 0, study, -17.48807, -6.832458, 21.89452, 20211018, 10:13:43.42951, 142.1026
0, Zimmerman, study, 0, 0, study, -17.4892, -6.812622, 21.65447, 20211018, 10:13:43.44291, 142.1164
0, Zimmerman, study, 0, 0, study, -17.50809, -6.822266, 21.38082, 20211018, 10:13:43.45735, 142.1305
0, Zimmerman, study, 0, 0, study, -17.58661, -6.840149, 21.09373, 20211018, 10:13:43.47155, 142.1446
0, Zimmerman, study, 0, 0, study, -17.76917, -6.905151, 20.82523, 20211018, 10:13:43.48534, 142.1585
0, Zimmerman, study, 0, 0, study, -18.07446, -7.001221, 20.54301, 20211018, 10:13:43.49915, 142.1724
0, Zimmerman, study, 0, 0, study, -18.46936, -7.106873, 20.27531, 20211018, 10:13:43.51306, 142.1862
0, Zimmerman, study, 0, 0, study, -18.78235, -7.160339, 20.00756, 20211018, 10:13:43.52681, 142.2001
0, Zimmerman, study, 0, 0, study, -18.96533, -7.146851, 19.69283, 20211018, 10:13:43.54040, 142.2139
0, Zimmerman, study, 0, 0, study, -18.98721, -7.074524, 19.33117, 20211018, 10:13:43.55488, 142.228
0, Zimmerman, study, 0, 0, study, -18.82516, -7.067963, 18.95611, 20211018, 10:13:43.56865, 142.2418
0, Zimmerman, study, 0, 0, study, -18.58356, -7.038818, 18.58951, 20211018, 10:13:43.58226, 142.2558
0, Zimmerman, study, 0, 0, study, -18.39001, -6.992218, 18.24283, 20211018, 10:13:43.59654, 142.2697
0, Zimmerman, study, 0, 0, study, -18.33496, -6.923645, 17.91339, 20211018, 10:13:43.61042, 142.2836
0, Zimmerman, study, 0, 0, study, -18.35495, -6.779266, 17.61652, 20211018, 10:13:43.62415, 142.2976
0, Zimmerman, study, 0, 0, study, -18.32126, -6.580048, 17.3056, 20211018, 10:13:43.63825, 142.3114
0, Zimmerman, study, 0, 0, study, -18.35718, -6.264709, 17.0011, 20211018, 10:13:43.65250, 142.3254
0, Zimmerman, study, 0, 0, study, -18.39496, -5.968536, 16.71806, 20211018, 10:13:43.66590, 142.3393
0, Zimmerman, study, 0, 0, study, -18.25348, -5.730347, 16.46452, 20211018, 10:13:43.68007, 142.3532
0, Zimmerman, study, 0, 0, study, -17.87186, -5.500214, 16.17434, 20211018, 10:13:43.69400, 142.3672
0, Zimmerman, study, 0, 0, study, -17.55884, -5.181885, 15.82175, 20211018, 10:13:43.70778, 142.381
0, Zimmerman, study, 0, 0, study, -17.27823, -4.795105, 15.39388, 20211018, 10:13:43.72149, 142.395
0, Zimmerman, study, 0, 0, study, -16.97406, -4.455322, 14.97072, 20211018, 10:13:43.73620, 142.4095
0, Zimmerman, study, 0, 0, study, -16.67957, -4.231964, 14.58011, 20211018, 10:13:43.75003, 142.4229
0, Zimmerman, study, 0, 0, study, -16.53708, -4.184448, 14.25572, 20211018, 10:13:43.76339, 142.4368
0, Zimmerman, study, 0, 0, study, -16.39688, -4.432281, 13.98271, 20211018, 10:13:43.77737, 142.4506
0, Zimmerman, study, 0, 0, study, -16.1189, -4.785034, 13.74248, 20211018, 10:13:43.79218, 142.4646
0, Zimmerman, study, 0, 0, study, -15.85989, -5.050568, 13.44654, 20211018, 10:13:43.80510, 142.4786
0, Zimmerman, study, 0, 0, study, -15.67282, -5.258026, 13.18361, 20211018, 10:13:43.81920, 142.4925
0, Zimmerman, study, 0, 0, study, -15.58762, -5.416748, 12.94434, 20211018, 10:13:43.83319, 142.5064
0, Zimmerman, study, 0, 0, study, -15.52814, -5.565765, 12.7603, 20211018, 10:13:43.84714, 142.5204
0, Zimmerman, study, 0, 0, study, -15.3364, -5.704498, 12.5586, 20211018, 10:13:43.86069, 142.5342
0, Zimmerman, study, 0, 0, study, -15.11542, -5.812073, 12.32535, 20211018, 10:13:43.87508, 142.5482
0, Zimmerman, study, 0, 0, study, -14.92087, -5.862793, 12.06004, 20211018, 10:13:43.88894, 142.5621
0, Zimmerman, study, 0, 0, study, -14.68585, -5.845337, 11.79051, 20211018, 10:13:43.90253, 142.576
0, Zimmerman, study, 0, 0, study, -14.44427, -5.772583, 11.49267, 20211018, 10:13:43.91665, 142.5899
0, Zimmerman, study, 0, 0, study, -14.30859, -5.713715, 11.20298, 20211018, 10:13:43.93076, 142.6039
0, Zimmerman, study, 0, 0, study, -14.17505, -5.790558, 10.96474, 20211018, 10:13:43.94421, 142.6177
0, Zimmerman, study, 0, 0, study, -13.96292, -5.897461, 10.7005, 20211018, 10:13:43.95843, 142.6317
0, Zimmerman, study, 0, 0, study, -13.78238, -5.957123, 10.42405, 20211018, 10:13:43.97236, 142.6456
0, Zimmerman, study, 0, 0, study, -13.61264, -5.989288, 10.13338, 20211018, 10:13:43.98601, 142.6595
0, Zimmerman, study, 0, 0, study, -13.40939, -6.045959, 9.841181, 20211018, 10:13:44.00037, 142.6736
0, Zimmerman, study, 0, 0, study, -13.17825, -6.070129, 9.554421, 20211018, 10:13:44.01422, 142.6874
0, Zimmerman, study, 0, 0, study, -12.94049, -6.050995, 9.256712, 20211018, 10:13:44.02807, 142.7013
0, Zimmerman, study, 0, 0, study, -12.77121, -6.015869, 8.972435, 20211018, 10:13:44.04162, 142.7151
0, Zimmerman, study, 0, 0, study, -12.62912, -6.072662, 8.72368, 20211018, 10:13:44.05596, 142.7291
0, Zimmerman, study, 0, 0, study, -12.44025, -6.123688, 8.496068, 20211018, 10:13:44.07013, 142.743
0, Zimmerman, study, 0, 0, study, -12.24921, -6.138885, 8.266187, 20211018, 10:13:44.08383, 142.757
0, Zimmerman, study, 0, 0, study, -12.04349, -6.16272, 8.057958, 20211018, 10:13:44.09779, 142.771
0, Zimmerman, study, 0, 0, study, -11.84735, -6.080811, 7.848171, 20211018, 10:13:44.11163, 142.7848
0, Zimmerman, study, 0, 0, study, -11.7901, -6.02774, 7.697277, 20211018, 10:13:44.12562, 142.7988
0, Zimmerman, study, 0, 0, study, -11.69067, -6.121277, 7.585775, 20211018, 10:13:44.13976, 142.8127
0, Zimmerman, study, 0, 0, study, -11.48334, -6.269684, 7.517564, 20211018, 10:13:44.15339, 142.8266
0, Zimmerman, study, 0, 0, study, -11.27988, -6.346344, 7.436082, 20211018, 10:13:44.16731, 142.8405
0, Zimmerman, study, 0, 0, study, -11.10629, -6.374847, 7.303289, 20211018, 10:13:44.18089, 142.8544
0, Zimmerman, study, 0, 0, study, -10.94119, -6.418274, 7.179716, 20211018, 10:13:44.19527, 142.8685
0, Zimmerman, study, 0, 0, study, -10.8103, -6.434875, 7.064539, 20211018, 10:13:44.20901, 142.8822
0, Zimmerman, study, 0, 0, study, -10.75931, -6.503296, 6.965515, 20211018, 10:13:44.22281, 142.8962
0, Zimmerman, study, 0, 0, study, -10.73483, -6.540497, 6.919461, 20211018, 10:13:44.23696, 142.9101
0, Zimmerman, study, 0, 0, study, -10.67111, -6.547089, 6.857103, 20211018, 10:13:44.25080, 142.924
0, Zimmerman, study, 0, 0, study, -10.61768, -6.592224, 6.811813, 20211018, 10:13:44.26477, 142.9382
0, Zimmerman, study, 0, 0, study, -10.48218, -6.633942, 6.761592, 20211018, 10:13:44.27855, 142.9518
0, Zimmerman, study, 0, 0, study, -10.29602, -6.613129, 6.734922, 20211018, 10:13:44.29249, 142.9657
0, Zimmerman, study, 0, 0, study, -10.15582, -6.475647, 6.734529, 20211018, 10:13:44.30654, 142.9798
0, Zimmerman, study, 0, 0, study, -10.08261, -6.373169, 6.777809, 20211018, 10:13:44.32089, 142.9938
0, Zimmerman, study, 0, 0, study, -9.962555, -6.345886, 6.890711, 20211018, 10:13:44.33443, 143.0076
0, Zimmerman, study, 0, 0, study, -9.837006, -6.365082, 7.02085, 20211018, 10:13:44.34829, 143.0216
0, Zimmerman, study, 0, 0, study, -9.712708, -6.375824, 7.208069, 20211018, 10:13:44.36198, 143.0355
0, Zimmerman, study, 0, 0, study, -9.655975, -6.390289, 7.400923, 20211018, 10:13:44.37621, 143.0493
0, Zimmerman, study, 0, 0, study, -9.659973, -6.383026, 7.62796, 20211018, 10:13:44.39013, 143.0633
0, Zimmerman, study, 0, 0, study, -9.69043, -6.351501, 7.858004, 20211018, 10:13:44.40371, 143.0772
0, Zimmerman, study, 0, 0, study, -9.765289, -6.264587, 8.095445, 20211018, 10:13:44.41795, 143.0911
0, Zimmerman, study, 0, 0, study, -9.897461, -6.223267, 8.375381, 20211018, 10:13:44.43193, 143.1051
0, Zimmerman, study, 0, 0, study, -10.10443, -6.182037, 8.635889, 20211018, 10:13:44.44545, 143.119
0, Zimmerman, study, 0, 0, study, -10.32379, -6.297974, 8.970183, 20211018, 10:13:44.45972, 143.1329
