1, RaunerFirst, RaunerFirst, 90, 90, right, -5.027985, -8.998688, 101.0704, 20211018, 12:58:15.53625, 703.0742
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.034821, -8.869171, 102.4237, 20211018, 12:58:15.55007, 703.0881
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.964661, -8.694946, 103.8457, 20211018, 12:58:15.56406, 703.102
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.903748, -8.45166, 105.1797, 20211018, 12:58:15.57771, 703.116
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.850464, -8.177582, 106.427, 20211018, 12:58:15.59179, 703.1298
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.835144, -7.932648, 107.5947, 20211018, 12:58:15.60602, 703.1438
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.868774, -7.730499, 108.7263, 20211018, 12:58:15.61937, 703.1576
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.910675, -7.564667, 109.8514, 20211018, 12:58:15.63363, 703.1716
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.947113, -7.441071, 110.9581, 20211018, 12:58:15.64755, 703.1855
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.007721, -7.324402, 111.9573, 20211018, 12:58:15.66245, 703.2004
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.033325, -7.216339, 112.9033, 20211018, 12:58:15.67515, 703.2134
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.022186, -7.124664, 113.7977, 20211018, 12:58:15.68951, 703.2273
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.071198, -6.966095, 114.7325, 20211018, 12:58:15.70316, 703.2411
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.120422, -6.858215, 115.774, 20211018, 12:58:15.71683, 703.2551
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.158081, -6.753876, 116.9134, 20211018, 12:58:15.73118, 703.2692
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.1651, -6.655579, 118.0266, 20211018, 12:58:15.74505, 703.283
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.10141, -6.511505, 119.0713, 20211018, 12:58:15.75894, 703.2969
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.958313, -6.313873, 119.9397, 20211018, 12:58:15.77295, 703.3109
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.796722, -6.073059, 120.6629, 20211018, 12:58:15.78669, 703.3247
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.720062, -5.83609, 121.1572, 20211018, 12:58:15.80043, 703.3386
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.703583, -5.655304, 121.6246, 20211018, 12:58:15.81463, 703.3526
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.786072, -5.605133, 121.9204, 20211018, 12:58:15.82848, 703.3665
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.90274, -5.574371, 122.2052, 20211018, 12:58:15.84249, 703.3805
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.995117, -5.607483, 122.4258, 20211018, 12:58:15.85613, 703.3943
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.088135, -5.660004, 122.615, 20211018, 12:58:15.87032, 703.4083
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.22876, -5.718628, 122.8911, 20211018, 12:58:15.88452, 703.4221
