1, RaunerFirst, RaunerFirst, 90, 90, right, -3.475861, -6.879395, 88.21118, 20211019, 12:00:51.05778, 716.381
1, RaunerFirst, RaunerFirst, 90, 90, right, -3.04834, -6.837311, 86.30051, 20211019, 12:00:51.79526, 717.1189
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.990601, -7.356537, 89.00333, 20211019, 12:00:51.80945, 717.1328
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.72818, -7.512238, 92.98985, 20211019, 12:00:51.82346, 717.1467
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.440826, -7.969421, 98.63336, 20211019, 12:00:51.83742, 717.1607
1, RaunerFirst, RaunerFirst, 90, 90, right, -3.178284, -8.803436, 104.5669, 20211019, 12:00:51.85095, 717.1745
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.145172, -9.096924, 109.2494, 20211019, 12:00:51.86516, 717.1885
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.639038, -9.128265, 113.6313, 20211019, 12:00:51.87907, 717.2024
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.708679, -8.708282, 117.1456, 20211019, 12:00:51.89275, 717.2164
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.526306, -7.72049, 119.464, 20211019, 12:00:51.90701, 717.2303
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.407684, -6.582703, 120.6973, 20211019, 12:00:51.92097, 717.2442
1, RaunerFirst, RaunerFirst, 90, 90, right, -4.806061, -5.881165, 121.6836, 20211019, 12:00:51.93456, 717.2581
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.454254, -5.772522, 122.6135, 20211019, 12:00:51.94877, 717.272
1, RaunerFirst, RaunerFirst, 90, 90, right, -5.907043, -5.868256, 124.0945, 20211019, 12:00:51.96263, 717.2859
1, RaunerFirst, RaunerFirst, 90, 90, right, -6.066986, -6.076019, 125.6931, 20211019, 12:00:51.97635, 717.2999
1, RaunerFirst, RaunerFirst, 90, 90, right, -6.309937, -6.223083, 126.88, 20211019, 12:00:51.99052, 717.3138
1, RaunerFirst, RaunerFirst, 90, 90, right, -6.634003, -6.239136, 127.5778, 20211019, 12:00:52.00443, 717.3277
1, RaunerFirst, RaunerFirst, 90, 90, right, -6.785919, -6.155334, 128.1423, 20211019, 12:00:52.01830, 717.3416
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.150604, -6.05954, 128.9077, 20211019, 12:00:52.03197, 717.3555
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.371063, -5.925568, 129.9636, 20211019, 12:00:52.04619, 717.3694
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.33728, -5.8125, 130.9934, 20211019, 12:00:52.06016, 717.3835
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.231476, -5.659454, 131.8571, 20211019, 12:00:52.07382, 717.3973
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.311768, -5.403839, 132.413, 20211019, 12:00:52.08803, 717.4113
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.447479, -5.150238, 132.8485, 20211019, 12:00:52.10192, 717.4252
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.467377, -4.966766, 133.3514, 20211019, 12:00:52.11553, 717.4391
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.561981, -4.881958, 133.8541, 20211019, 12:00:52.12979, 717.4531
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.737549, -4.891449, 134.4792, 20211019, 12:00:52.14371, 717.467
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.980804, -4.990601, 135.2946, 20211019, 12:00:52.15777, 717.4809
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.131226, -5.086731, 136.0953, 20211019, 12:00:52.17136, 717.4949
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.166779, -5.031342, 136.6971, 20211019, 12:00:52.18552, 717.5087
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.382019, -4.920166, 137.2545, 20211019, 12:00:52.19932, 717.5226
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.40564, -4.917603, 138.1466, 20211019, 12:00:52.21306, 717.5366
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.195679, -4.974182, 139.2384, 20211019, 12:00:52.22902, 717.5515
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.20636, -5.14212, 140.4942, 20211019, 12:00:52.24134, 717.5645
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.643158, -5.161896, 142.2095, 20211019, 12:00:52.25496, 717.5784
1, RaunerFirst, RaunerFirst, 90, 90, right, -9.085449, -4.898346, 144.4086, 20211019, 12:00:52.26887, 717.5922
1, RaunerFirst, RaunerFirst, 90, 90, right, -9.073212, -4.659058, 147.0081, 20211019, 12:00:52.28296, 717.6061
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.7565, -4.610382, 149.1394, 20211019, 12:00:52.29731, 717.6207
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.818085, -4.524719, 151.1404, 20211019, 12:00:52.31049, 717.634
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.649994, -4.597382, 153.7818, 20211019, 12:00:52.32481, 717.6481
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.332123, -4.569061, 156.7194, 20211019, 12:00:52.33870, 717.6619
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.175262, -4.351715, 159.3004, 20211019, 12:00:52.35220, 717.6757
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.31424, -3.830017, 161.4984, 20211019, 12:00:52.36649, 717.6898
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.354431, -3.245636, 163.5367, 20211019, 12:00:52.38028, 717.7036
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.123047, -2.806122, 165.1378, 20211019, 12:00:52.39402, 717.7176
1, RaunerFirst, RaunerFirst, 90, 90, right, -7.980194, -2.584381, 166.1317, 20211019, 12:00:52.40834, 717.7316
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.146271, -2.543274, 166.6137, 20211019, 12:00:52.42219, 717.7455
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.500336, -2.424347, 166.8883, 20211019, 12:00:52.43578, 717.7593
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.914398, -2.105133, 167.0042, 20211019, 12:00:52.45005, 717.7733
1, RaunerFirst, RaunerFirst, 90, 90, right, -9.080292, -1.673798, 167.3459, 20211019, 12:00:52.46403, 717.7873
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.915649, -1.306458, 167.7342, 20211019, 12:00:52.47786, 717.8011
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.553558, -1.038818, 167.8691, 20211019, 12:00:52.49155, 717.8151
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.486938, -0.8917542, 167.7816, 20211019, 12:00:52.50567, 717.829
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.973175, -0.8275146, 168.0303, 20211019, 12:00:52.51956, 717.8428
1, RaunerFirst, RaunerFirst, 90, 90, right, -9.28949, -0.7344971, 168.7234, 20211019, 12:00:52.53317, 717.8568
1, RaunerFirst, RaunerFirst, 90, 90, right, -9.09964, -0.742157, 169.2378, 20211019, 12:00:52.54742, 717.8707
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.75824, -0.6604309, 169.2383, 20211019, 12:00:52.56131, 717.8846
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.684723, -0.7500305, 169.0592, 20211019, 12:00:52.57496, 717.8986
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.841919, -0.7192383, 169.3475, 20211019, 12:00:52.58920, 717.9125
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.770142, -0.684082, 169.8842, 20211019, 12:00:52.60293, 717.9261
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.733337, -0.6188354, 170.1684, 20211019, 12:00:52.61701, 717.9402
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.853455, -0.4677734, 170.1097, 20211019, 12:00:52.63062, 717.9542
1, RaunerFirst, RaunerFirst, 90, 90, right, -9.041443, -0.3763428, 170.0424, 20211019, 12:00:52.64489, 717.9683
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.93927, -0.2944031, 170.2161, 20211019, 12:00:52.65885, 717.9821
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.789429, -0.3948975, 170.3715, 20211019, 12:00:52.67249, 717.9961
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.8349, -0.4564209, 170.4488, 20211019, 12:00:52.68667, 718.0099
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.961304, -0.3617249, 170.37, 20211019, 12:00:52.70051, 718.0237
1, RaunerFirst, RaunerFirst, 90, 90, right, -9.056122, -0.1577759, 170.2702, 20211019, 12:00:52.71421, 718.0378
1, RaunerFirst, RaunerFirst, 90, 90, right, -9.030945, 0.009581902, 170.2995, 20211019, 12:00:52.72841, 718.0517
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.866058, 0.04148017, 170.307, 20211019, 12:00:52.74232, 718.0656
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.800568, 0.02176141, 170.249, 20211019, 12:00:52.75595, 718.0795
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.801422, 0.008350333, 170.2831, 20211019, 12:00:52.77004, 718.0933
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.851807, 0.04842135, 170.3484, 20211019, 12:00:52.78420, 718.1074
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.858002, 0.0866047, 170.3896, 20211019, 12:00:52.79795, 718.1213
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.822235, 0.1071679, 170.3258, 20211019, 12:00:52.81164, 718.1352
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.758057, 0.1178379, 170.1548, 20211019, 12:00:52.82580, 718.1492
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.677094, 0.06564838, 169.9679, 20211019, 12:00:52.83989, 718.1631
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.593842, 0.03170147, 169.8675, 20211019, 12:00:52.85345, 718.177
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.529175, 0.03331809, 169.8134, 20211019, 12:00:52.86760, 718.1908
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.562714, 0.07609345, 169.7336, 20211019, 12:00:52.88159, 718.2048
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.559357, 0.1535236, 169.6386, 20211019, 12:00:52.89527, 718.2188
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.54776, 0.2327645, 169.5368, 20211019, 12:00:52.90948, 718.2327
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.530701, 0.3342116, 169.5039, 20211019, 12:00:52.92342, 718.2466
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.514313, 0.3334906, 169.452, 20211019, 12:00:52.93717, 718.2604
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.457031, 0.3186765, 169.4019, 20211019, 12:00:52.95085, 718.2744
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.424835, 0.3222577, 169.364, 20211019, 12:00:52.96500, 718.2884
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.441681, 0.3588293, 169.3668, 20211019, 12:00:52.97898, 718.3023
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.451752, 0.4119771, 169.3955, 20211019, 12:00:52.99266, 718.3162
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.480133, 0.462139, 169.3669, 20211019, 12:00:53.00692, 718.3301
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.503723, 0.4655299, 169.2761, 20211019, 12:00:53.02088, 718.3441
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.489014, 0.409467, 169.1861, 20211019, 12:00:53.03441, 718.358
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.407898, 0.3313693, 169.1464, 20211019, 12:00:53.04859, 718.3719
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.406433, 0.256874, 169.1239, 20211019, 12:00:53.06257, 718.3858
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.440094, 0.2761495, 169.1161, 20211019, 12:00:53.07620, 718.3998
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.553436, 0.3281245, 169.1057, 20211019, 12:00:53.09054, 718.4138
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.657898, 0.3938241, 169.1286, 20211019, 12:00:53.10460, 718.4277
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.633392, 0.428355, 169.1104, 20211019, 12:00:53.11820, 718.4415
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.566528, 0.4319077, 169.0339, 20211019, 12:00:53.13180, 718.4554
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.542938, 0.4496368, 168.9501, 20211019, 12:00:53.14610, 718.4693
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.573547, 0.5041223, 168.8998, 20211019, 12:00:53.16004, 718.4833
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.601593, 0.5293715, 168.9165, 20211019, 12:00:53.17362, 718.4972
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.589539, 0.5654852, 168.9436, 20211019, 12:00:53.18784, 718.5111
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.5625, 0.5480192, 168.9774, 20211019, 12:00:53.20163, 718.5249
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.55722, 0.5314903, 168.9771, 20211019, 12:00:53.21539, 718.539
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.554443, 0.4976261, 168.9861, 20211019, 12:00:53.22957, 718.5529
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.560822, 0.4802371, 169.0019, 20211019, 12:00:53.24358, 718.5668
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.590637, 0.4502627, 169.0367, 20211019, 12:00:53.25748, 718.5808
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.619171, 0.4214606, 169.0545, 20211019, 12:00:53.27123, 718.5948
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.633972, 0.4306804, 169.0512, 20211019, 12:00:53.28559, 718.6087
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.637939, 0.4534965, 169.0374, 20211019, 12:00:53.29962, 718.623
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.612244, 0.4871145, 168.9964, 20211019, 12:00:53.31290, 718.6365
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.512573, 0.4604754, 168.9496, 20211019, 12:00:53.32710, 718.6504
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.43573, 0.3836499, 168.9352, 20211019, 12:00:53.34101, 718.6643
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.483093, 0.3549245, 168.975, 20211019, 12:00:53.35471, 718.6783
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.503296, 0.3767461, 168.99, 20211019, 12:00:53.36879, 718.692
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.489899, 0.4067164, 168.9656, 20211019, 12:00:53.38285, 718.706
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.495331, 0.4254201, 168.8848, 20211019, 12:00:53.39639, 718.72
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.569397, 0.3948581, 168.8279, 20211019, 12:00:53.41067, 718.7339
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.633881, 0.3569514, 168.7939, 20211019, 12:00:53.42475, 718.7479
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.641663, 0.3196327, 168.7672, 20211019, 12:00:53.43848, 718.7617
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.601837, 0.2587835, 168.7038, 20211019, 12:00:53.45206, 718.7756
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.583679, 0.2568138, 168.6331, 20211019, 12:00:53.46615, 718.7895
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.574493, 0.2736722, 168.5793, 20211019, 12:00:53.48027, 718.8034
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.575867, 0.3298714, 168.5562, 20211019, 12:00:53.49389, 718.8174
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.580902, 0.3944918, 168.5031, 20211019, 12:00:53.50824, 718.8314
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.576447, 0.4389669, 168.4771, 20211019, 12:00:53.52231, 718.8454
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.614624, 0.4625663, 168.4506, 20211019, 12:00:53.53548, 718.8591
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.597321, 0.4311529, 168.44, 20211019, 12:00:53.55004, 718.873
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.550842, 0.417946, 168.4159, 20211019, 12:00:53.56368, 718.887
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.537262, 0.3926877, 168.3949, 20211019, 12:00:53.57766, 718.9009
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.546753, 0.3823794, 168.3526, 20211019, 12:00:53.59141, 718.9149
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.500214, 0.3712571, 168.3389, 20211019, 12:00:53.60556, 718.9289
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.482788, 0.3865951, 168.2956, 20211019, 12:00:53.61971, 718.9427
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.496796, 0.3834036, 168.2048, 20211019, 12:00:53.63317, 718.9567
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.522736, 0.4072274, 168.145, 20211019, 12:00:53.64723, 718.9706
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.565735, 0.4178004, 168.1012, 20211019, 12:00:53.66119, 718.9845
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.603882, 0.4385759, 168.0321, 20211019, 12:00:53.67479, 718.9984
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.609558, 0.4870035, 167.9339, 20211019, 12:00:53.68930, 719.0124
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.577271, 0.5262526, 167.8332, 20211019, 12:00:53.70318, 719.0261
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.544006, 0.535875, 167.7618, 20211019, 12:00:53.71683, 719.04
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.516754, 0.5165234, 167.6701, 20211019, 12:00:53.73067, 719.0541
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.458893, 0.4647077, 167.6327, 20211019, 12:00:53.74480, 719.0681
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.393555, 0.4266842, 167.6367, 20211019, 12:00:53.75890, 719.082
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.325592, 0.4216468, 167.5866, 20211019, 12:00:53.77222, 719.0958
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.245331, 0.4560036, 167.5565, 20211019, 12:00:53.78649, 719.1097
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.167053, 0.4064987, 167.5342, 20211019, 12:00:53.80056, 719.1236
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.096741, 0.3470108, 167.4465, 20211019, 12:00:53.81398, 719.1376
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.085266, 0.2785375, 167.3889, 20211019, 12:00:53.82848, 719.1516
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.076752, 0.2133884, 167.3643, 20211019, 12:00:53.84214, 719.1655
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.082123, 0.2022863, 167.3382, 20211019, 12:00:53.85595, 719.1794
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.13559, 0.18699, 167.325, 20211019, 12:00:53.86999, 719.1933
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.162933, 0.1833853, 167.326, 20211019, 12:00:53.88392, 719.2072
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.146545, 0.1906335, 167.3377, 20211019, 12:00:53.89774, 719.2211
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.166687, 0.2063434, 167.3403, 20211019, 12:00:53.91149, 719.2351
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.205719, 0.2060399, 167.3492, 20211019, 12:00:53.92570, 719.249
1, RaunerFirst, RaunerFirst, 90, 90, right, -8.278748, 0.2260316, 167.4164, 20211019, 12:00:53.93991, 719.2631
2, Fairbanks, Fairbanks, -90, -90, left, -1.818939, -9.741089, -92.30368, 20211019, 12:01:01.15108, 726.4747
2, Fairbanks, Fairbanks, -90, -90, left, -1.846527, -9.697968, -92.26251, 20211019, 12:01:01.16523, 726.4885
2, Fairbanks, Fairbanks, -90, -90, left, -1.878448, -9.724609, -92.22269, 20211019, 12:01:01.17927, 726.5026
2, Fairbanks, Fairbanks, -90, -90, left, -1.901245, -9.740753, -92.18921, 20211019, 12:01:01.19301, 726.5165
2, Fairbanks, Fairbanks, -90, -90, left, -1.905396, -9.76709, -92.16241, 20211019, 12:01:01.20705, 726.5303
