0, McLaughlinCluster, study, 0, 0, study, -3.980133, -6.260193, 1.898404, 20211021, 13:01:06.12990, 54.69645
0, Hop2, study, 0, 0, study, -2.976959, 3.216244, 3.451464, 20211021, 13:02:19.83933, 127.9609
0, Hop2, study, 0, 0, study, -2.97348, 3.214617, 3.478693, 20211021, 13:02:19.85298, 127.9748
0, Hop2, study, 0, 0, study, -2.993591, 3.182475, 3.494491, 20211021, 13:02:19.86721, 127.9888
0, Hop2, study, 0, 0, study, -2.983917, 3.188123, 3.493649, 20211021, 13:02:19.88116, 128.0027
0, Hop2, study, 0, 0, study, -2.991669, 3.186218, 3.508847, 20211021, 13:02:19.89483, 128.0167
0, Hop2, study, 0, 0, study, -2.991577, 3.179232, 3.497746, 20211021, 13:02:19.90928, 128.0308
0, Hop2, study, 0, 0, study, -2.988434, 3.169469, 3.498549, 20211021, 13:02:19.92302, 128.0445
0, Hop2, study, 0, 0, study, -2.975983, 3.162035, 3.484019, 20211021, 13:02:19.93664, 128.0584
0, Hop2, study, 0, 0, study, -2.965271, 3.150012, 3.46573, 20211021, 13:02:19.95080, 128.0723
0, Hop2, study, 0, 0, study, -2.956451, 3.145171, 3.443069, 20211021, 13:02:19.96468, 128.0862
0, Hop2, study, 0, 0, study, -2.950226, 3.14113, 3.420745, 20211021, 13:02:19.97872, 128.1003
0, Hop2, study, 0, 0, study, -2.950592, 3.14255, 3.407837, 20211021, 13:02:19.99222, 128.1141
0, Hop2, study, 0, 0, study, -2.959503, 3.13701, 3.39318, 20211021, 13:02:20.00640, 128.128
0, Hop2, study, 0, 0, study, -2.96994, 3.149512, 3.385904, 20211021, 13:02:20.02028, 128.1419
0, Hop2, study, 0, 0, study, -2.966095, 3.161844, 3.386849, 20211021, 13:02:20.03398, 128.1558
0, Hop2, study, 0, 0, study, -2.966248, 3.172328, 3.394313, 20211021, 13:02:20.04824, 128.1698
0, Hop2, study, 0, 0, study, -2.956604, 3.171466, 3.402205, 20211021, 13:02:20.06265, 128.1839
0, Hop2, study, 0, 0, study, -2.957275, 3.166108, 3.426419, 20211021, 13:02:20.07635, 128.1978
0, Hop2, study, 0, 0, study, -2.965942, 3.160418, 3.463604, 20211021, 13:02:20.09016, 128.2116
0, Hop2, study, 0, 0, study, -2.958252, 3.136472, 3.548925, 20211021, 13:02:20.10395, 128.2256
0, Hop2, study, 0, 0, study, -2.958862, 3.104006, 3.648096, 20211021, 13:02:20.11749, 128.2393
0, Hop2, study, 0, 0, study, -2.92984, 3.086957, 3.745438, 20211021, 13:02:20.13176, 128.2534
0, Hop2, study, 0, 0, study, -2.857941, 3.031139, 3.812778, 20211021, 13:02:20.14581, 128.2673
0, Hop2, study, 0, 0, study, -2.838287, 3.003625, 3.889126, 20211021, 13:02:20.15982, 128.2812
0, Hop2, study, 0, 0, study, -2.856201, 2.985502, 3.961978, 20211021, 13:02:20.17332, 128.2951
0, Hop2, study, 0, 0, study, -2.81131, 2.936644, 4.042065, 20211021, 13:02:20.18747, 128.309
0, Hop2, study, 0, 0, study, -2.801514, 2.923671, 4.098214, 20211021, 13:02:20.20138, 128.323
0, Hop2, study, 0, 0, study, -2.806458, 2.9525, 4.122324, 20211021, 13:02:20.21495, 128.3368
0, Hop2, study, 0, 0, study, -2.806976, 2.942429, 4.12654, 20211021, 13:02:20.22938, 128.3509
0, Hop2, study, 0, 0, study, -2.813934, 2.924609, 4.106128, 20211021, 13:02:20.24349, 128.3649
0, Hop2, study, 0, 0, study, -2.861694, 2.906036, 4.107846, 20211021, 13:02:20.25680, 128.3786
0, Hop2, study, 0, 0, study, -2.894653, 2.929569, 4.094886, 20211021, 13:02:20.27100, 128.3926
0, Hop2, study, 0, 0, study, -2.877502, 2.92421, 4.073265, 20211021, 13:02:20.28491, 128.4065
0, Hop2, study, 0, 0, study, -2.853088, 2.922299, 4.02159, 20211021, 13:02:20.29923, 128.4206
0, Hop2, study, 0, 0, study, -2.839142, 2.925807, 3.962579, 20211021, 13:02:20.31255, 128.4343
0, Hop2, study, 0, 0, study, -2.834503, 2.952301, 3.89663, 20211021, 13:02:20.32659, 128.4482
0, Hop2, study, 0, 0, study, -2.838379, 2.960829, 3.868961, 20211021, 13:02:20.34057, 128.4622
0, Hop2, study, 0, 0, study, -2.819977, 2.960818, 3.806689, 20211021, 13:02:20.35420, 128.476
0, Hop2, study, 0, 0, study, -2.82486, 2.985787, 3.780548, 20211021, 13:02:20.36838, 128.49
0, Hop2, study, 0, 0, study, -2.816528, 3.003242, 3.750859, 20211021, 13:02:20.38234, 128.5039
0, Hop2, study, 0, 0, study, -2.801453, 3.031096, 3.701341, 20211021, 13:02:20.39605, 128.5179
0, Hop2, study, 0, 0, study, -2.801636, 3.058014, 3.692995, 20211021, 13:02:20.41032, 128.5319
0, Hop2, study, 0, 0, study, -2.79837, 3.071277, 3.67665, 20211021, 13:02:20.42412, 128.5457
0, Hop2, study, 0, 0, study, -2.788605, 3.083527, 3.691332, 20211021, 13:02:20.43843, 128.56
0, Hop2, study, 0, 0, study, -2.769836, 3.102417, 3.704114, 20211021, 13:02:20.45183, 128.5736
0, Hop2, study, 0, 0, study, -2.765289, 3.111754, 3.718624, 20211021, 13:02:20.46621, 128.5878
0, Hop2, study, 0, 0, study, -2.766693, 3.092278, 3.712298, 20211021, 13:02:20.47998, 128.6015
0, Hop2, study, 0, 0, study, -2.717529, 3.080651, 3.725176, 20211021, 13:02:20.49348, 128.6153
0, Hop2, study, 0, 0, study, -2.652374, 3.023311, 3.730882, 20211021, 13:02:20.50764, 128.6293
0, Hop2, study, 0, 0, study, -2.692139, 2.991098, 3.748733, 20211021, 13:02:20.52175, 128.6432
0, Hop2, study, 0, 0, study, -2.723328, 3.000987, 3.755171, 20211021, 13:02:20.53528, 128.6571
0, Hop2, study, 0, 0, study, -2.734253, 2.990349, 3.748132, 20211021, 13:02:20.54947, 128.671
0, Hop2, study, 0, 0, study, -2.706604, 2.938297, 3.736451, 20211021, 13:02:20.56339, 128.685
0, Hop2, study, 0, 0, study, -2.694794, 2.937387, 3.730734, 20211021, 13:02:20.57697, 128.6988
0, Hop2, study, 0, 0, study, -2.715668, 2.928626, 3.730842, 20211021, 13:02:20.59117, 128.7128
0, Hop2, study, 0, 0, study, -2.725494, 2.915283, 3.749566, 20211021, 13:02:20.60511, 128.7267
0, Hop2, study, 0, 0, study, -2.73349, 2.914992, 3.76764, 20211021, 13:02:20.61901, 128.7406
0, Hop2, study, 0, 0, study, -2.743042, 2.904433, 3.794196, 20211021, 13:02:20.63278, 128.7545
0, Hop2, study, 0, 0, study, -2.769196, 2.922439, 3.846791, 20211021, 13:02:20.64700, 128.7686
0, Hop2, study, 0, 0, study, -2.788239, 2.908386, 3.876667, 20211021, 13:02:20.66098, 128.7825
0, Hop2, study, 0, 0, study, -2.813507, 2.90819, 3.895583, 20211021, 13:02:20.67459, 128.7964
0, Hop2, study, 0, 0, study, -2.8172, 2.894497, 3.950201, 20211021, 13:02:20.68867, 128.8102
0, Hop2, study, 0, 0, study, -2.823792, 2.900921, 3.964574, 20211021, 13:02:20.70253, 128.8241
0, Hop2, study, 0, 0, study, -2.837921, 2.900808, 3.983191, 20211021, 13:02:20.71620, 128.838
0, Hop2, study, 0, 0, study, -2.842743, 2.917914, 3.988457, 20211021, 13:02:20.73097, 128.8522
0, Hop2, study, 0, 0, study, -2.855072, 2.923668, 4.007509, 20211021, 13:02:20.74464, 128.866
0, Hop2, study, 0, 0, study, -2.826569, 2.917865, 3.994074, 20211021, 13:02:20.75807, 128.8799
0, Hop2, study, 0, 0, study, -2.829559, 2.923327, 3.995387, 20211021, 13:02:20.77219, 128.8938
0, Hop2, study, 0, 0, study, -2.811859, 2.942233, 3.984025, 20211021, 13:02:20.78615, 128.9077
0, Hop2, study, 0, 0, study, -2.811981, 2.955077, 3.959155, 20211021, 13:02:20.80005, 128.9216
0, Hop2, study, 0, 0, study, -2.810699, 2.966237, 3.948294, 20211021, 13:02:20.81383, 128.9355
0, Hop2, study, 0, 0, study, -2.806274, 2.969003, 3.919674, 20211021, 13:02:20.82808, 128.9495
0, Hop2, study, 0, 0, study, -2.807831, 2.983873, 3.898874, 20211021, 13:02:20.84205, 128.9634
0, Hop2, study, 0, 0, study, -2.806702, 3.011357, 3.868184, 20211021, 13:02:20.85536, 128.9772
0, Hop2, study, 0, 0, study, -2.824249, 3.042884, 3.868406, 20211021, 13:02:20.86973, 128.9912
0, Hop2, study, 0, 0, study, -2.83902, 3.053594, 3.863098, 20211021, 13:02:20.88349, 129.005
0, Hop2, study, 0, 0, study, -2.835144, 3.045784, 3.861383, 20211021, 13:02:20.89778, 129.0192
0, Hop2, study, 0, 0, study, -2.825226, 3.040582, 3.862367, 20211021, 13:02:20.91180, 129.033
0, Hop2, study, 0, 0, study, -2.812775, 3.036628, 3.869041, 20211021, 13:02:20.92571, 129.0469
0, Hop2, study, 0, 0, study, -2.794983, 3.043096, 3.864693, 20211021, 13:02:20.93925, 129.0608
0, Hop2, study, 0, 0, study, -2.782257, 3.045134, 3.860497, 20211021, 13:02:20.95295, 129.0747
0, Hop2, study, 0, 0, study, -2.784241, 3.038677, 3.86613, 20211021, 13:02:20.96716, 129.0887
0, Hop2, study, 0, 0, study, -2.779907, 3.037896, 3.863893, 20211021, 13:02:20.98108, 129.1025
0, Hop2, study, 0, 0, study, -2.771423, 3.035548, 3.861762, 20211021, 13:02:20.99472, 129.1165
0, Hop2, study, 0, 0, study, -2.779846, 3.022789, 3.847793, 20211021, 13:02:21.00911, 129.1306
0, Hop2, study, 0, 0, study, -2.777283, 3.012068, 3.844366, 20211021, 13:02:21.02283, 129.1443
0, Hop2, study, 0, 0, study, -2.795105, 3.012916, 3.85256, 20211021, 13:02:21.03650, 129.1583
0, Hop2, study, 0, 0, study, -2.796173, 3.031116, 3.858006, 20211021, 13:02:21.05073, 129.1722
0, Hop2, study, 0, 0, study, -2.788574, 3.054576, 3.856478, 20211021, 13:02:21.06464, 129.1861
0, Hop2, study, 0, 0, study, -2.793945, 3.049333, 3.878083, 20211021, 13:02:21.07854, 129.2
0, Hop2, study, 0, 0, study, -2.818054, 3.041601, 3.908339, 20211021, 13:02:21.09264, 129.2141
0, Hop2, study, 0, 0, study, -2.877319, 3.070615, 3.954148, 20211021, 13:02:21.10649, 129.2279
0, Hop2, study, 0, 0, study, -2.843658, 3.094203, 3.951576, 20211021, 13:02:21.12039, 129.2419
0, Hop2, study, 0, 0, study, -2.810852, 3.10403, 3.965476, 20211021, 13:02:21.13405, 129.2558
0, Hop2, study, 0, 0, study, -2.812897, 3.101047, 3.95087, 20211021, 13:02:21.14831, 129.2698
0, Hop2, study, 0, 0, study, -2.821625, 3.095553, 3.950452, 20211021, 13:02:21.16207, 129.2836
0, Hop2, study, 0, 0, study, -2.819702, 3.091643, 3.939567, 20211021, 13:02:21.17586, 129.2976
0, Hop2, study, 0, 0, study, -2.804321, 3.085165, 3.921245, 20211021, 13:02:21.19006, 129.3116
0, Hop2, study, 0, 0, study, -2.811035, 3.076918, 3.899251, 20211021, 13:02:21.20376, 129.3253
0, Hop2, study, 0, 0, study, -2.82019, 3.07396, 3.865046, 20211021, 13:02:21.21745, 129.3392
0, Hop2, study, 0, 0, study, -2.812897, 3.0633, 3.84173, 20211021, 13:02:21.23168, 129.3532
0, Hop2, study, 0, 0, study, -2.803711, 3.072247, 3.823258, 20211021, 13:02:21.24562, 129.3671
0, Hop2, study, 0, 0, study, -2.796295, 3.080328, 3.81615, 20211021, 13:02:21.25969, 129.3811
0, Hop2, study, 0, 0, study, -2.784363, 3.088611, 3.802356, 20211021, 13:02:21.27314, 129.3949
0, Hop2, study, 0, 0, study, -2.744446, 3.092121, 3.798407, 20211021, 13:02:21.28729, 129.4088
0, Hop2, study, 0, 0, study, -2.724396, 3.108409, 3.798409, 20211021, 13:02:21.30130, 129.4228
0, Hop2, study, 0, 0, study, -2.703491, 3.101489, 3.790869, 20211021, 13:02:21.31493, 129.4367
0, Hop2, study, 0, 0, study, -2.620728, 3.133247, 3.763766, 20211021, 13:02:21.32930, 129.4507
0, Hop2, study, 0, 0, study, -2.553436, 3.120451, 3.712151, 20211021, 13:02:21.34314, 129.4646
0, Hop2, study, 0, 0, study, -2.572418, 3.111557, 3.684877, 20211021, 13:02:21.35697, 129.4786
0, Hop2, study, 0, 0, study, -2.57843, 3.125841, 3.647381, 20211021, 13:02:21.37125, 129.4924
0, Hop2, study, 0, 0, study, -2.533508, 3.094676, 3.598688, 20211021, 13:02:21.38520, 129.5064
0, Hop2, study, 0, 0, study, -2.489136, 3.094172, 3.592946, 20211021, 13:02:21.39884, 129.5203
0, Hop2, study, 0, 0, study, -2.402222, 3.083614, 3.540942, 20211021, 13:02:21.41248, 129.5343
0, Hop2, study, 0, 0, study, -2.35498, 3.065749, 3.498266, 20211021, 13:02:21.42657, 129.5481
0, Hop2, study, 0, 0, study, -2.360138, 3.06021, 3.46991, 20211021, 13:02:21.44152, 129.563
0, Hop2, study, 0, 0, study, -2.372253, 3.055872, 3.456918, 20211021, 13:02:21.45403, 129.5759
0, Hop2, study, 0, 0, study, -2.363678, 3.053297, 3.436048, 20211021, 13:02:21.46837, 129.5899
0, Hop2, study, 0, 0, study, -2.361328, 3.04277, 3.427338, 20211021, 13:02:21.48224, 129.6038
0, Hop2, study, 0, 0, study, -2.372803, 3.035621, 3.424673, 20211021, 13:02:21.49636, 129.6179
0, Hop2, study, 0, 0, study, -2.386658, 3.006694, 3.404701, 20211021, 13:02:21.51029, 129.6319
0, Hop2, study, 0, 0, study, -2.395538, 3.004626, 3.428917, 20211021, 13:02:21.52400, 129.6455
0, Hop2, study, 0, 0, study, -2.385834, 3.000498, 3.420606, 20211021, 13:02:21.53766, 129.6595
0, Hop2, study, 0, 0, study, -2.37381, 2.993067, 3.428575, 20211021, 13:02:21.55188, 129.6734
0, Hop2, study, 0, 0, study, -2.364197, 2.990432, 3.435512, 20211021, 13:02:21.56595, 129.6875
0, Hop2, study, 0, 0, study, -2.361267, 2.979689, 3.444514, 20211021, 13:02:21.57969, 129.7013
0, Hop2, study, 0, 0, study, -2.351868, 2.985502, 3.451721, 20211021, 13:02:21.59343, 129.7152
0, Hop2, study, 0, 0, study, -2.349548, 3.002635, 3.460637, 20211021, 13:02:21.60763, 129.7291
0, Hop2, study, 0, 0, study, -2.344513, 3.015256, 3.462501, 20211021, 13:02:21.62154, 129.7431
0, Hop2, study, 0, 0, study, -2.345001, 3.021504, 3.452181, 20211021, 13:02:21.63515, 129.7569
0, Hop2, study, 0, 0, study, -2.349518, 3.032562, 3.455946, 20211021, 13:02:21.64939, 129.7709
0, Hop2, study, 0, 0, study, -2.350983, 3.033185, 3.464921, 20211021, 13:02:21.66333, 129.7849
0, Hop2, study, 0, 0, study, -2.357544, 3.059131, 3.470762, 20211021, 13:02:21.67692, 129.7988
0, Hop2, study, 0, 0, study, -2.357208, 3.087658, 3.469099, 20211021, 13:02:21.69129, 129.8128
0, Hop2, study, 0, 0, study, -2.368164, 3.128417, 3.468183, 20211021, 13:02:21.70501, 129.8265
0, Hop2, study, 0, 0, study, -2.356659, 3.129963, 3.471566, 20211021, 13:02:21.71897, 129.8405
0, Hop2, study, 0, 0, study, -2.356842, 3.119485, 3.47448, 20211021, 13:02:21.73277, 129.8545
0, Hop2, study, 0, 0, study, -2.365509, 3.104148, 3.478693, 20211021, 13:02:21.74685, 129.8684
0, Hop2, study, 0, 0, study, -2.366669, 3.091908, 3.487538, 20211021, 13:02:21.76098, 129.8823
0, Hop2, study, 0, 0, study, -2.364532, 3.071639, 3.479206, 20211021, 13:02:21.77478, 129.8962
0, Hop2, study, 0, 0, study, -2.353699, 3.054738, 3.464095, 20211021, 13:02:21.78899, 129.9101
0, Hop2, study, 0, 0, study, -2.345795, 3.034511, 3.437, 20211021, 13:02:21.80244, 129.924
0, Hop2, study, 0, 0, study, -2.339508, 3.017129, 3.430417, 20211021, 13:02:21.81618, 129.938
0, Hop2, study, 0, 0, study, -2.33313, 3.018595, 3.41855, 20211021, 13:02:21.83042, 129.9519
0, Hop2, study, 0, 0, study, -2.33667, 3.024159, 3.414723, 20211021, 13:02:21.84432, 129.9658
0, Hop2, study, 0, 0, study, -2.340149, 3.019433, 3.428657, 20211021, 13:02:21.85795, 129.9798
0, Hop2, study, 0, 0, study, -2.387054, 3.014887, 3.45506, 20211021, 13:02:21.87205, 129.9936
0, Hop2, study, 0, 0, study, -2.415863, 3.02719, 3.470104, 20211021, 13:02:21.88596, 130.0075
0, Hop2, study, 0, 0, study, -2.406616, 3.046424, 3.482275, 20211021, 13:02:21.89993, 130.0215
0, Hop2, study, 0, 0, study, -2.38559, 3.060606, 3.478855, 20211021, 13:02:21.91362, 130.0355
0, Hop2, study, 0, 0, study, -2.387268, 3.073787, 3.486421, 20211021, 13:02:21.92773, 130.0493
0, Hop2, study, 0, 0, study, -2.38913, 3.089776, 3.495289, 20211021, 13:02:21.94180, 130.0633
0, Hop2, study, 0, 0, study, -2.394775, 3.077617, 3.502561, 20211021, 13:02:21.95525, 130.0771
0, Hop2, study, 0, 0, study, -2.397339, 3.068858, 3.50561, 20211021, 13:02:21.96966, 130.0911
0, Hop2, study, 0, 0, study, -2.404602, 3.065928, 3.50726, 20211021, 13:02:21.98345, 130.105
0, Hop2, study, 0, 0, study, -2.414734, 3.074742, 3.491125, 20211021, 13:02:21.99754, 130.119
0, Hop2, study, 0, 0, study, -2.428955, 3.082609, 3.488452, 20211021, 13:02:22.01172, 130.1329
0, Hop2, study, 0, 0, study, -2.440369, 3.086901, 3.483942, 20211021, 13:02:22.02527, 130.1468
0, Hop2, study, 0, 0, study, -2.457367, 3.095357, 3.474393, 20211021, 13:02:22.03921, 130.1607
0, Hop2, study, 0, 0, study, -2.462616, 3.109123, 3.480428, 20211021, 13:02:22.05270, 130.1746
0, Hop2, study, 0, 0, study, -2.462891, 3.124201, 3.483248, 20211021, 13:02:22.06737, 130.1886
0, Hop2, study, 0, 0, study, -2.464478, 3.128479, 3.491575, 20211021, 13:02:22.08102, 130.2025
0, Hop2, study, 0, 0, study, -2.450378, 3.135325, 3.487951, 20211021, 13:02:22.09472, 130.2165
0, Hop2, study, 0, 0, study, -2.423859, 3.138741, 3.474778, 20211021, 13:02:22.10884, 130.2304
0, Hop2, study, 0, 0, study, -2.406982, 3.118557, 3.460761, 20211021, 13:02:22.12244, 130.2441
0, Hop2, study, 0, 0, study, -2.432861, 3.097967, 3.470282, 20211021, 13:02:22.13679, 130.2584
0, Hop2, study, 0, 0, study, -2.454987, 3.094955, 3.485477, 20211021, 13:02:22.15066, 130.2722
0, Hop2, study, 0, 0, study, -2.465546, 3.070061, 3.483952, 20211021, 13:02:22.16454, 130.286
0, Hop2, study, 0, 0, study, -2.450378, 3.065323, 3.472197, 20211021, 13:02:22.17811, 130.2999
0, Hop2, study, 0, 0, study, -2.440125, 3.066099, 3.461188, 20211021, 13:02:22.19233, 130.3139
0, Hop2, study, 0, 0, study, -2.456299, 3.072257, 3.449117, 20211021, 13:02:22.20628, 130.3278
0, Hop2, study, 0, 0, study, -2.461517, 3.065553, 3.456859, 20211021, 13:02:22.22018, 130.3417
0, Hop2, study, 0, 0, study, -2.464447, 3.061954, 3.455209, 20211021, 13:02:22.23379, 130.3556
0, Hop2, study, 0, 0, study, -2.471527, 3.062855, 3.458001, 20211021, 13:02:22.24822, 130.3695
0, Hop2, study, 0, 0, study, -2.483307, 3.060568, 3.456999, 20211021, 13:02:22.26184, 130.3835
0, Hop2, study, 0, 0, study, -2.487701, 3.062995, 3.463678, 20211021, 13:02:22.27580, 130.3976
0, Hop2, study, 0, 0, study, -2.506439, 3.065078, 3.459272, 20211021, 13:02:22.28977, 130.4112
0, Hop2, study, 0, 0, study, -2.522003, 3.0729, 3.474936, 20211021, 13:02:22.30357, 130.4252
0, Hop2, study, 0, 0, study, -2.530609, 3.082789, 3.485458, 20211021, 13:02:22.31744, 130.4392
0, Hop2, study, 0, 0, study, -2.526703, 3.098617, 3.492562, 20211021, 13:02:22.33151, 130.4531
0, Hop2, study, 0, 0, study, -2.515747, 3.104716, 3.504664, 20211021, 13:02:22.34558, 130.4671
0, Hop2, study, 0, 0, study, -2.506378, 3.10616, 3.505712, 20211021, 13:02:22.35943, 130.4809
0, Hop2, study, 0, 0, study, -2.495056, 3.101924, 3.5025, 20211021, 13:02:22.37300, 130.4948
0, Hop2, study, 0, 0, study, -2.477295, 3.095504, 3.502077, 20211021, 13:02:22.38724, 130.5087
0, Hop2, study, 0, 0, study, -2.482117, 3.090924, 3.488103, 20211021, 13:02:22.40119, 130.5227
0, Hop2, study, 0, 0, study, -2.483521, 3.089921, 3.475171, 20211021, 13:02:22.41497, 130.5367
0, Hop2, study, 0, 0, study, -2.489746, 3.097402, 3.463668, 20211021, 13:02:22.42897, 130.5506
0, Hop2, study, 0, 0, study, -2.497437, 3.09951, 3.467041, 20211021, 13:02:22.44357, 130.5651
0, Hop2, study, 0, 0, study, -2.503204, 3.101187, 3.462751, 20211021, 13:02:22.45657, 130.5784
0, Hop2, study, 0, 0, study, -2.509064, 3.10212, 3.463004, 20211021, 13:02:22.47105, 130.5923
0, Hop2, study, 0, 0, study, -2.507355, 3.107943, 3.472847, 20211021, 13:02:22.48478, 130.6062
0, Hop2, study, 0, 0, study, -2.509003, 3.123223, 3.477173, 20211021, 13:02:22.49859, 130.6201
0, Hop2, study, 0, 0, study, -2.496979, 3.124372, 3.483756, 20211021, 13:02:22.51224, 130.6341
0, Hop2, study, 0, 0, study, -2.483398, 3.116144, 3.495055, 20211021, 13:02:22.52638, 130.648
0, Hop2, study, 0, 0, study, -2.476013, 3.097187, 3.503525, 20211021, 13:02:22.54058, 130.6619
0, Hop2, study, 0, 0, study, -2.464294, 3.090299, 3.499631, 20211021, 13:02:22.55403, 130.6758
0, Hop2, study, 0, 0, study, -2.45108, 3.082263, 3.494538, 20211021, 13:02:22.56842, 130.6899
0, Hop2, study, 0, 0, study, -2.436188, 3.081137, 3.486999, 20211021, 13:02:22.58229, 130.7037
0, Hop2, study, 0, 0, study, -2.424316, 3.064034, 3.470192, 20211021, 13:02:22.59587, 130.7177
0, Hop2, study, 0, 0, study, -2.427948, 3.0484, 3.450247, 20211021, 13:02:22.61029, 130.7318
0, Hop2, study, 0, 0, study, -2.429413, 3.036598, 3.447546, 20211021, 13:02:22.62396, 130.7455
0, Hop2, study, 0, 0, study, -2.441467, 3.032048, 3.441195, 20211021, 13:02:22.63761, 130.7594
0, Hop2, study, 0, 0, study, -2.434967, 3.046149, 3.442339, 20211021, 13:02:22.65171, 130.7733
0, Hop2, study, 0, 0, study, -2.431091, 3.055855, 3.437213, 20211021, 13:02:22.66572, 130.7872
0, Hop2, study, 0, 0, study, -2.453827, 3.055618, 3.462602, 20211021, 13:02:22.67978, 130.8012
0, Hop2, study, 0, 0, study, -2.496521, 3.073125, 3.490569, 20211021, 13:02:22.69328, 130.8151
0, Hop2, study, 0, 0, study, -2.509338, 3.116841, 3.537812, 20211021, 13:02:22.70748, 130.829
0, Hop2, study, 0, 0, study, -2.475739, 3.116956, 3.540804, 20211021, 13:02:22.72136, 130.8429
0, Hop2, study, 0, 0, study, -2.439026, 3.117153, 3.549525, 20211021, 13:02:22.73501, 130.8568
0, Hop2, study, 0, 0, study, -2.432587, 3.120108, 3.557482, 20211021, 13:02:22.74962, 130.8708
0, Hop2, study, 0, 0, study, -2.431274, 3.126273, 3.56814, 20211021, 13:02:22.76369, 130.8848
0, Hop2, study, 0, 0, study, -2.428192, 3.118693, 3.562199, 20211021, 13:02:22.77690, 130.8986
0, Hop2, study, 0, 0, study, -2.426788, 3.112227, 3.540347, 20211021, 13:02:22.79100, 130.9125
0, Hop2, study, 0, 0, study, -2.446777, 3.103596, 3.513398, 20211021, 13:02:22.80495, 130.9265
0, Hop2, study, 0, 0, study, -2.449493, 3.101686, 3.479882, 20211021, 13:02:22.81892, 130.9404
0, Hop2, study, 0, 0, study, -2.43869, 3.095502, 3.460855, 20211021, 13:02:22.83250, 130.9543
0, Hop2, study, 0, 0, study, -2.434143, 3.092543, 3.436363, 20211021, 13:02:22.84672, 130.9683
0, Hop2, study, 0, 0, study, -2.436493, 3.08685, 3.4309, 20211021, 13:02:22.86073, 130.9821
0, Hop2, study, 0, 0, study, -2.434204, 3.088986, 3.426421, 20211021, 13:02:22.87461, 130.996
0, Hop2, study, 0, 0, study, -2.415192, 3.108572, 3.42345, 20211021, 13:02:22.88869, 131.0099
0, Hop2, study, 0, 0, study, -2.408508, 3.120951, 3.430797, 20211021, 13:02:22.90235, 131.0239
0, Hop2, study, 0, 0, study, -2.394562, 3.125312, 3.425925, 20211021, 13:02:22.91598, 131.0378
0, Hop2, study, 0, 0, study, -2.329163, 3.146481, 3.407609, 20211021, 13:02:22.93031, 131.0518
0, Hop2, study, 0, 0, study, -2.295807, 3.136803, 3.397392, 20211021, 13:02:22.94429, 131.0657
0, Hop2, study, 0, 0, study, -2.339386, 3.148215, 3.400278, 20211021, 13:02:22.95779, 131.0796
0, Hop2, study, 0, 0, study, -2.360565, 3.177953, 3.389764, 20211021, 13:02:22.97190, 131.0935
0, Hop2, study, 0, 0, study, -2.362152, 3.213192, 3.373252, 20211021, 13:02:22.98578, 131.1074
0, Hop2, study, 0, 0, study, -2.32431, 3.210712, 3.351919, 20211021, 13:02:22.99984, 131.1214
0, Hop2, study, 0, 0, study, -2.322479, 3.203388, 3.319809, 20211021, 13:02:23.01349, 131.1353
0, Hop2, study, 0, 0, study, -2.343781, 3.206249, 3.297886, 20211021, 13:02:23.02768, 131.1492
0, Hop2, study, 0, 0, study, -2.348602, 3.221517, 3.303165, 20211021, 13:02:23.04163, 131.1631
0, Hop2, study, 0, 0, study, -2.339233, 3.215147, 3.296742, 20211021, 13:02:23.05520, 131.177
0, Hop2, study, 0, 0, study, -2.341675, 3.21272, 3.29364, 20211021, 13:02:23.06955, 131.1909
0, Hop2, study, 0, 0, study, -2.352142, 3.204797, 3.30512, 20211021, 13:02:23.08333, 131.2049
0, Hop2, study, 0, 0, study, -2.351715, 3.202596, 3.315589, 20211021, 13:02:23.09740, 131.2189
0, Hop2, study, 0, 0, study, -2.348114, 3.198611, 3.313234, 20211021, 13:02:23.11122, 131.2327
0, Hop2, study, 0, 0, study, -2.3508, 3.194957, 3.327818, 20211021, 13:02:23.12517, 131.2466
0, Hop2, study, 0, 0, study, -2.35437, 3.199605, 3.337048, 20211021, 13:02:23.13898, 131.2606
0, Hop2, study, 0, 0, study, -2.358551, 3.188577, 3.356847, 20211021, 13:02:23.15262, 131.2744
0, Hop2, study, 0, 0, study, -2.359406, 3.179161, 3.371272, 20211021, 13:02:23.16687, 131.2884
0, Hop2, study, 0, 0, study, -2.355957, 3.167656, 3.382721, 20211021, 13:02:23.18092, 131.3024
0, Hop2, study, 0, 0, study, -2.352631, 3.166517, 3.382211, 20211021, 13:02:23.19463, 131.3164
0, Hop2, study, 0, 0, study, -2.344574, 3.17063, 3.376348, 20211021, 13:02:23.20868, 131.3302
0, Hop2, study, 0, 0, study, -2.330414, 3.17211, 3.364061, 20211021, 13:02:23.22248, 131.344
0, Hop2, study, 0, 0, study, -2.326202, 3.17437, 3.357147, 20211021, 13:02:23.23623, 131.358
0, Hop2, study, 0, 0, study, -2.326843, 3.180727, 3.344452, 20211021, 13:02:23.25037, 131.372
0, Hop2, study, 0, 0, study, -2.324066, 3.193555, 3.337995, 20211021, 13:02:23.26447, 131.386
0, Hop2, study, 0, 0, study, -2.330231, 3.212292, 3.326049, 20211021, 13:02:23.27803, 131.3998
0, Hop2, study, 0, 0, study, -2.333374, 3.22708, 3.324607, 20211021, 13:02:23.29221, 131.4138
