0, PineBackHall, 180, study, 0, 0, 0, study, unsure, 1.049673, 5.088462, 3.377059, 11.9232, 160.9013
0, BakerBerry2nd, 94, study, 0, 0, 0, study, yes, 2.22885, 12.44762, 3.572098, 2.659271, 186.6051
0, Fairbanks, 0, study, 0, 0, 0, study, yes, 5.69324, 11.99209, 0.9946337, 2.492233, 212.1332
0, RaunerBackHall, 0, study, 0, 0, 0, study, yes, 6.597038, 10.68401, -0.5495911, 2.436508, 237.6096
0, MooreLot, 180, study, 0, 0, 0, study, yes, 9.465137, 7.660877, -5.030548, 2.005005, 262.6553
0, McLaughlinCluster, 172, study, 0, 0, 0, study, yes, 9.57066, 9.968935, -0.8696899, 3.397247, 289.0934
0, AllenSt, 0, study, 0, 0, 0, study, yes, 22.74991, 25.79089, -3.802765, 2.297241, 314.4258
0, BakerBerryCharter, -90, study, 0, 0, 0, study, yes, 16.91547, 20.66155, -2.981506, 2.060577, 339.5262
0, RollinsChapel3, 177, study, 0, 0, 0, study, yes, -5.539001, 2.418836, 14.55588, 3.13269, 365.7026
0, Hop2, -1, study, 0, 0, 0, study, yes, 13.00097, 18.45968, -4.556549, 1.879639, 390.6228
0, Maynard, 0, study, 0, 0, 0, study, yes, 21.75765, 25.54711, -6.555023, 2.923889, 416.5853
0, Hop4, -3, study, 0, 0, 0, study, yes, 0.1925618, 3.693313, 1.861942, 2.756744, 442.3842
0, 53Commons, 0, study, 0, 0, 0, study, yes, 18.83156, 16.01919, -6.947968, 1.83786, 467.2653
0, PineEntrance, 0, study, 0, 0, 0, study, no, -0.9398193, 6.694242, -1.36972, 2.631561, 492.9356
0, BakerBerryHistoric2, 180, study, 0, 0, 0, study, unsure, 4.628598, 5.082416, 3.71761, 3.090881, 519.0647
0, Zimmerman, -100, study, 0, 0, 0, study, no, 5.6334, 10.86005, 1.027874, 2.826355, 544.9327
0, RaunerFirst, 0, study, 0, 0, 0, study, yes, 11.05029, 16.38593, -11.04294, 2.8125, 570.7843
0, Umplebys, -50, study, 0, 0, 0, study, yes, 5.23179, 7.023624, -3.318939, 2.464417, 596.2921
