0, McLaughlinCluster, study, 0, 0, study, 5.912322, 8.205173, -0.5706787, 20210928, 11:17:49.80755, 19.74724
0, Zimmerman, study, 0, 0, study, 3.148654, 1.010987, 2.81091, 20210928, 11:19:39.44997, 128.8857
0, Zimmerman, study, 0, 0, study, 3.139414, 1.058272, 2.802976, 20210928, 11:19:39.46343, 128.8995
0, Zimmerman, study, 0, 0, study, 3.130346, 1.064868, 2.79411, 20210928, 11:19:39.47763, 128.9134
0, Zimmerman, study, 0, 0, study, 3.130182, 1.074142, 2.79352, 20210928, 11:19:39.49151, 128.9273
0, Zimmerman, study, 0, 0, study, 3.164921, 1.113693, 2.789352, 20210928, 11:19:39.50603, 128.9416
0, Zimmerman, study, 0, 0, study, 3.20966, 1.180127, 2.80189, 20210928, 11:19:39.51936, 128.9554
0, Zimmerman, study, 0, 0, study, 3.25724, 1.253538, 2.818422, 20210928, 11:19:39.53375, 128.9692
0, Zimmerman, study, 0, 0, study, 3.316622, 1.283126, 2.830908, 20210928, 11:19:39.54754, 128.9832
0, Zimmerman, study, 0, 0, study, 3.404897, 1.253176, 2.848435, 20210928, 11:19:39.56094, 128.997
0, Zimmerman, study, 0, 0, study, 3.50578, 1.226427, 2.861103, 20210928, 11:19:39.57506, 129.0109
0, Zimmerman, study, 0, 0, study, 3.593421, 1.200213, 2.862145, 20210928, 11:19:39.58953, 129.0251
0, Zimmerman, study, 0, 0, study, 3.634648, 1.196607, 2.866329, 20210928, 11:19:39.60273, 129.0388
0, Zimmerman, study, 0, 0, study, 3.67952, 1.216413, 2.860878, 20210928, 11:19:39.61688, 129.0527
0, Zimmerman, study, 0, 0, study, 3.722123, 1.243327, 2.840838, 20210928, 11:19:39.63079, 129.0666
0, Zimmerman, study, 0, 0, study, 3.75904, 1.258537, 2.815715, 20210928, 11:19:39.64467, 129.0805
0, Zimmerman, study, 0, 0, study, 3.772057, 1.282321, 2.788202, 20210928, 11:19:39.65836, 129.0944
0, Zimmerman, study, 0, 0, study, 3.758162, 1.326997, 2.755298, 20210928, 11:19:39.67257, 129.1084
0, Zimmerman, study, 0, 0, study, 3.751752, 1.404106, 2.747607, 20210928, 11:19:39.68647, 129.1223
0, Zimmerman, study, 0, 0, study, 3.741524, 1.484457, 2.734711, 20210928, 11:19:39.70020, 129.1362
0, Zimmerman, study, 0, 0, study, 3.74758, 1.57569, 2.696488, 20210928, 11:19:39.71439, 129.1502
0, Zimmerman, study, 0, 0, study, 3.741434, 1.662587, 2.682507, 20210928, 11:19:39.72828, 129.164
0, Zimmerman, study, 0, 0, study, 3.672648, 1.711845, 2.691701, 20210928, 11:19:39.74204, 129.178
0, Zimmerman, study, 0, 0, study, 3.631814, 1.807974, 2.682911, 20210928, 11:19:39.75630, 129.1919
0, Zimmerman, study, 0, 0, study, 3.646812, 1.9072, 2.681696, 20210928, 11:19:39.77019, 129.2059
0, Zimmerman, study, 0, 0, study, 3.68127, 2.038142, 2.701549, 20210928, 11:19:39.78374, 129.2198
0, Zimmerman, study, 0, 0, study, 3.700558, 2.175327, 2.715631, 20210928, 11:19:39.79813, 129.2337
0, Zimmerman, study, 0, 0, study, 3.664335, 2.23521, 2.735154, 20210928, 11:19:39.81183, 129.2475
0, Zimmerman, study, 0, 0, study, 3.618955, 2.221225, 2.76437, 20210928, 11:19:39.82590, 129.2616
0, Zimmerman, study, 0, 0, study, 3.64711, 2.227403, 2.789965, 20210928, 11:19:39.83937, 129.2754
0, Zimmerman, study, 0, 0, study, 3.709781, 2.275574, 2.824574, 20210928, 11:19:39.85360, 129.2894
0, Zimmerman, study, 0, 0, study, 3.743817, 2.314719, 2.846444, 20210928, 11:19:39.86839, 129.3041
0, Zimmerman, study, 0, 0, study, 3.781151, 2.362893, 2.864464, 20210928, 11:19:39.88128, 129.3172
0, Zimmerman, study, 0, 0, study, 3.814914, 2.388647, 2.878421, 20210928, 11:19:39.89533, 129.3311
0, Zimmerman, study, 0, 0, study, 3.826913, 2.401746, 2.891864, 20210928, 11:19:39.90942, 129.3452
0, Zimmerman, study, 0, 0, study, 3.833641, 2.403504, 2.893575, 20210928, 11:19:39.92299, 129.359
0, Zimmerman, study, 0, 0, study, 3.854648, 2.3989, 2.886252, 20210928, 11:19:39.93707, 129.3729
0, Zimmerman, study, 0, 0, study, 3.881333, 2.40395, 2.878361, 20210928, 11:19:39.95100, 129.3868
0, Zimmerman, study, 0, 0, study, 3.90301, 2.403497, 2.864853, 20210928, 11:19:39.96490, 129.4007
0, Zimmerman, study, 0, 0, study, 3.905155, 2.414103, 2.84379, 20210928, 11:19:39.97856, 129.4146
0, Zimmerman, study, 0, 0, study, 3.901431, 2.388294, 2.819667, 20210928, 11:19:39.99272, 129.4285
0, Zimmerman, study, 0, 0, study, 3.934357, 2.372216, 2.781109, 20210928, 11:19:40.00668, 129.4425
0, Zimmerman, study, 0, 0, study, 3.968209, 2.377712, 2.736841, 20210928, 11:19:40.02047, 129.4564
0, Zimmerman, study, 0, 0, study, 3.945976, 2.37285, 2.697383, 20210928, 11:19:40.03470, 129.4704
0, Zimmerman, study, 0, 0, study, 3.909272, 2.377988, 2.669698, 20210928, 11:19:40.04856, 129.4843
0, Zimmerman, study, 0, 0, study, 3.898159, 2.410225, 2.647676, 20210928, 11:19:40.06215, 129.4982
0, Zimmerman, study, 0, 0, study, 3.885165, 2.439989, 2.625266, 20210928, 11:19:40.07642, 129.5122
0, Zimmerman, study, 0, 0, study, 3.883031, 2.482373, 2.604252, 20210928, 11:19:40.09031, 129.526
0, Zimmerman, study, 0, 0, study, 3.897009, 2.498902, 2.581209, 20210928, 11:19:40.10387, 129.54
0, Zimmerman, study, 0, 0, study, 3.888838, 2.534615, 2.58542, 20210928, 11:19:40.11814, 129.5539
0, Zimmerman, study, 0, 0, study, 3.904713, 2.537529, 2.584629, 20210928, 11:19:40.13201, 129.5678
0, Zimmerman, study, 0, 0, study, 3.920975, 2.555231, 2.582164, 20210928, 11:19:40.14602, 129.5817
0, Zimmerman, study, 0, 0, study, 3.935908, 2.563198, 2.592649, 20210928, 11:19:40.15967, 129.5957
0, Zimmerman, study, 0, 0, study, 3.940401, 2.584677, 2.602891, 20210928, 11:19:40.17372, 129.6096
0, Zimmerman, study, 0, 0, study, 3.95118, 2.592764, 2.625201, 20210928, 11:19:40.18773, 129.6236
0, Zimmerman, study, 0, 0, study, 3.969097, 2.613362, 2.640879, 20210928, 11:19:40.20134, 129.6374
0, Zimmerman, study, 0, 0, study, 3.972843, 2.6547, 2.664249, 20210928, 11:19:40.21547, 129.6513
0, Zimmerman, study, 0, 0, study, 3.926762, 2.728541, 2.674616, 20210928, 11:19:40.22945, 129.6653
0, Zimmerman, study, 0, 0, study, 3.884823, 2.795722, 2.68549, 20210928, 11:19:40.24342, 129.6792
0, Zimmerman, study, 0, 0, study, 3.825062, 2.799424, 2.698935, 20210928, 11:19:40.25761, 129.6931
0, Zimmerman, study, 0, 0, study, 3.75589, 2.781933, 2.697462, 20210928, 11:19:40.27127, 129.7071
0, Zimmerman, study, 0, 0, study, 3.714701, 2.767739, 2.708447, 20210928, 11:19:40.28558, 129.7211
0, Zimmerman, study, 0, 0, study, 3.675102, 2.773479, 2.70042, 20210928, 11:19:40.29892, 129.7349
0, Zimmerman, study, 0, 0, study, 3.664313, 2.761553, 2.697483, 20210928, 11:19:40.31311, 129.7489
0, Zimmerman, study, 0, 0, study, 3.693369, 2.733963, 2.697638, 20210928, 11:19:40.32698, 129.7627
0, Zimmerman, study, 0, 0, study, 3.690521, 2.739751, 2.687201, 20210928, 11:19:40.34055, 129.7767
0, Zimmerman, study, 0, 0, study, 3.702453, 2.722818, 2.697338, 20210928, 11:19:40.35480, 129.7906
0, Zimmerman, study, 0, 0, study, 3.683558, 2.694261, 2.706286, 20210928, 11:19:40.36883, 129.8045
0, Zimmerman, study, 0, 0, study, 3.675061, 2.671225, 2.732759, 20210928, 11:19:40.38248, 129.8185
0, Zimmerman, study, 0, 0, study, 3.695218, 2.667092, 2.757563, 20210928, 11:19:40.39662, 129.8324
0, Zimmerman, study, 0, 0, study, 3.75738, 2.657547, 2.770816, 20210928, 11:19:40.41045, 129.8462
0, Zimmerman, study, 0, 0, study, 3.812146, 2.655337, 2.808811, 20210928, 11:19:40.42434, 129.8601
0, Zimmerman, study, 0, 0, study, 3.840914, 2.612623, 2.839386, 20210928, 11:19:40.43800, 129.8741
0, Zimmerman, study, 0, 0, study, 3.898129, 2.588885, 2.828768, 20210928, 11:19:40.45230, 129.888
0, Zimmerman, study, 0, 0, study, 4.007729, 2.583435, 2.792055, 20210928, 11:19:40.46621, 129.9019
0, Zimmerman, study, 0, 0, study, 4.073719, 2.598773, 2.765447, 20210928, 11:19:40.48003, 129.916
0, Zimmerman, study, 0, 0, study, 4.093205, 2.586361, 2.735726, 20210928, 11:19:40.49390, 129.9297
0, Zimmerman, study, 0, 0, study, 4.054005, 2.551442, 2.712821, 20210928, 11:19:40.50795, 129.9438
0, Zimmerman, study, 0, 0, study, 4.019266, 2.500747, 2.686322, 20210928, 11:19:40.52159, 129.9577
0, Zimmerman, study, 0, 0, study, 4.073512, 2.514699, 2.658548, 20210928, 11:19:40.53577, 129.9715
0, Zimmerman, study, 0, 0, study, 4.164549, 2.551312, 2.611442, 20210928, 11:19:40.54991, 129.9856
0, Zimmerman, study, 0, 0, study, 4.214767, 2.565295, 2.568194, 20210928, 11:19:40.56369, 129.9995
0, Zimmerman, study, 0, 0, study, 4.268262, 2.584194, 2.51277, 20210928, 11:19:40.57755, 130.0134
0, Zimmerman, study, 0, 0, study, 4.283177, 2.566246, 2.482535, 20210928, 11:19:40.59138, 130.0272
0, Zimmerman, study, 0, 0, study, 4.289983, 2.549922, 2.443832, 20210928, 11:19:40.60537, 130.0412
0, Zimmerman, study, 0, 0, study, 4.282513, 2.544951, 2.409417, 20210928, 11:19:40.61928, 130.0553
0, Zimmerman, study, 0, 0, study, 4.318279, 2.559878, 2.374964, 20210928, 11:19:40.63351, 130.0691
0, Zimmerman, study, 0, 0, study, 4.341705, 2.587458, 2.340065, 20210928, 11:19:40.64721, 130.083
0, Zimmerman, study, 0, 0, study, 4.375769, 2.601689, 2.313559, 20210928, 11:19:40.66083, 130.0968
0, Zimmerman, study, 0, 0, study, 4.391849, 2.614583, 2.285521, 20210928, 11:19:40.67499, 130.1107
0, Zimmerman, study, 0, 0, study, 4.397762, 2.609123, 2.255722, 20210928, 11:19:40.68897, 130.1247
0, Zimmerman, study, 0, 0, study, 4.438941, 2.59133, 2.234235, 20210928, 11:19:40.70263, 130.1387
0, Zimmerman, study, 0, 0, study, 4.457595, 2.599748, 2.193141, 20210928, 11:19:40.71676, 130.1526
0, Zimmerman, study, 0, 0, study, 4.409169, 2.595965, 2.181413, 20210928, 11:19:40.73065, 130.1665
0, Zimmerman, study, 0, 0, study, 4.366736, 2.586797, 2.183231, 20210928, 11:19:40.74459, 130.1804
0, Zimmerman, study, 0, 0, study, 4.415904, 2.586966, 2.157964, 20210928, 11:19:40.75822, 130.1943
0, Zimmerman, study, 0, 0, study, 4.48918, 2.5963, 2.165447, 20210928, 11:19:40.77241, 130.2082
0, Zimmerman, study, 0, 0, study, 4.548384, 2.591232, 2.163153, 20210928, 11:19:40.78631, 130.2222
0, Zimmerman, study, 0, 0, study, 4.558654, 2.573796, 2.148967, 20210928, 11:19:40.80005, 130.2361
0, Zimmerman, study, 0, 0, study, 4.559159, 2.549942, 2.1418, 20210928, 11:19:40.81439, 130.2502
0, Zimmerman, study, 0, 0, study, 4.565919, 2.527658, 2.124649, 20210928, 11:19:40.82809, 130.2639
0, Zimmerman, study, 0, 0, study, 4.561877, 2.525934, 2.123038, 20210928, 11:19:40.84178, 130.2778
0, Zimmerman, study, 0, 0, study, 4.561501, 2.497763, 2.087799, 20210928, 11:19:40.85593, 130.2917
0, Zimmerman, study, 0, 0, study, 4.530408, 2.481087, 2.069864, 20210928, 11:19:40.87053, 130.3064
0, Zimmerman, study, 0, 0, study, 4.493727, 2.470155, 2.020341, 20210928, 11:19:40.88361, 130.3197
0, Zimmerman, study, 0, 0, study, 4.48205, 2.496873, 1.964642, 20210928, 11:19:40.89775, 130.3335
0, Zimmerman, study, 0, 0, study, 4.448613, 2.541383, 1.903822, 20210928, 11:19:40.91161, 130.3474
0, Zimmerman, study, 0, 0, study, 4.295668, 2.523834, 1.920187, 20210928, 11:19:40.92558, 130.3613
0, Zimmerman, study, 0, 0, study, 3.920105, 2.496421, 1.988358, 20210928, 11:19:40.93932, 130.3754
0, Zimmerman, study, 0, 0, study, 3.552958, 2.516556, 2.067958, 20210928, 11:19:40.95353, 130.3893
0, Zimmerman, study, 0, 0, study, 3.370362, 2.479887, 2.172401, 20210928, 11:19:40.96736, 130.4031
0, Zimmerman, study, 0, 0, study, 3.229876, 2.44343, 2.282722, 20210928, 11:19:40.98103, 130.4171
0, Zimmerman, study, 0, 0, study, 3.18171, 2.409929, 2.418504, 20210928, 11:19:40.99536, 130.4311
0, Zimmerman, study, 0, 0, study, 3.207303, 2.317218, 2.535084, 20210928, 11:19:41.00914, 130.4449
0, Zimmerman, study, 0, 0, study, 3.258511, 2.235614, 2.694748, 20210928, 11:19:41.02268, 130.4588
0, Zimmerman, study, 0, 0, study, 3.260216, 2.201984, 2.874825, 20210928, 11:19:41.03700, 130.4727
0, Zimmerman, study, 0, 0, study, 3.238319, 2.204637, 3.028082, 20210928, 11:19:41.05095, 130.4867
0, Zimmerman, study, 0, 0, study, 3.20743, 2.218273, 3.200269, 20210928, 11:19:41.06478, 130.5006
0, Zimmerman, study, 0, 0, study, 3.171014, 2.248688, 3.352924, 20210928, 11:19:41.07849, 130.5144
0, Zimmerman, study, 0, 0, study, 3.185094, 2.274799, 3.493994, 20210928, 11:19:41.09269, 130.5285
0, Zimmerman, study, 0, 0, study, 3.144698, 2.279836, 3.633075, 20210928, 11:19:41.10692, 130.5424
0, Zimmerman, study, 0, 0, study, 3.143693, 2.256755, 3.756344, 20210928, 11:19:41.12040, 130.5565
0, Zimmerman, study, 0, 0, study, 3.203879, 2.275439, 3.856596, 20210928, 11:19:41.13459, 130.5703
0, Zimmerman, study, 0, 0, study, 3.265417, 2.285432, 3.936532, 20210928, 11:19:41.14838, 130.5841
0, Zimmerman, study, 0, 0, study, 3.269985, 2.282098, 4.010756, 20210928, 11:19:41.16197, 130.598
0, Zimmerman, study, 0, 0, study, 3.200519, 2.231806, 4.088368, 20210928, 11:19:41.17616, 130.6119
0, Zimmerman, study, 0, 0, study, 3.132008, 2.134301, 4.133218, 20210928, 11:19:41.19011, 130.6259
0, Zimmerman, study, 0, 0, study, 3.157134, 2.11266, 4.163978, 20210928, 11:19:41.20377, 130.6398
0, Zimmerman, study, 0, 0, study, 3.17804, 2.147199, 4.177404, 20210928, 11:19:41.21806, 130.6537
0, Zimmerman, study, 0, 0, study, 3.183308, 2.153962, 4.17833, 20210928, 11:19:41.23198, 130.6677
0, Zimmerman, study, 0, 0, study, 3.196929, 2.171186, 4.175718, 20210928, 11:19:41.24595, 130.6817
0, Zimmerman, study, 0, 0, study, 3.196576, 2.168123, 4.141078, 20210928, 11:19:41.25944, 130.6955
0, Zimmerman, study, 0, 0, study, 3.192949, 2.141811, 4.126421, 20210928, 11:19:41.27367, 130.7095
0, Zimmerman, study, 0, 0, study, 3.190302, 2.115551, 4.097026, 20210928, 11:19:41.28768, 130.7234
0, Zimmerman, study, 0, 0, study, 3.182349, 2.088398, 4.058827, 20210928, 11:19:41.30131, 130.7374
0, Zimmerman, study, 0, 0, study, 3.189708, 2.074564, 3.986727, 20210928, 11:19:41.31545, 130.7512
0, Zimmerman, study, 0, 0, study, 3.201844, 2.076531, 3.945525, 20210928, 11:19:41.32942, 130.7652
0, Zimmerman, study, 0, 0, study, 3.21443, 2.106744, 3.90035, 20210928, 11:19:41.34297, 130.779
0, Zimmerman, study, 0, 0, study, 3.228029, 2.110843, 3.851363, 20210928, 11:19:41.35724, 130.793
0, Zimmerman, study, 0, 0, study, 3.254846, 2.104661, 3.814357, 20210928, 11:19:41.37122, 130.8069
0, Zimmerman, study, 0, 0, study, 3.283947, 2.100515, 3.764294, 20210928, 11:19:41.38508, 130.8209
0, Zimmerman, study, 0, 0, study, 3.284396, 2.140817, 3.741023, 20210928, 11:19:41.39866, 130.8347
0, Zimmerman, study, 0, 0, study, 3.250833, 2.146055, 3.705453, 20210928, 11:19:41.41298, 130.8487
0, Zimmerman, study, 0, 0, study, 3.265009, 2.142187, 3.670532, 20210928, 11:19:41.42672, 130.8625
0, Zimmerman, study, 0, 0, study, 3.330773, 2.160862, 3.643408, 20210928, 11:19:41.44044, 130.8765
0, Zimmerman, study, 0, 0, study, 3.361455, 2.153691, 3.617903, 20210928, 11:19:41.45470, 130.8905
0, Zimmerman, study, 0, 0, study, 3.374274, 2.1347, 3.602098, 20210928, 11:19:41.46865, 130.9044
0, Zimmerman, study, 0, 0, study, 3.384724, 2.1368, 3.571081, 20210928, 11:19:41.48229, 130.9183
0, Zimmerman, study, 0, 0, study, 3.40804, 2.115034, 3.564507, 20210928, 11:19:41.49651, 130.9322
0, Zimmerman, study, 0, 0, study, 3.447465, 2.099721, 3.536727, 20210928, 11:19:41.51029, 130.9461
0, Zimmerman, study, 0, 0, study, 3.457021, 2.068166, 3.498964, 20210928, 11:19:41.52391, 130.96
0, Zimmerman, study, 0, 0, study, 3.442208, 2.051326, 3.485453, 20210928, 11:19:41.53857, 130.974
0, Zimmerman, study, 0, 0, study, 3.412498, 2.018337, 3.457762, 20210928, 11:19:41.55217, 130.9879
0, Zimmerman, study, 0, 0, study, 3.411809, 1.997094, 3.445387, 20210928, 11:19:41.56602, 131.0018
0, Zimmerman, study, 0, 0, study, 3.418889, 1.980378, 3.438871, 20210928, 11:19:41.57980, 131.0159
0, Zimmerman, study, 0, 0, study, 3.415924, 1.966781, 3.420328, 20210928, 11:19:41.59403, 131.0298
0, Zimmerman, study, 0, 0, study, 3.404381, 1.968229, 3.426519, 20210928, 11:19:41.60781, 131.0436
0, Zimmerman, study, 0, 0, study, 3.397848, 1.973328, 3.414148, 20210928, 11:19:41.62149, 131.0575
0, Zimmerman, study, 0, 0, study, 3.395208, 1.977278, 3.417149, 20210928, 11:19:41.63567, 131.0714
0, Zimmerman, study, 0, 0, study, 3.39394, 1.97417, 3.42017, 20210928, 11:19:41.64966, 131.0854
0, Zimmerman, study, 0, 0, study, 3.384402, 1.984082, 3.435229, 20210928, 11:19:41.66327, 131.0993
0, Zimmerman, study, 0, 0, study, 3.386414, 1.993337, 3.453262, 20210928, 11:19:41.67736, 131.1132
0, Zimmerman, study, 0, 0, study, 3.387578, 1.993213, 3.450449, 20210928, 11:19:41.69125, 131.127
0, Zimmerman, study, 0, 0, study, 3.385661, 1.992447, 3.456072, 20210928, 11:19:41.70530, 131.1411
0, Zimmerman, study, 0, 0, study, 3.392693, 1.986956, 3.470465, 20210928, 11:19:41.71921, 131.1552
0, Zimmerman, study, 0, 0, study, 3.400407, 1.984341, 3.474346, 20210928, 11:19:41.73326, 131.169
0, Zimmerman, study, 0, 0, study, 3.401388, 1.990854, 3.470048, 20210928, 11:19:41.74712, 131.1828
0, Zimmerman, study, 0, 0, study, 3.390558, 1.995913, 3.472101, 20210928, 11:19:41.76059, 131.1966
0, Zimmerman, study, 0, 0, study, 3.379031, 1.950797, 3.458442, 20210928, 11:19:41.77481, 131.2106
0, Zimmerman, study, 0, 0, study, 3.415231, 1.918618, 3.425924, 20210928, 11:19:41.78878, 131.2245
0, Zimmerman, study, 0, 0, study, 3.485547, 1.903009, 3.383806, 20210928, 11:19:41.80240, 131.2384
0, Zimmerman, study, 0, 0, study, 3.4591, 1.910524, 3.358615, 20210928, 11:19:41.81661, 131.2524
0, Zimmerman, study, 0, 0, study, 3.363592, 1.891508, 3.350147, 20210928, 11:19:41.83059, 131.2664
0, Zimmerman, study, 0, 0, study, 3.292265, 1.827833, 3.350087, 20210928, 11:19:41.84450, 131.2802
0, Zimmerman, study, 0, 0, study, 3.343257, 1.821624, 3.331832, 20210928, 11:19:41.85855, 131.2942
0, Zimmerman, study, 0, 0, study, 3.376105, 1.856765, 3.328498, 20210928, 11:19:41.87284, 131.3086
0, Zimmerman, study, 0, 0, study, 3.397542, 1.88212, 3.327725, 20210928, 11:19:41.88637, 131.322
0, Zimmerman, study, 0, 0, study, 3.380898, 1.896459, 3.332465, 20210928, 11:19:41.89983, 131.336
0, Zimmerman, study, 0, 0, study, 3.376441, 1.913386, 3.339694, 20210928, 11:19:41.91425, 131.35
0, Zimmerman, study, 0, 0, study, 3.388019, 1.912278, 3.357093, 20210928, 11:19:41.92801, 131.3637
0, Zimmerman, study, 0, 0, study, 3.395017, 1.898064, 3.377841, 20210928, 11:19:41.94160, 131.3777
0, Zimmerman, study, 0, 0, study, 3.410642, 1.897826, 3.378363, 20210928, 11:19:41.95578, 131.3916
0, Zimmerman, study, 0, 0, study, 3.402832, 1.897756, 3.377811, 20210928, 11:19:41.96984, 131.4057
0, Zimmerman, study, 0, 0, study, 3.39582, 1.912173, 3.364029, 20210928, 11:19:41.98378, 131.4199
0, Zimmerman, study, 0, 0, study, 3.378779, 1.958815, 3.344682, 20210928, 11:19:41.99761, 131.4334
0, Zimmerman, study, 0, 0, study, 3.357819, 2.00202, 3.322119, 20210928, 11:19:42.01140, 131.4472
0, Zimmerman, study, 0, 0, study, 3.321247, 2.004461, 3.305885, 20210928, 11:19:42.02536, 131.4612
0, Zimmerman, study, 0, 0, study, 3.33235, 2.001769, 3.28568, 20210928, 11:19:42.03915, 131.4752
0, Zimmerman, study, 0, 0, study, 3.341509, 2.030032, 3.280864, 20210928, 11:19:42.05333, 131.4891
0, Zimmerman, study, 0, 0, study, 3.285388, 2.033345, 3.290083, 20210928, 11:19:42.06714, 131.5029
0, Zimmerman, study, 0, 0, study, 3.26098, 2.000439, 3.312482, 20210928, 11:19:42.08093, 131.517
0, Zimmerman, study, 0, 0, study, 3.27443, 2.0073, 3.316178, 20210928, 11:19:42.09518, 131.5309
0, Zimmerman, study, 0, 0, study, 3.28973, 2.017567, 3.342748, 20210928, 11:19:42.10893, 131.5448
0, Zimmerman, study, 0, 0, study, 3.301464, 2.016076, 3.37346, 20210928, 11:19:42.12252, 131.5586
0, Zimmerman, study, 0, 0, study, 3.306281, 2.014458, 3.384348, 20210928, 11:19:42.13684, 131.5726
0, Zimmerman, study, 0, 0, study, 3.314257, 2.003569, 3.402697, 20210928, 11:19:42.15081, 131.5866
0, Zimmerman, study, 0, 0, study, 3.324013, 2.002492, 3.418329, 20210928, 11:19:42.16463, 131.6004
0, Zimmerman, study, 0, 0, study, 3.326704, 1.989923, 3.420957, 20210928, 11:19:42.17837, 131.6143
0, Zimmerman, study, 0, 0, study, 3.31968, 1.980223, 3.409658, 20210928, 11:19:42.19254, 131.6283
0, Zimmerman, study, 0, 0, study, 3.314903, 1.964578, 3.398743, 20210928, 11:19:42.20639, 131.6422
0, Zimmerman, study, 0, 0, study, 3.313926, 1.946027, 3.387848, 20210928, 11:19:42.22014, 131.6562
0, Zimmerman, study, 0, 0, study, 3.316854, 1.928171, 3.378654, 20210928, 11:19:42.23430, 131.6701
0, Zimmerman, study, 0, 0, study, 3.31608, 1.912804, 3.368497, 20210928, 11:19:42.24823, 131.684
0, Zimmerman, study, 0, 0, study, 3.320504, 1.913746, 3.361611, 20210928, 11:19:42.26179, 131.6979
0, Zimmerman, study, 0, 0, study, 3.330714, 1.925664, 3.355669, 20210928, 11:19:42.27600, 131.7118
0, Zimmerman, study, 0, 0, study, 3.333483, 1.941744, 3.352997, 20210928, 11:19:42.29000, 131.7258
0, Zimmerman, study, 0, 0, study, 3.323667, 1.957815, 3.342588, 20210928, 11:19:42.30359, 131.7397
0, Zimmerman, study, 0, 0, study, 3.321511, 1.985009, 3.351588, 20210928, 11:19:42.31798, 131.7536
0, Zimmerman, study, 0, 0, study, 3.317639, 2.010133, 3.344626, 20210928, 11:19:42.33181, 131.7675
0, Zimmerman, study, 0, 0, study, 3.308106, 2.029053, 3.353781, 20210928, 11:19:42.34614, 131.7814
0, Zimmerman, study, 0, 0, study, 3.293447, 2.04955, 3.36922, 20210928, 11:19:42.35933, 131.7954
0, Zimmerman, study, 0, 0, study, 3.296925, 2.055845, 3.375622, 20210928, 11:19:42.37349, 131.8093
0, Zimmerman, study, 0, 0, study, 3.297868, 2.06751, 3.392564, 20210928, 11:19:42.38744, 131.8232
0, Zimmerman, study, 0, 0, study, 3.309391, 2.078919, 3.414904, 20210928, 11:19:42.40116, 131.8372
0, Zimmerman, study, 0, 0, study, 3.288271, 2.050464, 3.42981, 20210928, 11:19:42.41533, 131.8511
0, Zimmerman, study, 0, 0, study, 3.278129, 2.028317, 3.439514, 20210928, 11:19:42.42927, 131.865
0, Zimmerman, study, 0, 0, study, 3.329833, 2.014892, 3.426631, 20210928, 11:19:42.44286, 131.8789
0, Zimmerman, study, 0, 0, study, 3.377247, 2.031032, 3.398154, 20210928, 11:19:42.45710, 131.8928
0, Zimmerman, study, 0, 0, study, 3.379519, 2.059094, 3.372963, 20210928, 11:19:42.47098, 131.9068
0, Umplebys, study, 0, 0, study, 4.878476, 2.278695, 1.602975, 20210928, 11:19:45.69051, 135.0419
0, Umplebys, study, 0, 0, study, 4.871065, 2.248895, 1.614081, 20210928, 11:19:45.69953, 135.053
0, Umplebys, study, 0, 0, study, 4.864367, 2.246574, 1.617731, 20210928, 11:19:45.71491, 135.0681
0, Umplebys, study, 0, 0, study, 4.86624, 2.235831, 1.629635, 20210928, 11:19:45.72866, 135.0818
0, Umplebys, study, 0, 0, study, 4.864101, 2.223233, 1.641196, 20210928, 11:19:45.74220, 135.0957
0, Umplebys, study, 0, 0, study, 4.853403, 2.210687, 1.642295, 20210928, 11:19:45.75642, 135.1096
0, Umplebys, study, 0, 0, study, 4.862192, 2.213474, 1.644357, 20210928, 11:19:45.77057, 135.1237
0, Umplebys, study, 0, 0, study, 4.857923, 2.226499, 1.654302, 20210928, 11:19:45.78401, 135.1374
0, Umplebys, study, 0, 0, study, 4.831871, 2.20667, 1.662638, 20210928, 11:19:45.79812, 135.1514
0, Umplebys, study, 0, 0, study, 4.806396, 2.161219, 1.664044, 20210928, 11:19:45.81202, 135.1652
0, Umplebys, study, 0, 0, study, 4.856259, 2.155291, 1.6545, 20210928, 11:19:45.82561, 135.1791
0, Umplebys, study, 0, 0, study, 4.908715, 2.164899, 1.641277, 20210928, 11:19:45.84003, 135.1932
0, Umplebys, study, 0, 0, study, 4.909359, 2.174437, 1.641466, 20210928, 11:19:45.85384, 135.207
0, Umplebys, study, 0, 0, study, 4.851388, 2.142326, 1.634592, 20210928, 11:19:45.86768, 135.2209
0, Umplebys, study, 0, 0, study, 4.746223, 2.07127, 1.642553, 20210928, 11:19:45.88178, 135.2353
0, Umplebys, study, 0, 0, study, 4.788682, 2.122515, 1.638668, 20210928, 11:19:45.89561, 135.2488
0, Umplebys, study, 0, 0, study, 4.825404, 2.15472, 1.636805, 20210928, 11:19:45.90951, 135.2627
0, Umplebys, study, 0, 0, study, 4.8461, 2.18545, 1.637772, 20210928, 11:19:45.92304, 135.2766
0, Umplebys, study, 0, 0, study, 4.848319, 2.186834, 1.64075, 20210928, 11:19:45.93727, 135.2905
0, Umplebys, study, 0, 0, study, 4.863046, 2.179081, 1.647817, 20210928, 11:19:45.95118, 135.3045
0, Umplebys, study, 0, 0, study, 4.88487, 2.17317, 1.648433, 20210928, 11:19:45.96488, 135.3184
0, Umplebys, study, 0, 0, study, 4.884274, 2.185522, 1.655209, 20210928, 11:19:45.97904, 135.3323
0, Umplebys, study, 0, 0, study, 4.868999, 2.201972, 1.646062, 20210928, 11:19:45.99288, 135.3461
