1, RaunerFirst, RaunerFirst, 90, 90, right, -0.6609497, -5.879303, 109.5992, 20211007, 17:04:43.47021, 758.6747
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.9980469, -5.552338, 111.7397, 20211007, 17:04:43.48425, 758.6884
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.140869, -5.253906, 113.7849, 20211007, 17:04:43.49814, 758.7023
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.019836, -5.106537, 115.3868, 20211007, 17:04:43.51185, 758.7163
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.6002502, -5.224274, 116.334, 20211007, 17:04:43.52610, 758.7303
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.2884521, -5.025635, 116.6122, 20211007, 17:04:43.54009, 758.7443
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.2576904, -4.752502, 116.0805, 20211007, 17:04:43.55396, 758.7585
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.3527527, -4.754547, 115.0614, 20211007, 17:04:43.56780, 758.772
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.3082275, -4.783112, 113.6514, 20211007, 17:04:43.58167, 758.7859
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.0821228, -4.857025, 112.0298, 20211007, 17:04:43.59576, 758.8
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.1996335, -4.975464, 110.3239, 20211007, 17:04:43.60957, 758.8139
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.5403687, -4.99295, 108.4296, 20211007, 17:04:43.62351, 758.8276
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.8783191, -4.880615, 106.462, 20211007, 17:04:43.63733, 758.8416
1, RaunerFirst, RaunerFirst, 90, 90, right, 1.193578, -4.744019, 104.497, 20211007, 17:04:43.65106, 758.8555
1, RaunerFirst, RaunerFirst, 90, 90, right, 1.553281, -4.474396, 102.4608, 20211007, 17:04:43.66533, 758.8695
1, RaunerFirst, RaunerFirst, 90, 90, right, 2.095021, -4.395386, 100.2636, 20211007, 17:04:43.67948, 758.8835
1, RaunerFirst, RaunerFirst, 90, 90, right, 2.600824, -4.361694, 97.52448, 20211007, 17:04:43.69297, 758.8975
1, RaunerFirst, RaunerFirst, 90, 90, right, 2.757641, -4.448212, 94.46648, 20211007, 17:04:43.70716, 758.9113
1, RaunerFirst, RaunerFirst, 90, 90, right, 2.8398, -4.347412, 91.48608, 20211007, 17:04:43.72088, 758.925
1, RaunerFirst, RaunerFirst, 90, 90, right, 3.01488, -4.053833, 88.60147, 20211007, 17:04:43.73457, 758.939
1, RaunerFirst, RaunerFirst, 90, 90, right, 3.157306, -3.745728, 85.80792, 20211007, 17:04:43.74875, 758.9529
1, RaunerFirst, RaunerFirst, 90, 90, right, 3.291549, -3.426544, 83.14246, 20211007, 17:04:43.76275, 758.9669
1, RaunerFirst, RaunerFirst, 90, 90, right, 3.501514, -3.109711, 80.56445, 20211007, 17:04:43.77696, 758.9808
1, RaunerFirst, RaunerFirst, 90, 90, right, 3.896085, -2.916077, 77.9035, 20211007, 17:04:43.79057, 758.9949
1, RaunerFirst, RaunerFirst, 90, 90, right, 4.356169, -2.932251, 74.89386, 20211007, 17:04:43.80471, 759.0087
1, RaunerFirst, RaunerFirst, 90, 90, right, 4.641055, -2.983154, 71.79706, 20211007, 17:04:43.81845, 759.0226
1, RaunerFirst, RaunerFirst, 90, 90, right, 4.892217, -3.07132, 68.82886, 20211007, 17:04:43.83206, 759.0366
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.155359, -3.068726, 66.05301, 20211007, 17:04:43.84631, 759.0505
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.294847, -3.002197, 63.40649, 20211007, 17:04:43.86023, 759.0644
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.405479, -2.897095, 60.79926, 20211007, 17:04:43.87410, 759.0783
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.686738, -2.840363, 57.95941, 20211007, 17:04:43.88789, 759.0921
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.17734, -2.809509, 54.63849, 20211007, 17:04:43.90205, 759.1061
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.494875, -2.892029, 51.19122, 20211007, 17:04:43.91582, 759.1201
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.523425, -2.914429, 47.86816, 20211007, 17:04:43.92981, 759.1342
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.527717, -2.817719, 44.86057, 20211007, 17:04:43.94385, 759.1479
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.509109, -2.653778, 41.87143, 20211007, 17:04:43.95768, 759.1619
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.772561, -2.382813, 38.66986, 20211007, 17:04:43.97121, 759.1757
1, RaunerFirst, RaunerFirst, 90, 90, right, 7.144281, -2.229309, 35.36829, 20211007, 17:04:43.98543, 759.1896
1, RaunerFirst, RaunerFirst, 90, 90, right, 7.226254, -2.166901, 32.23264, 20211007, 17:04:43.99955, 759.2037
1, RaunerFirst, RaunerFirst, 90, 90, right, 7.252418, -2.006378, 29.26889, 20211007, 17:04:44.01315, 759.2176
1, RaunerFirst, RaunerFirst, 90, 90, right, 7.261773, -1.745758, 26.54385, 20211007, 17:04:44.02734, 759.2315
1, RaunerFirst, RaunerFirst, 90, 90, right, 7.260093, -1.516296, 24.0329, 20211007, 17:04:44.04129, 759.2455
1, RaunerFirst, RaunerFirst, 90, 90, right, 7.20436, -1.42038, 21.83102, 20211007, 17:04:44.05475, 759.2593
1, RaunerFirst, RaunerFirst, 90, 90, right, 7.140311, -1.430695, 20.04773, 20211007, 17:04:44.06915, 759.2733
1, RaunerFirst, RaunerFirst, 90, 90, right, 7.057809, -1.438965, 18.58563, 20211007, 17:04:44.08291, 759.2871
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.951791, -1.586517, 17.64072, 20211007, 17:04:44.09684, 759.301
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.772202, -1.766785, 17.0954, 20211007, 17:04:44.11041, 759.3149
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.606504, -2.023499, 17.29297, 20211007, 17:04:44.12471, 759.3289
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.387563, -2.254333, 18.05853, 20211007, 17:04:44.13858, 759.3428
1, RaunerFirst, RaunerFirst, 90, 90, right, 6.193885, -2.436646, 19.41547, 20211007, 17:04:44.15214, 759.3566
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.977388, -2.726746, 21.52316, 20211007, 17:04:44.16647, 759.3707
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.858492, -3.031097, 24.03888, 20211007, 17:04:44.18037, 759.3846
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.85079, -3.19574, 27.0368, 20211007, 17:04:44.19410, 759.3986
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.885138, -3.346252, 30.24182, 20211007, 17:04:44.20830, 759.4125
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.787758, -3.522247, 34.17001, 20211007, 17:04:44.22208, 759.4263
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.751851, -3.669403, 38.25229, 20211007, 17:04:44.23606, 759.4402
1, RaunerFirst, RaunerFirst, 90, 90, right, 5.978022, -3.83606, 42.63345, 20211007, 17:04:44.24975, 759.4542
