1, RaunerFirst, RaunerFirst, 90, 90, right, -1.854126, -0.2599487, 125.0059, 20211001, 16:14:36.82229, 662.0518
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.878693, -0.1512146, 129.7234, 20211001, 16:14:36.83627, 662.0658
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.968109, 0.04435349, 134.0783, 20211001, 16:14:36.84970, 662.0798
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.060638, 0.2542579, 138.1072, 20211001, 16:14:36.86394, 662.0938
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.120514, 0.5291201, 141.7597, 20211001, 16:14:36.87790, 662.1076
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.019501, 0.7672264, 145.1189, 20211001, 16:14:36.89167, 662.1215
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.749084, 1.006473, 148.0643, 20211001, 16:14:36.90587, 662.1354
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.372467, 1.205915, 150.6465, 20211001, 16:14:36.91960, 662.1494
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.08432, 1.37624, 152.841, 20211001, 16:14:36.93363, 662.1634
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.7990112, 1.47689, 154.7725, 20211001, 16:14:36.94718, 662.1772
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.5895386, 1.626726, 156.5363, 20211001, 16:14:36.96143, 662.1912
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.5422363, 1.795455, 158.0534, 20211001, 16:14:36.97543, 662.2051
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.6390991, 1.931753, 159.588, 20211001, 16:14:36.98922, 662.2191
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.054779, 2.223751, 161.0226, 20211001, 16:14:37.00308, 662.2329
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.351013, 2.477299, 162.4981, 20211001, 16:14:37.01710, 662.2468
