1, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, closed, -9.984711, 3.604272, 161.0854, 1.322815, 748.1343
2, Fairbanks, 0, Fairbanks, -90, -90, left, 1, open, closed, 6.380005, 5.314758, -161.0403, 1.19751, 753.2995
3, Hop2, -1, Hop2, 89, 90, left, 3, open, open, -11.26392, 1.617453, 156.4467, 1.865479, 758.3948
4, NeutralFairbanks, 0, Fairbanks, 90, 90, left, 4, closed, closed, -8.877289, -0.3921509, 157.5734, 1.712646, 762.6259
5, NeutralBakerBerryHistoric2, 0, BakerBerryHistoric2, 90, -90, right, 4, closed, closed, 6.89099, 5.620238, 19.90668, 1.587219, 766.9391
6, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, 7.48248, 3.303928, -160.9646, 1.18335, 770.8094
7, AllenSt, 0, AllenSt, 90, 90, right, 1, closed, closed, -11.92468, 4.140247, 155.2552, 1.22522, 775.1951
8, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, open, -11.90707, 1.21155, 154.9261, 1.837952, 779.8035
9, MooreLot, 180, MooreLot, 90, -90, left, 1, closed, closed, 5.689636, 5.841635, 22.39108, 0.9467773, 783.4927
10, Neutral53Commons, 0, 53Commons, 90, 90, right, 2, open, open, -12.42944, 1.510511, 160.3088, 1.601074, 787.8727
11, NeutralBakerBerryCharter, 0, BakerBerryCharter, 0, 90, right, 2, closed, closed, -12.60187, 3.023383, 71.00166, 1.127747, 791.8411
12, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, left, 1, closed, closed, 4.286453, 2.697351, 19.52518, 0.9326782, 795.5585
13, RaunerBackHall, 0, RaunerBackHall, -90, -90, left, 1, closed, closed, 7.767882, 3.012307, -155.2847, 1.197388, 799.3873
14, PineEntrance, 0, PineEntrance, 90, 90, left, 3, closed, closed, -12.26163, 2.524339, 159.8298, 1.517517, 803.6753
15, BakerBerry2nd, 94, BakerBerry2nd, 4, -90, left, 1, closed, closed, 10.01658, 1.215316, -64.82446, 1.26709, 808.6735
16, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, 8.85551, 1.398354, -160.0003, 1.420166, 812.8222
17, McLaughlinCluster, 172, McLaughlinCluster, 262, 90, right, 1, open, closed, -12.57736, 5.241045, 332.7246, 1.169678, 816.7344
18, 53Commons, 0, 53Commons, 90, 90, right, 1, open, open, -15.33228, 0.5542439, 159.3079, 1.308533, 820.9667
19, Hop4, -3, Hop4, -93, -90, right, 3, open, open, 8.125257, 2.663418, -161.6483, 1.5177, 825.1992
20, MooreLot, 180, MooreLot, 270, 90, right, 1, open, open, -10.763, 4.610382, 341.4764, 1.740234, 829.7795
21, McLaughlinCluster, 172, McLaughlinCluster, 262, 90, right, 1, open, closed, -12.8331, 3.207957, 334.7027, 1.531799, 834.1236
22, AllenSt, 0, AllenSt, -90, -90, right, 3, open, open, 8.002278, 2.424171, -159.7045, 1.391663, 838.0634
23, Hop4, -3, Hop4, 87, 90, right, 1, closed, closed, -13.24207, 1.271821, 156.2323, 1.267151, 842.087
24, BakerBerryHistoric2, 180, BakerBerryHistoric2, 90, -90, left, 1, closed, open, 9.576374, 2.650071, 22.02075, 1.350647, 846.4586
25, RollinsChapel3, 177, RollinsChapel3, 267, 90, right, 1, closed, closed, -13.45941, 4.536753, 336.6431, 1.378479, 850.5101
26, Umplebys, -50, Umplebys, 40, 90, right, 1, closed, closed, -13.44794, 3.42924, 110.4014, 1.211426, 854.5335
27, NeutralBakerBerry2nd, 0, BakerBerry2nd, 184, 90, right, 2, open, open, -13.19672, 2.911541, 257.1157, 1.406067, 858.7515
28, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, right, 3, closed, closed, 8.98773, -2.394867, 17.96204, 1.058228, 862.4967
29, NeutralZimmerman, 0, Zimmerman, -190, -90, left, 2, closed, closed, 9.434346, 0.9396696, -257.4814, 1.169373, 866.6367
30, RaunerBackHall, 0, RaunerBackHall, -90, -90, left, 1, closed, closed, 6.331517, -6.04184, -140.9724, 0.9746094, 870.4235
31, BakerBerryCharter, -90, BakerBerryCharter, -180, -90, left, 1, open, open, 8.036995, 2.248256, -248.6819, 1.40625, 874.3776
32, Umplebys, -50, Umplebys, 40, 90, right, 1, closed, closed, -13.11685, 1.227417, 111.1723, 1.559448, 878.4429
33, NeutralBakerBerryCharter, 0, BakerBerryCharter, -180, -90, left, 2, open, open, 8.912041, 4.133025, -246.1327, 1.531494, 882.4802
34, AllenSt, 0, AllenSt, -90, -90, left, 1, open, open, 7.903934, 3.898181, -157.6813, 1.44812, 886.4622
35, RaunerFirst, 0, RaunerFirst, 90, 90, left, 3, open, open, -14.07306, 3.189465, 156.0876, 1.322632, 890.2906
36, BakerBerry2nd, 94, BakerBerry2nd, 4, -90, left, 1, closed, closed, 9.494591, 2.005148, -60.24167, 1.336548, 894.2028
37, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, left, 1, closed, closed, 10.93294, -0.4685364, 23.53729, 1.239319, 898.0176
38, Hop2, -1, Hop2, -91, -90, left, 1, closed, closed, 1.623307, -3.820801, -125.8372, 1.2948, 901.8461
39, Umplebys, -50, Umplebys, -140, -90, left, 1, open, open, 5.286875, -2.597168, -185.9903, 1.099915, 905.452
40, BakerBerryHistoric2, 180, BakerBerryHistoric2, 90, -90, left, 1, closed, closed, 4.580036, -2.309204, 51.08691, 1.016907, 908.7522
41, NeutralUmplebys, 0, Umplebys, -140, -90, right, 4, open, open, 4.419998, -1.604706, -177.8342, 1.94928, 913.2001
42, RaunerBackHall, 0, RaunerBackHall, 90, 90, right, 1, open, open, -11.6427, 1.147494, 141.7839, 1.211426, 917.2377
43, BakerBerryCharter, -90, BakerBerryCharter, 0, 90, right, 1, closed, closed, -8.756836, 1.008383, 49.15582, 1.40625, 921.2612
44, NeutralPineEntrance, 0, PineEntrance, 90, 90, right, 2, closed, closed, -10.22543, 0.4978643, 140.5019, 1.141663, 925.0311
45, 53Commons, 0, 53Commons, 90, 90, left, 3, open, open, -11.1087, -0.1834412, 143.7896, 1.573364, 929.3332
46, NeutralMcLaughlinCluster, 0, McLaughlinCluster, 262, 90, right, 2, open, closed, -8.263519, -1.36264, 305.3736, 2.394897, 934.2274
47, Fairbanks, 0, Fairbanks, -90, -90, right, 3, open, closed, 10.18477, -2.311554, -151.5081, 1.977051, 938.9053
48, NeutralMaynard, 0, Maynard, 90, 90, right, 2, closed, closed, -13.19678, 0.3660037, 151.489, 1.531555, 943.3036
49, BakerBerryHistoric2, 180, BakerBerryHistoric2, 270, 90, left, 3, open, open, -11.83331, 1.085241, 330.6941, 1.503723, 947.912
50, Hop2, -1, Hop2, -91, -90, left, 1, closed, closed, 9.987375, -3.648956, -145.6109, 0.75177, 951.337
51, NeutralPineBackHall, 0, PineBackHall, 270, 90, right, 2, closed, closed, -13.23251, 2.830093, 333.6417, 1.406311, 955.2957
52, BakerBerryCharter, -90, BakerBerryCharter, -180, -90, left, 1, open, open, 9.881428, 0.860605, -234.5002, 1.392334, 959.3608
53, 53Commons, 0, 53Commons, -90, -90, left, 1, closed, closed, 10.97776, -1.783142, -150.2999, 1.197388, 978.3787
54, BakerBerry2nd, 94, BakerBerry2nd, 184, 90, right, 1, open, open, -14.31296, 1.535443, 248.8213, 0.7936401, 981.7061
55, Hop4, -3, Hop4, -93, -90, left, 1, open, open, 8.989942, 1.323727, -154.0183, 0.8492432, 985.1031
56, MooreLot, 180, MooreLot, 270, 90, right, 1, open, open, -1.294128, -0.1555176, 323.6614, 1.545532, 989.2521
57, Hop4, -3, Hop4, -93, -90, left, 1, open, open, 5.096106, -1.246735, -148.807, 1.127686, 993.1642
58, Fairbanks, 0, Fairbanks, -90, -90, left, 1, open, closed, 5.5169, -4.212982, -147.5253, 1.155701, 997.0765
59, Zimmerman, -100, Zimmerman, -10, 90, right, 1, open, closed, -10.30142, 0.2613303, 58.68464, 1.364441, 1001.35
60, NeutralAllenSt, 0, AllenSt, -90, -90, right, 4, open, open, 8.277587, -0.648407, -152.6446, 1.879578, 1006.102
61, NeutralBakerBerry2nd, 0, BakerBerry2nd, 4, -90, left, 2, closed, closed, 6.772978, 1.539901, -60.63657, 1.211304, 1010.07
62, NeutralPineBackHall, 0, PineBackHall, 270, 90, left, 4, closed, closed, -7.793732, -0.6456299, 339.556, 1.948792, 1014.678
63, RollinsChapel3, 177, RollinsChapel3, 87, -90, left, 1, open, open, 7.098593, -0.4710693, 28.56653, 1.085999, 1018.381
64, NeutralRaunerFirst, 0, RaunerFirst, 90, 90, left, 4, open, open, -7.596954, 0.2251157, 154.828, 1.253235, 1022.512
65, 53Commons, 0, 53Commons, -90, -90, left, 1, closed, closed, 7.336223, -2.668579, -149.7063, 1.099976, 1026.16
66, Umplebys, -50, Umplebys, 40, 90, right, 1, closed, closed, -8.409698, -1.448486, 108.7063, 1.183228, 1030.127
67, RaunerBackHall, 0, RaunerBackHall, -90, -90, right, 3, closed, closed, 6.732825, -2.065338, -141.5626, 1.002319, 1033.789
68, NeutralMooreLot, 0, MooreLot, 270, 90, right, 2, open, open, -8.931793, 0.2497992, 332.3625, 1.796143, 1038.127
69, BakerBerry2nd, 94, BakerBerry2nd, 184, 90, right, 1, open, open, -11.71716, 1.555879, 245.9575, 1.225098, 1042.234
70, NeutralMcLaughlinCluster, 0, McLaughlinCluster, 262, 90, left, 4, open, closed, -7.264526, -1.391602, 328.9696, 2.52002, 1047.455
71, NeutralFairbanks, 0, Fairbanks, 90, 90, right, 2, closed, closed, -10.52841, 1.055, 153.9535, 1.308472, 1053.4
72, NeutralPineEntrance, 0, PineEntrance, 90, 90, left, 4, closed, closed, -10.87723, 2.308576, 157.0231, 1.935303, 1057.967
73, NeutralRaunerBackHall, 0, RaunerBackHall, 90, 90, left, 4, open, open, -9.648926, 2.11713, 155.6936, 1.378418, 1061.982
74, Hop2, -1, Hop2, 89, 90, right, 1, open, open, -11.31378, -0.2355652, 150.154, 1.350464, 1066.005
75, NeutralFairbanks, 0, Fairbanks, -90, -90, right, 4, open, closed, 8.791385, -0.6906433, -148.0679, 1.726318, 1070.572
76, BakerBerryHistoric2, 180, BakerBerryHistoric2, 270, 90, right, 1, open, open, -10.59225, 4.211153, 335.2001, 1.573486, 1074.916
77, NeutralMcLaughlinCluster, 0, McLaughlinCluster, 82, -90, left, 2, closed, closed, 6.612358, -2.271362, 28.63846, 1.53186, 1079.12
78, 53Commons, 0, 53Commons, -90, -90, left, 1, closed, closed, 6.423173, -2.512329, -146.8361, 1.350464, 1083.241
79, NeutralRollinsChapel3, 0, RollinsChapel3, 267, 90, right, 2, closed, closed, -10.34042, 4.947213, 333.1516, 1.308716, 1087.177
80, NeutralHop2, 0, Hop2, 89, 90, right, 2, open, open, -9.695313, 0.8046539, 151.8477, 1.267212, 1091.205
81, Zimmerman, -100, Zimmerman, -10, 90, left, 3, open, open, -7.868256, 0.2403775, 49.44249, 1.781982, 1095.73
82, Hop2, -1, Hop2, 89, 90, right, 1, open, open, -8.74942, 0.7010867, 145.4762, 1.197266, 1099.558
83, Umplebys, -50, Umplebys, -140, -90, left, 1, open, open, 6.545497, 0.2403418, -188.4792, 0.9747314, 1103.136
84, MooreLot, 180, MooreLot, 270, 90, right, 1, open, closed, -9.646851, 1.000899, 334.672, 1.935303, 1107.759
85, Zimmerman, -100, Zimmerman, -190, -90, left, 1, closed, closed, 8.960169, 0.1073275, -248.4946, 1.434082, 1111.991
86, 53Commons, 0, 53Commons, 90, 90, right, 1, open, open, -9.14917, 2.192674, 155.3874, 1.266968, 1116.028
87, NeutralRollinsChapel3, 0, RollinsChapel3, 87, -90, right, 4, open, open, 5.962934, 0.01454254, 25.02225, 2.046509, 1121.082
88, AllenSt, 0, AllenSt, 90, 90, right, 1, closed, closed, -10.64493, 0.7867758, 150.9176, 1.517578, 1125.134
89, RaunerBackHall, 0, RaunerBackHall, -90, -90, left, 1, closed, closed, 1.164408, -0.1080627, -122.902, 1.030396, 1128.698
90, NeutralAllenSt, 0, AllenSt, 90, 90, right, 2, closed, closed, -7.589233, 1.149708, 142.5547, 1.016602, 1132.373
91, NeutralMcLaughlinCluster, 0, McLaughlinCluster, 82, -90, right, 4, closed, closed, 5.358542, -2.403748, 31.90643, 1.36377, 1136.202
92, Maynard, 0, Maynard, 90, 90, right, 1, closed, closed, -9.602509, -1.670776, 147.7027, 1.072266, 1139.78
93, AllenSt, 0, AllenSt, -90, -90, left, 1, open, open, 6.535601, -0.8474426, -147.6428, 1.141846, 1143.469
94, BakerBerry2nd, 94, BakerBerry2nd, 4, -90, left, 1, closed, closed, 7.378363, -0.7448425, -49.04678, 1.364502, 1147.395
95, NeutralBakerBerryHistoric2, 0, BakerBerryHistoric2, 270, 90, left, 4, open, open, -8.667664, 0.1061233, 340.1415, 1.837646, 1152.296
96, Umplebys, -50, Umplebys, -140, -90, right, 3, open, open, 6.655334, -0.8756409, -189.0446, 1.406372, 1156.32
97, PineBackHall, 180, PineBackHall, 90, -90, left, 1, open, open, 8.946644, 1.594198, 34.18204, 1.2948, 1160.106
98, BakerBerry2nd, 94, BakerBerry2nd, 184, 90, right, 1, open, open, -10.21472, 0.6610485, 242.2296, 1.169556, 1164.13
99, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, left, 1, closed, closed, 7.435083, -1.558594, 31.17871, 1.197388, 1167.931
100, NeutralHop2, 0, Hop2, -91, -90, right, 4, closed, closed, 7.68811, 2.298715, -151.7231, 1.378418, 1171.885
101, MooreLot, 180, MooreLot, 270, 90, left, 3, open, open, -8.864044, 1.720952, 332.3779, 1.921509, 1176.549
102, RaunerFirst, 0, RaunerFirst, -90, -90, left, 1, closed, closed, 7.12569, 2.116271, -151.2706, 1.420044, 1180.461
103, PineBackHall, 180, PineBackHall, 270, 90, left, 3, closed, closed, -10.86301, 0.442345, 330.3095, 1.364136, 1184.568
104, Hop4, -3, Hop4, 87, 90, left, 3, closed, closed, -10.70007, 3.024825, 149.4885, 1.643066, 1188.94
105, NeutralBakerBerry2nd, 0, BakerBerry2nd, 184, 90, left, 4, open, open, -8.986816, 1.118975, 244.3793, 1.183472, 1192.615
