1, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, closed, -8.278748, 0.2260316, 167.4164, 2.895996, 719.2631
2, Fairbanks, 0, Fairbanks, -90, -90, left, 1, open, open, 5.844447, -4.64859, -161.2507, 1.712646, 728.1733
3, Hop2, -1, Hop2, 89, 90, left, 3, open, open, -8.483459, -0.9680176, 155.5401, 1.963074, 735.4825
4, NeutralFairbanks, 0, Fairbanks, 90, 90, left, 4, closed, open, -9.333466, -2.212524, 160.1241, 1.531555, 740.8672
5, NeutralBakerBerryHistoric2, 0, BakerBerryHistoric2, 90, -90, right, 4, closed, closed, 5.962245, 0.5471206, 9.543915, 1.169861, 745.3628
6, PineEntrance, 0, PineEntrance, -90, -90, left, 1, open, open, 3.716397, 2.828821, -162.9709, 1.406372, 749.2053
7, AllenSt, 0, AllenSt, 90, 90, right, 1, closed, closed, -7.399323, 0.6464087, 152.9569, 1.099854, 752.7136
8, RaunerFirst, 0, RaunerFirst, 90, 90, right, 1, open, closed, -8.522644, 1.186139, 156.472, 1.420105, 756.584
9, MooreLot, 180, MooreLot, 90, -90, left, 1, closed, closed, 2.410498, -0.4278259, 20.07593, 1.280884, 760.9834
10, Neutral53Commons, 0, 53Commons, 90, 90, right, 2, open, closed, -9.778473, -2.653107, 158.159, 2.004822, 765.8778
11, NeutralBakerBerryCharter, 0, BakerBerryCharter, 0, 90, right, 2, closed, closed, -10.37796, 0.2562704, 72.51523, 1.893677, 770.8196
12, McLaughlinCluster, 172, McLaughlinCluster, 82, -90, left, 1, closed, open, 5.326338, -7.028168, 14.37845, 1.782349, 776.6949
13, RaunerBackHall, 0, RaunerBackHall, -90, -90, left, 1, closed, closed, 10.57479, 1.025251, -166.6682, 1.392456, 781.7347
14, PineEntrance, 0, PineEntrance, 90, 90, left, 3, closed, closed, -11.23178, 5.509783, 163.5025, 1.350647, 785.5076
