1, RaunerFirst, RaunerFirst, 90, 90, right, -3.640472, -2.095306, 117.1348, 20211018, 11:33:40.42040, 728.9974
1, RaunerFirst, RaunerFirst, 90, 90, right, -3.324738, -1.904388, 114.5432, 20211018, 11:33:40.43452, 729.0113
1, RaunerFirst, RaunerFirst, 90, 90, right, -3.113861, -1.658386, 111.7143, 20211018, 11:33:40.44844, 729.0253
1, RaunerFirst, RaunerFirst, 90, 90, right, -3.030334, -1.410339, 108.4129, 20211018, 11:33:40.46208, 729.0392
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.817871, -1.260742, 104.7846, 20211018, 11:33:40.47648, 729.0531
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.796661, -1.206726, 101.1211, 20211018, 11:33:40.49029, 729.0671
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.963013, -1.12088, 97.38573, 20211018, 11:33:40.50417, 729.081
1, RaunerFirst, RaunerFirst, 90, 90, right, -3.07843, -0.948822, 93.98756, 20211018, 11:33:40.51796, 729.095
1, RaunerFirst, RaunerFirst, 90, 90, right, -3.13092, -0.7335205, 91.22558, 20211018, 11:33:40.53197, 729.1088
1, RaunerFirst, RaunerFirst, 90, 90, right, -3.062714, -0.6260376, 89.19339, 20211018, 11:33:40.54587, 729.1226
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.785858, -0.4766235, 87.95801, 20211018, 11:33:40.55957, 729.1367
1, RaunerFirst, RaunerFirst, 90, 90, right, -2.284302, -0.3363342, 87.42911, 20211018, 11:33:40.57378, 729.1506
1, RaunerFirst, RaunerFirst, 90, 90, right, -1.658234, -0.1842346, 87.40363, 20211018, 11:33:40.58775, 729.1646
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.9806213, 0.04300544, 87.37897, 20211018, 11:33:40.60127, 729.1784
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.1144409, 0.3427754, 87.06976, 20211018, 11:33:40.61552, 729.1923
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.4177544, 0.6007265, 86.21039, 20211018, 11:33:40.62942, 729.2063
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.3940566, 0.6110744, 85.0195, 20211018, 11:33:40.64318, 729.2201
1, RaunerFirst, RaunerFirst, 90, 90, right, 0.13176, 0.500941, 83.71338, 20211018, 11:33:40.65708, 729.2341
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.2187805, 0.3126241, 82.26257, 20211018, 11:33:40.67119, 729.248
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.5172729, 0.2138107, 80.74936, 20211018, 11:33:40.68522, 729.262
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.7291565, 0.2145399, 79.13507, 20211018, 11:33:40.69914, 729.2759
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.8516846, 0.3344486, 77.33862, 20211018, 11:33:40.71330, 729.2897
1, RaunerFirst, RaunerFirst, 90, 90, right, -0.962616, 0.5213649, 75.6012, 20211018, 11:33:40.72689, 729.3037
