1, YellowHallway, 0, YellowHallway, -90, -90, none, 1, open, open, -0.2391052, 7.431262, -169.9022, 1.183434, 87.00005
2, neutral, 0, Dublin2, -90, -90, none, 0, closed, closed, 0.0529418, 6.854087, -167.8497, 1.231834, 89.67974
3, SeattleNeighborhood9, 0, SeattleNeighborhood9, 90, 90, none, 1, open, open, -2.726715, 8.910935, 169.987, 1.37841, 92.47929
4, neutral, 0, TriangleArchway, 90, 90, none, 0, closed, closed, -1.790863, 11.49014, 174.9334, 1.469162, 95.28507
5, ChiltonArch, 0, ChiltonArch, -90, -90, none, 1, open, open, -0.9782715, 8.509049, -165.5041, 1.461571, 98.19343
6, ColumbiaStSeattle, 0, DiningHall, 170, 90, none, 0, open, closed, -2.034515, 10.06597, 246.0935, 0.9823151, 100.6413
7, RosaPortsmouth, 0, RosaPortsmouth, -90, -90, none, 1, closed, closed, -2.533966, 7.464535, -164.6946, 1.058304, 103.3627
8, YellowHallway, 0, OceanLot, 90, 90, none, 0, open, open, -2.464203, 9.299903, 168.0848, 1.29351, 106.3408
9, Dublin2, 0, Dublin2, 90, 90, none, 1, open, open, -3.70575, 8.973896, 163.7965, 1.253159, 108.9304
10, neutral, 0, TrescaBoston, 90, 90, none, 0, closed, closed, -1.379669, 12.13511, 167.5311, 0.804306, 111.1825
11, NewHavenMuseum2, 252, ChurchLot, -90, -90, none, 0, closed, closed, -1.455505, 7.944514, -162.2816, 1.479416, 114.2412
12, Hollingworth, 0, Hollingworth, -90, -90, none, 1, open, closed, -0.1792908, 8.464799, -163.4697, 0.8354492, 116.5732
13, ColumbiaStSeattle, 0, ColumbiaStSeattle, 90, 90, none, 1, open, open, -1.26236, 9.059887, 167.8169, 0.9607086, 118.9818
14, FenningStEngland, 0, FenningStEngland, 90, 90, none, 1, closed, closed, -2.383392, 13.38075, 168.1751, 1.434196, 121.9813
15, DownhillDriveway, 0, DownhillDriveway, 90, 90, none, 1, closed, closed, -3.151947, 11.66236, 163.9411, 1.002388, 124.4513
16, Rotman, 0, RueRousseletParis, 90, 90, none, 0, closed, closed, -1.278625, 10.99313, 165.9531, 1.270523, 127.4527
17, ChurchLot, 0, ColumbiaStSeattle, -90, -90, none, 0, closed, closed, -0.5426331, 6.647009, -157.7833, 1.308746, 130.1676
18, neutral, 0, WalnutApartment, 90, 90, none, 0, open, open, 0.5946359, 14.11095, 169.1972, 1.408142, 133.8729
19, WoodshopDoorway, 0, WoodshopDoorway, -90, -90, none, 1, closed, closed, 0.5135297, 8.160182, -156.2498, 1.113861, 136.4412
20, RueRousseletParis, 0, RosaPortsmouth, 90, 90, none, 0, open, open, -3.054352, 11.21442, 164.0432, 1.114441, 139.3376
21, WallOfHonor, 90, WallOfHonor, 180, 90, none, 1, open, open, -1.804749, 11.35678, 252.9773, 1.113907, 143.2849
22, MontessoriBooks, 0, MontessoriBooks, 90, 90, none, 1, open, open, -2.802429, 10.91286, 163.741, 1.016373, 145.7382
23, neutral, 0, Reykjavik, -90, -90, none, 0, closed, closed, -1.790192, 10.00138, -166.5381, 1.072983, 148.2173
24, OceanLot, 0, ChiltonArch, 90, 90, none, 0, closed, closed, -1.775238, 12.76783, 167.9188, 1.294662, 151.4611
25, SketchBurger, 0, SketchBurger, 90, 90, none, 1, open, open, 0.2431144, 10.10472, 168.3206, 1.099869, 154.2486
26, WoodshopDoorway, 0, NorthPlaza, 90, 90, none, 0, open, open, 0.0183959, 9.533315, 169.6087, 1.122849, 157.1534
27, neutral, 0, Hollingworth, 90, 90, none, 0, closed, closed, -1.817261, 10.57827, 165.0248, 1.225174, 159.9935
28, ChurchLot, 0, ChurchLot, 90, 90, none, 1, open, open, -0.7858582, 10.00486, 166.3876, 1.155609, 162.6249
29, neutral, 0, FuFoundation, 180, -90, none, 0, open, open, -1.351288, 10.27913, 102.1608, 1.265686, 165.2966
30, NewHavenMuseum2, 252, NewHavenMuseum2, 342, 90, none, 1, closed, closed, -1.270966, 12.19213, 417.3156, 1.00264, 167.7889
31, neutral, 0, MontessoriBooks, -90, -90, none, 0, closed, open, 1.087548, 11.19329, -166.6522, 1.336594, 170.4897
32, neutral, 0, BennettPlace, 90, 90, none, 0, closed, closed, -1.63205, 13.19154, 160.8499, 0.855835, 172.8074
33, RueRousseletParis, 0, RueRousseletParis, -90, -90, none, 1, open, open, 0.2750804, 8.471524, -158.2495, 1.837921, 176.1766
34, 31stStNewYork, 0, 31stStNewYork, -90, -90, none, 1, open, open, -1.900024, 8.394608, -160.9982, 1.308746, 178.859
35, DiningHall, 80, CottageAve, -90, -90, none, 0, open, open, 0.01071757, 7.306368, -164.9162, 2.073761, 187.5738
36, TriangleArchway, 0, TriangleArchway, -90, -90, none, 1, open, open, -1.629578, 10.20787, -165.2791, 1.517883, 190.4003
37, KnoxCollege, 84, KnoxCollege, -6, -90, none, 1, open, open, -0.5688782, 9.755069, -83.80896, 1.643021, 193.2664
38, neutral, 0, SketchBurger, -90, -90, none, 0, closed, closed, 0.1087065, 10.94068, -169.2513, 1.044327, 195.6889
39, Portland3, 0, SwarthmoreFriends, 50, -90, none, 0, closed, closed, -1.237915, 11.36721, -22.20331, 1.091644, 198.5356
40, neutral, 0, KnoxCollege, 174, 90, none, 0, closed, open, -0.8890381, 14.61807, 248.3779, 0.918869, 200.8467
41, neutral, 0, DownhillDriveway, -90, -90, none, 0, open, open, -0.01986694, 8.101393, -164.3586, 1.336472, 203.5477
42, WalnutApartment, 0, WalnutApartment, -90, -90, none, 1, closed, closed, -1.500122, 14.20297, -165.532, 1.127762, 205.9424
43, SeattleNeighborhood9, 0, FuFoundationHall, 90, 90, none, 0, closed, closed, -0.7860107, 13.62936, 167.5126, 1.052811, 208.457
44, Portland3, 0, Portland3, 90, 90, none, 1, open, open, -3.03717, 13.55234, 164.9765, 0.9051208, 210.8795
45, MountVernon, 0, MountVernon, 90, 90, none, 1, closed, closed, -3.758514, 13.12463, 160.8272, 0.9747467, 213.4179
46, WallOfHonor, 90, SeattleNeighborhood9, -90, -90, none, 0, closed, closed, 0.06734236, 9.131504, -160.6327, 1.294846, 216.4251
47, BennettPlace, 0, BennettPlace, -90, -90, none, 1, open, closed, 0.09652439, 9.708528, -164.2779, 0.9885406, 218.9171
48, FuFoundation, 270, FuFoundation, 360, 90, none, 1, closed, closed, -1.687653, 14.38951, 434.2078, 0.8911285, 221.1169
49, neutral, 0, MarketColorado, -90, -90, none, 0, open, open, -1.765259, 8.494106, -171.577, 0.8651276, 223.3881
50, Rotman, 0, Rotman, 90, 90, none, 1, open, open, -2.016998, 9.430455, 168.9625, 0.8214264, 225.6434
51, neutral, 0, ViaAgency, 90, 90, none, 0, open, open, -1.30957, 15.16294, 171.3035, 1.129578, 228.0259
