1, YellowHallway, 0, YellowHallway, -90, -90, none, 1, open, open, -0.9973145, 5.069773, -179.2081, 1.628998, 304.5974
2, neutral, 0, Dublin2, -90, -90, none, 0, closed, closed, -0.8431396, 3.555419, -175.2619, 0.9953308, 310.1317
3, SeattleNeighborhood9, 0, SeattleNeighborhood9, 90, 90, none, 1, open, closed, -7.567017, 4.218076, 169.9537, 1.600861, 315.707
4, neutral, 0, TriangleArchway, 90, 90, none, 0, closed, closed, -6.782043, 7.366155, 181.4756, 1.043274, 318.755
5, ChiltonArch, 0, ChiltonArch, -90, -90, none, 1, open, open, 0.3669082, 4.806649, -179.0918, 1.308868, 321.4487
6, ColumbiaStSeattle, 0, DiningHall, 170, 90, none, 0, open, open, -7.45047, 5.280177, 258.1347, 1.523651, 324.5489
7, RosaPortsmouth, 0, RosaPortsmouth, -90, -90, none, 1, closed, closed, -0.05847168, 5.117932, -175.0546, 1.197266, 327.7987
8, YellowHallway, 0, OceanLot, 90, 90, none, 0, open, open, -9.061829, 7.40293, 170.8225, 2.329498, 331.6874
9, Dublin2, 0, Dublin2, 90, 90, none, 1, open, open, -7.464539, 5.481662, 166.5002, 1.434082, 334.5275
10, neutral, 0, TrescaBoston, 90, 90, none, 0, closed, closed, -6.141541, 13.11741, 176.7603, 0.868988, 336.8582
11, NewHavenMuseum2, 252, ChurchLot, -90, -90, none, 0, closed, closed, -0.3149109, 10.36772, -164.4437, 1.188538, 339.4539
12, Hollingworth, 0, Hollingworth, -90, -90, none, 1, open, open, 1.308854, 8.679895, -170.7025, 1.754333, 342.7063
13, ColumbiaStSeattle, 0, ColumbiaStSeattle, 90, 90, none, 1, open, open, -6.26178, 7.598388, 163.6442, 1.33667, 345.4491
14, FenningStEngland, 0, FenningStEngland, 90, 90, none, 1, closed, closed, -9.108948, 11.95329, 171.4135, 1.15567, 347.9539
16, Rotman, 0, RueRousseletParis, 90, 90, none, 0, closed, closed, -7.605927, 6.174616, 166.8796, 0.8717957, 352.972
17, ChurchLot, 0, ColumbiaStSeattle, -90, -90, none, 0, closed, closed, -0.9820557, 8.514243, -164.793, 1.225281, 355.6871
15, DownhillDriveway, 0, DownhillDriveway, 90, 90, none, 1, closed, closed, -7.798981, 8.798762, 157.0772, 1.072174, 350.7094
