1, YellowHallway, 0, YellowHallway, -90, -90, none, 1, open, open, 0.7372546, -0.5020752, -184.7656, 1.573395, 285.6645
2, neutral, 0, Dublin2, -90, -90, none, 0, closed, closed, 0.8412088, -4.41684, -185.2648, 1.651154, 292.425
3, SeattleNeighborhood9, 0, SeattleNeighborhood9, 90, 90, none, 1, open, open, -3.964966, -1.105164, 183.6711, 1.239166, 300.6886
4, neutral, 0, TriangleArchway, 90, 90, none, 0, closed, closed, -3.509888, -3.932648, 181.2747, 1.453522, 304.4116
5, ChiltonArch, 0, ChiltonArch, -90, -90, none, 1, open, open, 2.226252, 0.5961058, -184.7555, 2.17218, 308.5875
6, ColumbiaStSeattle, 0, DiningHall, 170, 90, none, 0, open, open, -3.600769, -3.876007, 267.0746, 1.429077, 312.0074
7, RosaPortsmouth, 0, RosaPortsmouth, -90, -90, none, 1, closed, closed, 1.104874, -2.540497, -185.314, 1.643066, 315.4824
8, YellowHallway, 0, OceanLot, 90, 90, none, 0, open, open, -3.350464, -3.963867, 183.2322, 1.428772, 318.7349
9, Dublin2, 0, Dublin2, 90, 90, none, 1, open, open, -2.845825, -5.705292, 182.8979, 1.573425, 321.9512
10, neutral, 0, TrescaBoston, 90, 90, none, 0, closed, closed, -3.962555, -3.347351, 180.4154, 1.48233, 325.0761
11, NewHavenMuseum2, 252, ChurchLot, -90, -90, none, 0, closed, closed, 2.681135, -5.879211, -192.2559, 1.393158, 328.3695
12, Hollingworth, 0, Hollingworth, -90, -90, none, 1, open, open, -0.3111267, -4.774414, -189.1057, 2.157806, 331.9383
13, ColumbiaStSeattle, 0, ColumbiaStSeattle, 90, 90, none, 1, open, open, -4.261871, -4.835175, 180.4105, 1.476013, 335.0987
14, FenningStEngland, 0, FenningStEngland, 90, 90, none, 1, closed, closed, -3.139709, -4.318085, 181.9579, 1.489807, 338.3143
15, DownhillDriveway, 0, DownhillDriveway, 90, 90, none, 1, closed, closed, -5.78009, -5.123077, 189.2357, 1.308899, 341.1313
