1, YellowHallway, 0, YellowHallway, -90, -90, none, 1, open, open, 6.029006, 0.01721549, -172.0594, 1.503937, 294.815
2, neutral, 0, Dublin2, -90, -90, none, 0, closed, closed, 4.519047, 0.1412359, -169.988, 1.101837, 300.7198
3, SeattleNeighborhood9, 0, SeattleNeighborhood9, 90, 90, none, 1, open, closed, -8.593811, 6.775246, 160.3967, 1.865265, 305.628
4, neutral, 0, TriangleArchway, 90, 90, none, 0, closed, closed, -10.73157, 8.305594, 167.4707, 1.081726, 311.9027
5, ChiltonArch, 0, ChiltonArch, -90, -90, none, 1, open, open, 4.83367, 3.480601, -175.0099, 1.308807, 315.6617
6, ColumbiaStSeattle, 0, DiningHall, 170, 90, none, 0, open, open, -8.940765, 6.323774, 241.3466, 1.467316, 319.6717
7, RosaPortsmouth, 0, RosaPortsmouth, -90, -90, none, 1, closed, closed, 4.144228, 3.657393, -176.056, 0.8773804, 329.9446
8, YellowHallway, 0, OceanLot, 90, 90, none, 0, open, open, -9.191772, 7.04562, 157.0761, 1.259216, 334.0578
9, Dublin2, 0, Dublin2, 90, 90, none, 1, open, open, -9.869965, 8.109269, 165.7949, 1.336761, 337.9981
10, neutral, 0, TrescaBoston, 90, 90, none, 0, closed, closed, -8.413635, 8.527699, 167.9984, 1.161011, 341.6232
11, NewHavenMuseum2, 252, ChurchLot, -90, -90, none, 0, closed, closed, 3.593105, 1.648864, -167.6525, 1.059906, 348.2259
12, Hollingworth, 0, Hollingworth, -90, -90, none, 1, open, closed, -0.07287598, 4.867252, -159.0775, 1.22522, 351.5727
13, ColumbiaStSeattle, 0, ColumbiaStSeattle, 90, 90, none, 1, open, open, -9.287903, 7.58287, 167.7903, 1.058167, 355.666
14, FenningStEngland, 0, FenningStEngland, 90, 90, none, 1, closed, closed, -8.289337, 10.7572, 173.2314, 1.183502, 358.4487
15, DownhillDriveway, 0, DownhillDriveway, 90, 90, none, 1, closed, closed, -8.558014, 9.752578, 168.5632, 0.9608154, 361.2016
