1, YellowHallway, 0, YellowHallway, -90, -90, none, 1, open, closed, -2.796051, -10.08502, -91.08148, 1.489883, 226.8431
2, neutral, 0, Dublin2, -90, -90, none, 0, closed, closed, 6.792011, -2.674713, -148.9433, 1.519684, 232.9989
3, SeattleNeighborhood9, 0, SeattleNeighborhood9, 90, 90, none, 1, open, open, -0.6829529, -8.434692, 87.99341, 0.7936096, 235.0856
4, neutral, 0, TriangleArchway, 90, 90, none, 0, closed, closed, -8.206665, -5.49646, 134.2, 0.9514465, 237.8749
5, ChiltonArch, 0, ChiltonArch, -90, -90, none, 1, open, open, -0.413269, -11.31815, -91.09869, 0.8772736, 240.765
6, ColumbiaStSeattle, 0, DiningHall, 170, 90, none, 0, open, open, -0.5274353, -12.04379, 168.415, 0.432312, 242.8132
7, RosaPortsmouth, 0, RosaPortsmouth, -90, -90, none, 1, closed, open, -1.037567, -12.50153, -91.09689, 0.4038849, 244.6303
8, YellowHallway, 0, OceanLot, 90, 90, none, 0, open, closed, -0.6009521, -11.69528, 89.34875, 0.4424744, 247.1611
9, Dublin2, 0, Dublin2, 90, 90, none, 1, open, open, -1.849579, -11.95212, 92.43892, 0.3620605, 249.8759
10, neutral, 0, TrescaBoston, 90, 90, none, 0, closed, closed, -7.677887, -4.965698, 133.7668, 0.8781128, 251.9515
11, NewHavenMuseum2, 252, ChurchLot, -90, -90, none, 0, closed, closed, -0.3449097, -12.32126, -91.6748, 0.3536835, 254.0372
13, ColumbiaStSeattle, 0, ColumbiaStSeattle, 90, 90, none, 1, open, open, -0.5560913, -12.87549, 89.13699, 0.2784424, 257.4257
14, FenningStEngland, 0, FenningStEngland, 90, 90, none, 1, closed, open, -0.6256104, -13.34811, 89.30844, 0.3341675, 259.1829
15, DownhillDriveway, 0, DownhillDriveway, 90, 90, none, 1, closed, open, -0.7601624, -13.74567, 89.40726, 0.4039001, 261.1397
16, Rotman, 0, RueRousseletParis, 90, 90, none, 0, closed, open, -0.8315125, -13.59418, 89.2822, 0.2998047, 262.6442
17, ChurchLot, 0, ColumbiaStSeattle, -90, -90, none, 0, closed, open, -0.8461609, -13.99182, -90.88358, 0.2506104, 264.12
18, neutral, 0, WalnutApartment, 90, 90, none, 0, open, closed, -7.205139, -9.510132, 124.8895, 0.6485901, 266.2444
12, Hollingworth, 0, Hollingworth, -90, -90, none, 1, open, open, -0.4654236, -12.9509, -91.17163, 0.334198, 255.6715
19, WoodshopDoorway, 0, WoodshopDoorway, -90, -90, none, 1, closed, open, -1.504486, -11.97012, -89.29967, 0.4595642, 271.2057
20, RueRousseletParis, 0, RosaPortsmouth, 90, 90, none, 0, open, open, -0.6841736, -12.8045, 88.80304, 0.2366333, 273.0018
21, WallOfHonor, 90, WallOfHonor, 180, 90, none, 1, open, open, -0.7896729, -11.22632, 183.4567, 0.3204041, 274.851
22, MontessoriBooks, 0, MontessoriBooks, 90, 90, none, 1, open, closed, -2.655792, -12.07654, 93.88166, 0.7102966, 276.959
23, neutral, 0, Reykjavik, -90, -90, none, 0, closed, closed, 7.029019, 0.4735706, -145.6077, 1.651703, 280.003
24, OceanLot, 0, ChiltonArch, 90, 90, none, 0, closed, open, -0.2871094, -8.5401, 85.92139, 0.3479004, 281.8268
25, SketchBurger, 0, SketchBurger, 90, 90, none, 1, open, closed, -1.673584, -7.513123, 98.05963, 0.4177551, 283.5175
26, WoodshopDoorway, 0, NorthPlaza, 90, 90, none, 0, open, open, -0.9290771, -13.04599, 91.17233, 0.3534851, 285.3605
