0, PineBackHall, 180, study, 0, 0, 0, study, yes, 4.739734, -7.772644, -4.545441, 14.17517, 154.1602
0, BakerBerry2nd, 94, study, 0, 0, 0, study, yes, 4.163051, -0.8302307, -8.36203, 7.239792, 184.4413
0, Fairbanks, 0, study, 0, 0, 0, study, yes, 3.886648, 7.33533, -13.95929, 2.422958, 209.9116
0, RaunerBackHall, 0, study, 0, 0, 0, study, no, 4.00736, 15.08445, -6.53125, 3.174316, 236.1335
0, MooreLot, 180, study, 0, 0, 0, study, yes, 3.150596, 11.78315, -5.895325, 2.01886, 261.1984
0, McLaughlinCluster, 172, study, 0, 0, 0, study, yes, 2.647893, 11.60365, -13.65161, 1.475922, 285.7097
0, AllenSt, 0, study, 0, 0, 0, study, yes, 2.477281, 10.46675, -16.84164, 1.810364, 310.5573
0, BakerBerryCharter, -90, study, 0, 0, 0, study, yes, 5.169135, 1.662755, 7.077981, 0.5987854, 334.2004
0, RollinsChapel3, 177, study, 0, 0, 0, study, yes, 1.482255, 18.22921, -14.79132, 1.462372, 358.7065
0, Hop2, -1, study, 0, 0, 0, study, yes, 4.008831, 2.185299, -3.743561, 1.935242, 383.6855
0, Maynard, 0, study, 0, 0, 0, study, yes, 3.842833, 11.05087, -9.816528, 1.851929, 408.5824
0, Hop4, -3, study, 0, 0, 0, study, yes, -2.981812, 11.85459, -12.39871, 1.657135, 433.2821
0, 53Commons, 0, study, 0, 0, 0, study, yes, 2.256068, 10.51879, -10.42514, 1.545532, 457.8629
0, PineEntrance, 0, study, 0, 0, 0, study, yes, 2.296862, -1.013641, -3.537598, 0.6127319, 481.5126
0, BakerBerryHistoric2, 180, study, 0, 0, 0, study, no, 18.42575, 0.01064464, -7.271851, 10.90131, 515.4626
0, Zimmerman, -100, study, 0, 0, 0, study, unsure, 11.32098, -12.16742, -10.60291, 7.211853, 545.7128
0, RaunerFirst, 0, study, 0, 0, 0, study, no, 2.323389, -2.708466, -3.482697, 1.420227, 570.177
0, Umplebys, -50, study, 0, 0, 0, study, yes, 5.329124, 3.813112, -2.494324, 2.366882, 595.5872
