trialIdx,primeName,primeAngleYaw,targetName,targetAngleYaw,targetSide,sameScenePrime,correctResponse,response,roll,pitch,yaw,rt,timestamp,condition,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
109,53Commons,0,53Commons,-90,-90,1,closed,closed,-3.254669,-3.158386,-177.6091,0.9606323,976.7336,1,yes,yes,Q17,remote,0.666666666666667,0.666666666666667,0.904761904761905,0.903225806451613
111,Zimmerman,-100,Zimmerman,-10,90,1,open,open,-3.94165,2.449562,72.474,0.9744873,981.7873,1,yes,yes,Q17,remote,0.666666666666667,0.666666666666667,0.904761904761905,0.903225806451613
113,PineBackHall,180,PineBackHall,270,-90,2,closed,closed,-0.8885498,0.8133255,175.7025,0.7380371,986.535,3,no,no,Q17,remote,0.666666666666667,0.666666666666667,0.884615384615385,0.903225806451613
114,Fairbanks,0,Fairbanks,90,-90,2,closed,closed,-4.413513,-2.089813,0.4359741,1.071655,989.0408,3,yes,yes,Q17,remote,0.666666666666667,0.666666666666667,0.884615384615385,0.903225806451613
115,RaunerFirst,0,RaunerFirst,270,90,2,closed,closed,-1.058563,2.751633,347.9945,1.030518,991.4079,3,no,no,Q17,remote,0.666666666666667,0.666666666666667,0.884615384615385,0.903225806451613
116,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,-3.322693,-1.946594,-6.262024,0.9329834,993.6771,1,yes,yes,Q17,remote,1,1,0.904761904761905,0.903225806451613
117,Hop2,-1,Hop2,89,90,1,open,open,-5.23053,2.947636,170.3868,1.211426,996.0997,1,yes,yes,Q17,remote,1,1,0.904761904761905,0.903225806451613
118,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,-0.321991,1.145283,-186.0441,1.002502,998.3969,1,no,no,Q17,remote,0.666666666666667,0.666666666666667,0.904761904761905,0.903225806451613
119,neutral,0,Hop2,-91,-90,0,closed,closed,0.7881193,0.5008144,-188.0335,0.8768921,1000.541,2,na,yes,Q17,remote,NaN,1,0.92,0.903225806451613
123,neutral,0,Umplebys,40,90,0,closed,closed,0.8828245,3.409393,129.7526,1.100037,1011.094,2,na,unsure,Q17,remote,NaN,0.333333333333333,0.92,0.903225806451613
124,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,1,closed,closed,0.1506322,0.4770417,1.667175,0.8353882,1013.224,1,no,no,Q17,remote,0.333333333333333,0.333333333333333,0.904761904761905,0.903225806451613
125,53Commons,0,53Commons,270,90,2,closed,closed,-0.9780273,1.435733,350.5757,1.142639,1015.731,3,yes,yes,Q17,remote,0.666666666666667,0.666666666666667,0.884615384615385,0.903225806451613
128,neutral,0,RaunerBackHall,90,90,0,open,open,-0.7645874,4.321774,177.0127,1.016113,1024.278,2,na,no,Q17,remote,NaN,1,0.92,0.903225806451613
129,neutral,0,BakerBerry2nd,184,90,0,open,open,-3.791412,1.341752,265.8657,1.280518,1027.021,2,na,yes,Q17,remote,NaN,1,0.92,0.903225806451613
132,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,-2.73468,-1.571259,2.947479,1.141724,1035.068,1,yes,yes,Q17,remote,1,1,0.904761904761905,0.903225806451613
133,Hop4,-3,Hop4,-93,-90,1,open,open,-2.85495,-0.5292358,-177.1831,0.9326172,1037.323,1,yes,yes,Q17,remote,1,1,0.904761904761905,0.903225806451613
134,neutral,0,AllenSt,-90,-90,0,open,open,-0.8637695,-0.5822144,-176.9883,0.9466553,1039.621,2,na,yes,Q17,remote,NaN,1,0.92,0.903225806451613
136,BakerBerry2nd,94,BakerBerry2nd,4,90,2,closed,closed,-6.510773,0.7095644,79.66656,0.9886475,1044.744,3,yes,yes,Q17,remote,1,1,0.884615384615385,0.903225806451613
137,BakerBerryCharter,-90,BakerBerryCharter,0,90,1,closed,closed,-4.518341,2.034538,81.67574,0.8909912,1047.292,1,yes,yes,Q17,remote,1,1,0.904761904761905,0.903225806451613
139,Zimmerman,-100,Zimmerman,-10,90,1,open,open,-5.365631,-0.05792236,69.83858,1.043823,1052.471,1,yes,yes,Q17,remote,0.666666666666667,0.666666666666667,0.904761904761905,0.903225806451613
141,neutral,0,BakerBerryCharter,-180,-90,0,open,open,-0.6598511,-0.6134338,-265.4802,1.281006,1059.599,2,na,yes,Q17,remote,NaN,1,0.92,0.903225806451613
3,neutral,0,Hop4,-93,-90,0,open,open,-0.7877197,1.048789,-175.6743,1.211487,677.78,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
4,BakerBerryHistoric2,180,BakerBerryHistoric2,270,90,1,open,open,-7.126648,6.987877,354.526,1.280579,681.3157,1,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.893939393939394,0.874074074074074
5,BakerBerryCharter,-90,BakerBerryCharter,-180,-90,1,open,open,-0.9630127,1.298937,-267.8717,1.211487,684.8662,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
6,PineBackHall,180,PineBackHall,90,90,2,open,open,-4.597687,10.41251,174.1375,1.642883,690.087,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
7,BakerBerry2nd,94,BakerBerry2nd,184,90,1,open,open,-4.146973,6.988858,271.5663,1.127747,692.8994,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
8,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-4.069153,9.340018,181.3864,0.9883423,695.8925,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
9,Hop2,-1,Hop2,269,90,2,closed,closed,-3.429993,7.791557,359.0329,1.044006,698.9554,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
10,BakerBerryHistoric2,180,BakerBerryHistoric2,270,-90,2,open,open,-0.05776978,4.70245,187.6066,1.072388,701.6566,3,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.852941176470588,0.874074074074074
11,neutral,0,McLaughlinCluster,262,90,0,open,open,-3.476379,6.99164,348.9973,0.9744873,704.3293,2,na,yes,Q18,remote,NaN,0.666666666666667,0.857142857142857,0.874074074074074
13,Hop2,-1,Hop2,-91,-90,1,closed,closed,-1.786438,2.827493,-180.961,1.030457,709.801,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
14,Hop4,-3,Hop4,87,90,1,closed,closed,-4.923523,7.826802,177.3461,1.057983,712.2234,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
16,53Commons,0,53Commons,90,-90,2,open,open,-0.8294983,-0.377594,0.05609131,0.9049683,717.5696,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
17,BakerBerryHistoric2,180,BakerBerryHistoric2,270,90,1,open,open,-4.365173,9.245063,357.2043,1.141907,720.1035,1,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.893939393939394,0.874074074074074
19,Fairbanks,0,Fairbanks,270,90,2,open,open,-7.369781,3.761129,358.4276,0.9326782,724.4471,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
21,RaunerFirst,0,RaunerFirst,90,-90,2,open,open,-0.9129639,1.522588,5.756958,1.224915,729.3339,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
23,PineEntrance,0,PineEntrance,270,90,2,open,open,-5.619904,4.200371,355.7999,1.016235,734.0396,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
25,neutral,0,Umplebys,-140,-90,0,open,open,-1.637146,1.428865,-222.3102,0.8773193,738.5786,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
26,neutral,0,BakerBerryHistoric2,90,-90,0,closed,closed,-0.7755127,2.533283,5.542969,1.002747,740.8898,2,na,yes,Q18,remote,NaN,0.666666666666667,0.857142857142857,0.874074074074074
27,neutral,0,PineEntrance,90,90,0,closed,closed,-6.236633,6.788948,175.6093,1.030273,743.2145,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
28,neutral,0,Zimmerman,-10,90,0,open,open,-9.205811,5.593492,74.27647,0.9885254,745.5256,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
29,neutral,0,MooreLot,270,90,0,open,open,-5.292633,3.649679,353.0775,0.9606323,747.8507,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
32,Umplebys,-50,Umplebys,40,90,1,closed,closed,-7.230377,4.546814,129.5348,1.266907,755.0903,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
33,Hop4,-3,Hop4,87,-90,2,closed,closed,-0.4466248,1.897437,8.741272,1.239197,757.499,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
34,neutral,0,PineBackHall,270,90,0,closed,closed,-7.412872,6.258378,353.7938,1.044312,759.7683,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
35,neutral,0,Hop2,89,90,0,open,open,-8.616425,3.46876,176.7976,1.086182,771.073,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
36,Fairbanks,0,Fairbanks,-90,-90,1,open,open,1.452884,-0.9736938,-178.9147,0.8630981,773.2867,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
37,neutral,0,RollinsChapel3,87,-90,0,open,open,-0.09054565,0.9832252,0.545929,0.8634644,775.5004,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
38,neutral,0,BakerBerryCharter,0,90,0,closed,closed,-7.993134,4.444429,87.86897,0.9188843,777.6862,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
39,PineEntrance,0,PineEntrance,-90,-90,1,open,open,0.007115034,-1.523071,-175.0455,0.8911743,779.8024,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
40,AllenSt,0,AllenSt,-90,-90,1,open,open,0.8270246,-1.825989,-174.0319,0.8917847,781.8773,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
41,53Commons,0,53Commons,90,90,1,open,open,-8.144073,2.919187,180.8598,0.9328003,784.0208,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
42,MooreLot,180,MooreLot,90,90,2,closed,closed,-9.818573,0.3303615,176.3897,0.9606323,786.1927,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
43,AllenSt,0,AllenSt,-90,-90,1,open,open,-0.5868835,-1.337952,-172.6019,0.8910522,788.2811,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
45,MooreLot,180,MooreLot,90,-90,1,closed,closed,-3.194092,-4.52951,6.394958,0.9053345,792.7782,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
47,neutral,0,Maynard,-90,-90,0,open,open,0.5465039,-0.9031372,-175.2984,0.9050293,797.7483,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
48,53Commons,0,53Commons,90,90,1,open,open,-6.816254,4.404935,178.0381,1.183105,800.1008,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
49,Fairbanks,0,Fairbanks,-90,-90,1,open,open,1.063014,-2.213409,-175.4187,0.8634033,802.0502,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
50,AllenSt,0,AllenSt,270,90,2,open,open,-6.475739,1.126517,357.2757,0.9328003,804.1385,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
51,McLaughlinCluster,172,McLaughlinCluster,82,90,2,closed,closed,-8.83194,0.01200534,181.1633,1.125732,806.4215,3,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.852941176470588,0.874074074074074
52,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-9.29834,3.163995,182.7638,1.308899,808.886,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
53,BakerBerry2nd,94,BakerBerry2nd,184,-90,2,open,open,-0.8352356,0.7563006,94.48904,0.9749146,811.1694,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
54,BakerBerryCharter,-90,BakerBerryCharter,180,90,2,open,open,-7.570251,5.902902,269.4139,1.23877,813.5637,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
55,Umplebys,-50,Umplebys,40,90,1,closed,closed,-9.383087,5.529513,136.1434,1.169189,815.8469,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
56,Maynard,0,Maynard,90,90,1,closed,closed,-9.994904,1.412529,181.6703,1.016602,817.9775,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
57,RaunerBackHall,0,RaunerBackHall,90,-90,2,open,open,-0.495636,-0.1580811,2.333313,1.169556,820.4139,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
59,McLaughlinCluster,172,McLaughlinCluster,82,-90,1,closed,closed,-2.066833,-6.171265,8.634216,1.40625,825.5231,1,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.893939393939394,0.874074074074074
60,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-8.900177,3.995364,173.5717,1.002441,827.6394,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
61,neutral,0,BakerBerry2nd,4,-90,0,closed,closed,0.6220574,-0.5863037,-86.56241,1.072205,829.8392,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
62,MooreLot,180,MooreLot,90,-90,1,closed,closed,1.277125,-3.450287,4.100006,1.030334,831.9972,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
63,Hop4,-3,Hop4,87,90,1,closed,closed,-7.827148,6.216049,167.0672,0.9604492,834.1409,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
64,McLaughlinCluster,172,McLaughlinCluster,82,-90,1,closed,closed,0.1247791,-4.36438,7.362427,1.197205,836.5636,1,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.893939393939394,0.874074074074074
65,Umplebys,-50,Umplebys,40,-90,2,closed,closed,2.010082,-1.027466,-41.20392,1.127686,838.8188,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
66,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-7.705505,6.462977,171.7648,1.072388,841.0467,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
67,PineEntrance,0,PineEntrance,-90,-90,1,open,open,1.578658,3.015398,-173.9212,0.9050293,843.1069,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
68,neutral,0,RaunerBackHall,-90,-90,0,closed,closed,-0.8760071,4.829869,-194.3777,1.406128,845.6548,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
69,BakerBerry2nd,94,BakerBerry2nd,184,90,1,open,open,-9.764557,7.530764,269.087,0.8771362,847.7293,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
70,BakerBerryCharter,-90,BakerBerryCharter,-180,-90,1,open,open,1.014509,2.274053,-263.577,1.155884,850.0267,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
72,Hop2,-1,Hop2,-91,-90,1,closed,closed,0.3954592,0.6374969,-177.4192,0.8775635,862.3342,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
73,neutral,0,BakerBerryHistoric2,270,90,0,open,open,-7.24823,9.049925,354.7711,1.168945,864.6031,2,na,yes,Q18,remote,NaN,0.666666666666667,0.857142857142857,0.874074074074074
74,RaunerBackHall,0,RaunerBackHall,270,90,2,closed,closed,-8.504303,6.137939,356.5672,1.155579,866.8723,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
75,BakerBerryHistoric2,180,BakerBerryHistoric2,90,90,2,closed,closed,-11.58267,10.52077,182.9256,1.00238,869.0858,3,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.852941176470588,0.874074074074074
78,PineEntrance,0,PineEntrance,90,-90,2,closed,closed,1.305811,2.97606,5.527222,0.9747314,877.2306,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
81,Hop2,-1,Hop2,89,90,1,open,open,-5.1698,6.596999,173.5654,1.058105,890.9996,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
82,MooreLot,180,MooreLot,270,90,1,open,open,-5.803955,4.253197,349.4493,0.8215942,893.1439,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
84,neutral,0,MooreLot,90,-90,0,closed,closed,-0.905304,-1.623566,7.521759,0.9467163,897.4458,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
86,Hop2,-1,Hop2,89,-90,2,open,open,1.240028,0.612253,3.608673,0.9747314,903.2653,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
87,McLaughlinCluster,172,McLaughlinCluster,262,-90,2,open,open,2.503173,1.441785,182.6494,0.9327393,905.4231,3,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.852941176470588,0.874074074074074
89,neutral,0,Fairbanks,-90,-90,0,open,open,0.9200852,-0.9787903,-171.5992,0.9743652,909.9895,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
90,neutral,0,PineEntrance,-90,-90,0,open,open,1.610773,-0.3841858,-173.8073,0.8214722,912.8717,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
91,Umplebys,-50,Umplebys,-140,-90,1,open,open,1.081559,-2.442139,-218.9158,0.9050293,915.2106,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
92,BakerBerry2nd,94,BakerBerry2nd,4,-90,1,closed,closed,3.576529,1.536012,-73.12714,0.9885864,917.5076,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
93,neutral,0,RaunerFirst,90,90,0,open,open,-9.252625,5.389509,175.8724,1.016296,919.7495,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
94,Maynard,0,Maynard,-90,-90,1,open,open,-1.178406,1.3471,-172.6362,0.9053345,922.2415,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
95,Umplebys,-50,Umplebys,-140,-90,1,open,open,1.985654,0.4847337,-218.4641,0.821106,924.3156,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
96,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,2.653069,2.956056,-177.5966,0.9606934,926.5712,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
97,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,1,closed,closed,0.5084929,1.04925,12.08252,1.058289,928.8685,1,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.893939393939394,0.874074074074074
100,neutral,0,RollinsChapel3,267,90,0,closed,closed,-5.181793,4.436312,355.4649,1.267212,936.5396,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
102,neutral,0,53Commons,90,90,0,open,open,-7.83847,3.758882,177.1518,1.016357,941.4821,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
103,PineBackHall,180,PineBackHall,270,90,1,closed,closed,-8.643555,5.774856,356.3551,0.9465942,943.8067,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
104,MooreLot,180,MooreLot,270,-90,2,open,open,4.423684,-2.502899,183.291,1.002686,946.1182,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
105,BakerBerryCharter,-90,BakerBerryCharter,0,-90,2,closed,closed,2.270712,-1.584686,-85.10336,1.016235,948.3455,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
106,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,0.8013167,3.377187,-176.1043,0.9608154,950.6706,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
107,Zimmerman,-100,Zimmerman,350,-90,2,open,open,-1.522827,1.402194,259.4184,1.030029,960.0541,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
109,53Commons,0,53Commons,-90,-90,1,closed,closed,3.20171,-1.943237,-172.6535,1.113586,964.9547,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
110,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,3.738271,0.6529101,-176.5793,0.9884033,967.3357,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
111,Zimmerman,-100,Zimmerman,-10,90,1,open,open,-10.01575,1.348344,73.35968,0.9884033,969.5492,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
112,AllenSt,0,AllenSt,90,90,1,closed,closed,-9.645538,4.973917,172.6417,1.016296,971.902,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
113,PineBackHall,180,PineBackHall,270,-90,2,closed,closed,-0.2940674,3.200713,189.7975,0.8771973,974.0184,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
114,Fairbanks,0,Fairbanks,90,-90,2,closed,closed,0.03879793,-1.045349,6.706177,1.114014,976.4548,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
115,RaunerFirst,0,RaunerFirst,270,90,2,closed,closed,-9.165497,4.866927,350.7662,1.182983,978.8354,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
116,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,-2.936096,2.764679,5.776031,0.9331665,980.9519,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
117,Hop2,-1,Hop2,89,90,1,open,open,-10.08939,7.287035,170.8128,1.086121,983.2489,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
118,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,-0.0652771,1.532128,-177.5436,0.9470215,985.4486,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
119,neutral,0,Hop2,-91,-90,0,closed,closed,1.469138,1.897135,-170.853,0.7935791,987.4395,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
120,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-9.320801,5.243675,165.1404,0.8912354,989.6671,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
121,BakerBerryCharter,-90,BakerBerryCharter,0,90,1,closed,closed,-10.71445,5.295109,73.58582,1.072205,992.0896,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
122,McLaughlinCluster,172,McLaughlinCluster,262,90,1,open,open,-8.980621,5.43347,340.8491,1.183472,994.6094,1,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.893939393939394,0.874074074074074
123,neutral,0,Umplebys,40,90,0,closed,closed,-10.49628,3.778437,129.1851,1.072266,996.865,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
124,BakerBerryHistoric2,180,BakerBerryHistoric2,90,-90,1,closed,closed,1.995605,2.703016,6.168732,1.030273,999.0923,1,yes,yes,Q18,remote,0.666666666666667,0.666666666666667,0.893939393939394,0.874074074074074
126,Hop4,-3,Hop4,267,90,2,open,open,-9.572784,6.90886,347.8968,1.12793,1004.104,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
127,PineBackHall,180,PineBackHall,270,90,1,closed,closed,-13.94406,2.721215,349.6103,0.9190674,1006.29,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
128,neutral,0,RaunerBackHall,90,90,0,open,open,-11.5293,5.377107,167.4289,1.113892,1008.768,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
129,neutral,0,BakerBerry2nd,184,90,0,open,open,-10.55322,3.492593,262.1279,1.002747,1011.01,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
130,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-11.45148,5.274451,172.3056,1.141846,1013.446,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
131,Maynard,0,Maynard,-90,-90,1,open,open,0.2938069,1.951962,-176.6821,1.016235,1015.688,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
132,RollinsChapel3,177,RollinsChapel3,87,-90,1,open,open,-1.422943,0.2016582,9.273682,0.8773193,1017.915,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
133,Hop4,-3,Hop4,-93,-90,1,open,open,2.206313,2.697985,-167.7938,0.8773193,1020.018,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
134,neutral,0,AllenSt,-90,-90,0,open,open,2.203978,0.8819629,-168.4488,0.9472046,1022.343,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
135,Maynard,0,Maynard,270,90,2,open,open,-13.03534,3.309043,349.076,1.169495,1024.891,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
136,BakerBerry2nd,94,BakerBerry2nd,4,90,2,closed,closed,-10.91943,3.847871,77.79603,1.43396,1027.549,3,yes,yes,Q18,remote,1,1,0.852941176470588,0.874074074074074
137,BakerBerryCharter,-90,BakerBerryCharter,0,90,1,closed,closed,-12.16928,3.25931,76.53985,1.03064,1029.889,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
138,Fairbanks,0,Fairbanks,90,90,1,closed,closed,-12.00595,2.824738,166.965,0.9885254,1032.172,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
139,Zimmerman,-100,Zimmerman,-10,90,1,open,open,-13.79593,2.161069,65.19504,1.002563,1034.525,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
140,neutral,0,Maynard,90,90,0,closed,closed,-11.63513,1.263441,170.3104,1.044434,1036.822,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
141,neutral,0,BakerBerryCharter,-180,-90,0,open,open,1.755623,1.440008,-261.1509,1.21106,1039.411,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
142,neutral,0,McLaughlinCluster,82,-90,0,closed,closed,1.970446,-2.903595,4.976746,1.08606,1041.848,2,na,yes,Q18,remote,NaN,0.666666666666667,0.857142857142857,0.874074074074074
143,neutral,0,Hop4,87,90,0,closed,closed,-11.54968,2.637001,169.5066,1.072266,1044.173,2,na,yes,Q18,remote,NaN,1,0.857142857142857,0.874074074074074
144,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-11.64566,3.564721,151.2829,0.9467773,1046.414,1,yes,yes,Q18,remote,1,1,0.893939393939394,0.874074074074074
1,PineBackHall,180,PineBackHall,270,90,1,closed,closed,-5.247253,5.929286,335.7822,1.22229,676.8096,1,yes,yes,member006_si,remote,1,1,0.985915492957746,0.971631205673759
2,neutral,0,RollinsChapel3,267,90,0,closed,closed,-0.8344116,11.17625,335.7119,1.624939,683.1846,2,na,yes,member006_si,remote,NaN,1,0.972222222222222,0.971631205673759
3,53Commons,-90,53Commons,0,-90,0,open,open,0.8897204,3.262724,-63.47751,1.958252,687.282,3,no,no,member006_si,remote,1,1,0.941176470588235,0.971631205673759
4,Hop2,-1,Hop2,-91,-90,1,closed,closed,0.8082638,4.452865,-154.5244,1.444031,698.0459,1,yes,yes,member006_si,remote,1,1,0.985915492957746,0.971631205673759
5,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,-0.8048401,3.447445,-154.6666,1.180359,701.5182,1,no,no,member006_si,remote,1,1,0.985915492957746,0.971631205673759
6,Hop4,-3,Hop4,-93,-90,1,open,open,-0.4520569,3.327784,-155.4962,1.013855,704.3515,1,yes,yes,member006_si,remote,1,1,0.985915492957746,0.971631205673759
7,neutral,0,Hop2,89,90,0,open,open,-2.446228,6.841986,154.1872,1.06958,706.6019,2,na,yes,member006_si,remote,NaN,1,0.972222222222222,0.971631205673759
8,MooreLot,180,MooreLot,270,90,1,open,open,0.360248,6.096619,328.5513,1.042053,709.1297,1,yes,yes,member006_si,remote,1,1,0.985915492957746,0.971631205673759
