trialIdx, primeName, primeAngleYaw, targetName, targetAngleYaw, targetSide, sameScenePrime, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, neutral, 0, RaunerFirst, -90, -90, 0, closed, closed, -3.193756, 0.9368634, -180.6229, 1.23938, 622.1886
2, Zimmerman, -100, Zimmerman, 170, 90, 2, closed, open, -1.66275, 5.620762, 256.6387, 1.419922, 630.3747
3, neutral, 0, Hop4, -93, -90, 0, open, open, -3.273956, 1.379485, -181.3607, 1.350586, 634.4262
4, BakerBerryHistoric2, 180, BakerBerryHistoric2, 270, 90, 1, open, open, 0.04765873, 13.18158, 355.6294, 1.712341, 638.7979
5, BakerBerryCharter, -90, BakerBerryCharter, -180, -90, 1, open, open, -2.991272, 3.844121, -267.3797, 1.238953, 642.1668
6, PineBackHall, 180, PineBackHall, 90, 90, 2, open, closed, -2.493103, 11.08919, 171.2066, 1.197021, 648.2925
7, BakerBerry2nd, 94, BakerBerry2nd, 184, 90, 1, open, open, -1.537292, 0.3162544, 266.0448, 1.949341, 652.1355
8, RaunerBackHall, 0, RaunerBackHall, 90, 90, 1, open, open, -2.129822, 2.737841, 175.3937, 2.325562, 656.2987
9, Hop2, -1, Hop2, 269, 90, 2, closed, closed, -4.484741, 5.575342, 352.7768, 1.238892, 659.8342
10, BakerBerryHistoric2, 180, BakerBerryHistoric2, 270, -90, 2, open, open, -2.898163, 9.934246, 194.7825, 1.183411, 663.816
11, neutral, 0, McLaughlinCluster, 262, 90, 0, open, open, -1.229584, 7.032087, 348.4742, 1.391907, 667.8812
12, Zimmerman, -100, Zimmerman, -190, -90, 1, closed, open, -1.485901, 2.929913, -278.8547, 1.434387, 672.0722
13, Hop2, -1, Hop2, -91, -90, 1, closed, closed, -3.594971, 4.7698, -185.7666, 1.531616, 675.3161
14, Hop4, -3, Hop4, 87, 90, 1, closed, closed, -3.111053, 8.343227, 168.6655, 1.420044, 678.4343
15, neutral, 0, AllenSt, 90, 90, 0, closed, closed, -3.345734, 1.961489, 167.7918, 1.809875, 682.806
16, 53Commons, 0, 53Commons, 90, -90, 2, open, closed, -2.864838, 0.6106705, -0.8703003, 1.642883, 690.185
17, BakerBerryHistoric2, 180, BakerBerryHistoric2, 270, 90, 1, open, open, -1.895966, 7.83478, 350.5684, 1.141968, 693.9025
18, Zimmerman, -100, Zimmerman, -190, -90, 1, closed, open, -0.288208, 3.668457, -287.1752, 1.225342, 697.4524
19, Fairbanks, 0, Fairbanks, 270, 90, 2, open, open, -2.259918, 1.193863, 351.8873, 2.116089, 702.1721
20, Maynard, 0, Maynard, 90, 90, 1, closed, open, -4.840729, -3.697632, 140.9717, 2.547791, 707.741
21, RaunerFirst, 0, RaunerFirst, 90, -90, 2, open, open, -1.480835, 4.211169, -0.4248962, 1.809692, 711.9454
22, RollinsChapel3, 177, RollinsChapel3, 267, -90, 2, closed, closed, 1.474136, 5.622964, 170.5053, 1.545532, 715.7047
23, PineEntrance, 0, PineEntrance, 270, 90, 2, open, open, -4.340973, 2.940032, 349.3727, 1.350464, 719.3243
24, neutral, 0, Fairbanks, 90, 90, 0, closed, closed, -5.598969, 2.056916, 171.7656, 1.601074, 722.9022
25, neutral, 0, Umplebys, -140, -90, 0, open, open, -2.959991, 1.675711, -229.0881, 1.169556, 726.3271
26, neutral, 0, BakerBerryHistoric2, 90, -90, 0, closed, closed, -1.893585, 3.669359, 3.524139, 1.670898, 730.17
