trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -6.559143, 9.219614, -77.41663, 1.489502, 665.6494
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -1.593262, 3.079301, 82.16164, 1.336304, 671.7928
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -0.588501, 12.12127, 83.61235, 1.307922, 676.5957
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 0.1645141, 7.232873, -63.25812, 1.643066, 680.1885
5, Umplebys, Umplebys, 90, ss, closed, closed, 0.6961159, 12.5257, 73.26315, 1.044312, 686.2164
6, NeutralMooreLot, MooreLot, 90, neutral, open, closed, -1.14566, 8.952877, 79.01353, 0.9048462, 689.0193
7, Fairbanks, Fairbanks, 90, ss, closed, open, -0.5436096, 6.772184, 72.46436, 1.197388, 692.4025
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -0.7116394, 16.05321, 75.91878, 1.568848, 696.1573
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, 0.4951375, 15.92229, 68.7756, 0.9567261, 698.5756
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 2.719023, 21.69708, 70.34137, 0.6682129, 700.998
11, Zimmerman, Zimmerman, -90, ss, closed, open, -0.2167053, 11.39343, -65.82446, 1.309448, 704.0338
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, -5.262817, 14.78211, -81.9989, 1.514648, 709.3348
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -0.04623413, 6.717275, -53.12915, 1.239746, 712.9059
14, PineBackHall, PineBackHall, 90, ss, closed, closed, 4.256445, 28.04864, 78.8057, 0.8214722, 714.9799
15, RaunerFirst, RaunerFirst, 90, ss, open, open, 1.465559, 21.26962, 76.69874, 1.308838, 717.5693
16, Hop2, Hop2, -90, ss, closed, closed, -6.73233, 35.05417, -76.21945, 1.434875, 722.5541
17, Maynard, Maynard, -90, ss, open, open, -5.608826, 14.00332, -76.35388, 1.726746, 725.756
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, 2.135268, 19.56937, 80.38556, 0.821228, 730.7634
19, Hop4, Hop4, -90, ss, open, open, -0.2330322, 14.46713, -54.8952, 1.030701, 733.1447
20, Hop2, Hop2, -90, ss, closed, closed, 1.08507, 16.57804, -63.96002, 1.336975, 735.957
21, NeutralHop4, Hop4, 90, neutral, closed, closed, 0.599815, 17.02107, 76.83636, 0.9190674, 738.3859
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, open, 0.3704392, 15.01114, 73.49403, 0.835144, 742.0694
23, Umplebys, Umplebys, 90, ss, closed, closed, -0.6519165, 13.25517, 71.56776, 0.8356934, 746.8591
24, AllenSt, AllenSt, 90, ss, closed, closed, -1.118805, 12.9435, 66.22025, 1.238953, 749.6294
25, 53Commons, 53Commons, 90, ss, open, open, -1.861053, 6.27078, 69.96741, 0.8631592, 753.9871
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -2.021881, 11.09658, 71.94164, 1.028076, 756.3796
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -1.143036, 8.42091, 60.50979, 1.531921, 760.7658
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, -1.509186, 13.02481, -76.09674, 1.281494, 763.6486
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -0.526947, 11.38904, 70.85976, 0.8911743, 765.8759
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -0.7885742, 7.384453, 70.59185, 0.9192505, 768.1579
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, -6.456879, 24.64202, -90.19272, 1.907898, 771.7913
32, MooreLot, MooreLot, -90, ss, closed, closed, -12.53342, 21.95255, -78.89038, 1.46228, 774.6452
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, -3.10498, 13.50201, -82.63522, 1.200378, 778.212
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, -2.005615, 37.68722, -58.89508, 1.392517, 780.955
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, -2.597992, 20.63626, -87.50696, 1.158081, 806.3794
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, 1.374192, 14.49956, 82.00731, 0.9885864, 808.8631
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 1.562309, 18.71135, -57.61398, 0.7597046, 811.3775
