trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 2.555395, 16.72876, -91.30862, 1.615051, 734.3458
2, NeutralZimmerman, Zimmerman, 90, neutral, open, closed, -7.610779, 16.87137, 67.74959, 3.953979, 744.8317
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -6.11908, 20.1014, 73.76038, 1.963196, 752.712
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 1.206169, 13.34634, -68.32571, 2.689087, 768.6132
5, Umplebys, Umplebys, 90, ss, closed, closed, -5.519684, 19.26648, 74.49535, 1.78186, 784.5682
6, NeutralMooreLot, MooreLot, 90, neutral, open, closed, -3.262238, 20.49147, 74.02332, 2.394897, 791.0317
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -3.808441, 20.74362, 74.56369, 1.810181, 798.1737
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, closed, -6.343964, 19.58902, 62.09431, 5.257629, 808.1234
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -6.564362, 19.04945, 56.94139, 1.789917, 812.1542
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -4.417419, 24.78063, 64.39883, 1.461731, 815.7184
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 2.164386, 17.26319, -79.1319, 1.559326, 821.3431
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, 7.860958, 18.34264, -67.43683, 2.057922, 828.4969
13, NeutralFairbanks, Fairbanks, -90, neutral, open, closed, 4.183263, 15.65303, -71.22049, 2.325134, 832.9038
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -6.020477, 22.34715, 65.4015, 1.587219, 839.3637
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -5.332489, 20.51641, 65.99918, 1.560181, 842.8313
16, Hop2, Hop2, -90, ss, closed, closed, 2.35999, 14.7313, -70.58908, 1.197327, 850.5015
17, Maynard, Maynard, -90, ss, open, open, 1.53863, 17.90127, -71.9856, 2.325012, 856.7388
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -5.519592, 22.35602, 58.1253, 2.771118, 862.3722
19, Hop4, Hop4, -90, ss, open, open, 2.06638, 19.48126, -74.09204, 1.239136, 871.0594
20, Hop2, Hop2, -90, ss, closed, closed, 1.024207, 17.8374, -72.07999, 1.503601, 876.6838
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -4.155853, 22.16052, 64.11369, 1.350342, 883.6574
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -3.981476, 21.40725, 66.7848, 1.712952, 890.8488
23, Umplebys, Umplebys, 90, ss, closed, closed, -3.407104, 20.22566, 63.69987, 1.336304, 895.9998
24, AllenSt, AllenSt, 90, ss, closed, closed, -5.493286, 17.35051, 60.86761, 1.655579, 906.4139
25, 53Commons, 53Commons, 90, ss, open, open, -4.583252, 16.82729, 69.4027, 1.545532, 918.4429
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -4.681976, 19.73422, 55.17332, 1.174072, 927.7057
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -5.385223, 17.83139, 41.56229, 1.288086, 933.491
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 3.069007, 15.97647, -76.30756, 1.448608, 937.9749
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.823181, 19.90995, 61.18486, 1.2948, 944.5594
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -3.772461, 18.79859, 61.55604, 1.559631, 949.6385
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, 2.274214, 20.20952, -75.98563, 2.311951, 959.6763
32, MooreLot, MooreLot, -90, ss, closed, closed, 1.357662, 17.66615, -71.55029, 1.350464, 971.9134
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 0.6246449, 17.29476, -69.2196, 1.160278, 975.9974
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 1.031043, 18.70129, -67.37354, 1.225159, 981.8726
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 0.8688446, 14.13454, -69.57355, 1.933167, 1008.685
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -4.419434, 18.97881, 63.89864, 1.642822, 1016.548
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 1.156843, 18.86026, -76.53912, 2.219849, 1028.666
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -7.494995, 18.34697, 57.47977, 2.360718, 1039.464
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -6.104034, 20.9657, 57.99292, 1.336792, 1045.242
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 1.396613, 19.75805, -74.51788, 1.48938, 1049.766
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -4.368591, 23.85461, 56.34759, 1.22522, 1057.841
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -0.06976318, 20.60921, -84.45108, 1.30896, 1061.823
43, 53Commons, 53Commons, 90, ss, open, open, -4.132233, 20.12984, 59.43145, 1.099854, 1068.951
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, closed, 1.466671, 19.27629, -78.77982, 1.420654, 1075.04
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -3.66098, 19.90059, 53.25642, 1.275757, 1084.447
46, NeutralUmplebys, Umplebys, -90, neutral, open, open, 2.910831, 18.80442, -75.59613, 1.322754, 1093.667
47, Zimmerman, Zimmerman, -90, ss, closed, closed, 3.062313, 17.57163, -69.97757, 1.489868, 1104.095
48, RollinsChapel3, RollinsChapel3_mirror, -90, mirror, open, open, 3.029003, 15.14225, -64.58734, 3.852661, 1116.259
