trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -4.364655, -3.696167, -71.63174, 1.433899, 659.8516
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -6.950409, 0.5339894, 73.4642, 1.378784, 667.4285
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -2.128967, -0.6513977, 59.19574, 1.865723, 672.6773
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, -1.458099, -6.220795, -69.40921, 1.10199, 677.5519
5, Umplebys, Umplebys, 90, ss, closed, closed, -5.39032, 0.8911248, 81.00259, 1.169556, 681.1302
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -4.580414, 0.8688318, 78.14413, 1.0849, 685.7988
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -5.224426, -0.1096191, 75.72756, 1.07196, 689.5162
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -3.954987, -2.395538, 62.29696, 1.374329, 694.2317
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -5.356445, -1.809448, 64.42939, 0.9829712, 696.9829
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -5.162811, 0.9140611, 72.51144, 1.10022, 700.4918
11, Zimmerman, Zimmerman, -90, ss, closed, closed, -3.26532, -9.011597, -55.68661, 1.517517, 704.2922
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, -4.098999, -7.35202, -57.01169, 1.445801, 707.2697
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -4.012299, -5.465393, -66.59366, 1.809814, 710.7587
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -5.367706, 1.242355, 68.9649, 0.9331055, 713.2924
15, RaunerFirst, RaunerFirst, 90, ss, open, closed, -5.801453, -0.2084656, 64.30073, 0.7227783, 716.1326
16, Hop2, Hop2, -90, ss, closed, closed, -2.99408, -5.206909, -64.44897, 0.9885254, 719.8498
17, Maynard, Maynard, -90, ss, open, open, -4.041687, -4.135437, -78.84311, 1.211975, 723.4285
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -8.637543, -1.543549, 24.68697, 1.309082, 726.2213
19, Hop4, Hop4, -90, ss, open, open, -2.967682, -0.4139099, -74.53198, 0.8919678, 728.3802
20, Hop2, Hop2, -90, ss, closed, closed, -2.824158, -2.721985, -61.49982, 0.8494263, 730.8853
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -4.949921, 1.757396, 64.57478, 1.308838, 733.8073
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -5.694061, 5.462184, 68.26502, 1.211182, 736.9315
