trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 8.191885, 7.758817, -89.96133, 1.294617, 642.4639
2, NeutralZimmerman, Zimmerman, 90, neutral, open, closed, -3.514679, 4.550584, 95.5723, 1.615051, 650.7855
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -6.175629, 14.56046, 100.5406, 2.380676, 657.5795
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, closed, 8.346147, 2.714674, -87.68341, 3.335632, 665.5238
5, Umplebys, Umplebys, 90, ss, closed, closed, -1.414093, 9.325795, 100.8898, 1.628723, 672.6661
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -1.028412, 10.40038, 93.5396, 2.199768, 677.4736
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -4.567505, 9.012352, 85.41521, 1.698364, 681.3716
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -5.210785, 9.191443, 78.49271, 1.919006, 686.7294
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -6.857361, 9.777502, 86.22215, 1.811707, 691.1719
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -2.492554, 13.47791, 84.90205, 1.97699, 695.808
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 12.95564, 7.741667, -91.52838, 1.823425, 700.1794
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, 6.529722, 8.34906, -70.15555, 1.887451, 704.2114
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 7.218008, 9.549763, -69.47824, 2.213318, 708.1395
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -2.510101, 15.15809, 88.40319, 1.211426, 711.9822
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.814789, 14.56784, 83.12028, 1.573486, 715.1148
16, Hop2, Hop2, -90, ss, closed, closed, 11.12893, 10.641, -67.74185, 1.169556, 719.0828
17, Maynard, Maynard, -90, ss, open, open, 6.08526, 12.06056, -70.2312, 2.311035, 722.8975
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -3.012543, 10.66471, 77.12797, 1.016357, 725.5062
19, Hop4, Hop4, -90, ss, open, open, 7.338536, 10.81797, -66.771, 1.517212, 728.4993
20, Hop2, Hop2, -90, ss, closed, closed, 8.492482, 9.568261, -58.82278, 0.9747925, 730.9362
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -2.825256, 12.0024, 79.11372, 1.253784, 733.8737
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -3.285156, 11.43736, 72.89066, 1.183533, 737.0765
23, Umplebys, Umplebys, 90, ss, closed, closed, -4.993622, 11.64247, 77.44595, 1.043945, 739.485
24, AllenSt, AllenSt, 90, ss, closed, closed, -4.096771, 11.35989, 73.88886, 0.9885254, 742.1166
25, 53Commons, 53Commons, 90, ss, open, open, -5.694092, 10.75326, 83.84908, 1.350769, 744.9985
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -4.958771, 13.54379, 85.33965, 1.031067, 747.5886
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -3.582031, 11.47266, 77.35695, 1.117615, 750.7387
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 8.852798, 10.47403, -71.56888, 1.60144, 753.935
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.167908, 10.00674, 73.76718, 1.643127, 757.0397
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -5.986755, 7.780638, 74.86668, 1.656738, 760.0499
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, 9.091006, 20.95339, -91.67297, 2.213928, 763.7053
32, MooreLot, MooreLot, -90, ss, closed, closed, 7.291868, 14.09586, -65.41177, 1.183105, 766.1971
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 6.433242, 7.481885, -67.18436, 1.796265, 769.2885
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 7.704186, 13.55691, -73.86609, 1.210938, 771.8362
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 10.27815, -1.340851, -71.04282, 1.316101, 786.9353
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -2.73587, 9.626324, 90.07356, 1.3927, 790.3516
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 11.04221, 6.19938, -63.02106, 0.9608765, 793.8325
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -7.88974, 7.532422, 74.81961, 2.456482, 797.7094
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, closed, -4.091919, 8.307185, 68.78849, 1.072144, 801.7468
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 10.45915, 15.52252, -81.83014, 1.82373, 805.5754
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -1.780701, 14.17178, 84.01942, 1.573242, 809.3347
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 9.302377, 13.06577, -64.98419, 1.19751, 811.7708
43, 53Commons, 53Commons, 90, ss, open, open, -5.802307, 9.923439, 83.485, 1.141968, 814.1935
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, open, 9.983958, 11.46554, -65.35498, 1.280945, 816.8247
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -5.477722, 9.014149, 86.83503, 1.414001, 822.1926
46, NeutralUmplebys, Umplebys, -90, neutral, open, open, 8.957709, 9.65759, -82.2486, 1.462646, 825.5991
47, Zimmerman, Zimmerman, -90, ss, closed, closed, 9.07967, 7.205512, -61.13367, 1.127686, 828.787
48, RollinsChapel3, RollinsChapel3_mirror, -90, mirror, open, open, 11.33529, 14.79113, -69.03815, 1.511169, 832.2889
49, PineBackHall, PineBackHall, 90, ss, closed, closed, -3.023529, 8.888005, 56.2596, 1.030457, 834.9066
