trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 4.147802, -0.4863586, -88.68243, 1.503784, 746.472
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -8.54425, 4.937429, 81.41147, 1.684448, 755.4376
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -0.6173096, 14.30794, 84.05672, 3.174927, 764.2231
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 3.520411, -5.056824, -76.21405, 2.348633, 771.8336
5, Umplebys, Umplebys, 90, ss, closed, closed, -4.641388, 13.36119, 92.49854, 1.642883, 776.3306
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -1.533936, 6.588587, 84.21279, 3.662415, 784.5621
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -5.827942, 6.446005, 89.09755, 3.843079, 791.2031
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -3.181793, 4.475214, 87.71346, 2.29187, 796.1533
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -1.592133, 13.36215, 76.4622, 2.055237, 801.3827
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 1.122971, 11.85731, 88.0528, 3.146545, 807.3273
11, Zimmerman, Zimmerman, -90, ss, closed, open, 1.75352, -2.175354, -85.09119, 3.188293, 813.2856
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 3.489598, -10.35538, -87.02606, 3.180908, 819.4461
13, NeutralFairbanks, Fairbanks, -90, neutral, open, closed, 2.272201, -3.74942, -86.06989, 2.310913, 823.7659
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -1.082581, 18.24813, 86.38097, 1.921692, 828.6255
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -2.957916, 13.71203, 86.91416, 3.592529, 835.2386
16, Hop2, Hop2, -90, ss, closed, closed, 5.304169, -0.4476013, -88.92889, 1.280884, 838.5239
17, Maynard, Maynard, -90, ss, open, open, 4.050053, 3.6536, -94.44089, 1.712097, 842.1573
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -4.631775, 12.65448, 78.16875, 1.796082, 845.975
19, Hop4, Hop4, -90, ss, open, open, 3.300851, 1.589963, -82.14185, 1.239258, 849.0795
20, Hop2, Hop2, -90, ss, closed, closed, 4.828676, -0.153717, -80.26624, 1.392578, 852.4071
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -5.540344, 13.52779, 79.13365, 1.76825, 855.8915
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -5.435211, 15.19053, 73.60516, 1.893311, 859.7434
23, Umplebys, Umplebys, 90, ss, closed, closed, -5.735046, 11.44128, 84.60527, 1.81012, 863.1686
24, AllenSt, AllenSt, 90, ss, closed, closed, -6.865356, 16.18101, 84.51244, 1.893494, 867.1503
25, 53Commons, 53Commons, 90, ss, open, open, -4.570007, 4.99111, 86.03286, 1.935486, 870.8123
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -4.931915, 9.521957, 73.48774, 1.560364, 874.0984
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -6.937958, 12.1061, 70.10854, 1.511353, 877.0577
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 3.72555, 2.929993, -90.04294, 1.824036, 880.7058
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -9.346588, 12.399, 80.06792, 1.768127, 883.9637
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -5.625702, 16.30103, 82.64798, 1.462219, 886.9258
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, -1.068329, 22.37289, -83.79709, 2.951538, 891.2131
