trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -3.526093, 3.868018, -81.94733, 1.434143, 643.8047
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -4.416626, -0.03778076, 76.14439, 1.211426, 651.9184
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -5.293152, 2.534825, 76.2655, 1.364441, 655.0231
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, -2.722229, 1.120607, -73.74225, 1.553467, 660.2102
5, Umplebys, Umplebys, 90, ss, closed, open, -2.634857, 6.427391, 78.74831, 1.587524, 664.3591
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -4.53479, 2.125908, 78.74303, 1.419861, 670.1838
7, Fairbanks, Fairbanks, 90, ss, closed, open, -2.115173, 1.943839, 79.80552, 1.183167, 672.7731
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -4.718903, 0.2703982, 73.10992, 1.438904, 675.7573
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -4.117157, 2.579548, 74.9456, 1.205688, 678.4389
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -2.665527, 7.81184, 78.39497, 1.656555, 681.697
11, Zimmerman, Zimmerman, -90, ss, closed, closed, -4.741455, 5.27876, -79.69232, 1.726257, 684.7601
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, -2.337402, 1.435391, -73.02728, 1.636414, 687.6632
13, NeutralFairbanks, Fairbanks, -90, neutral, open, closed, -4.292938, 2.565105, -72.85843, 1.490112, 691.7654
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -3.906647, 5.972855, 75.35792, 1.378479, 694.5777
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -5.373779, 4.265477, 74.00727, 1.239197, 698.8518
16, Hop2, Hop2, -90, ss, closed, closed, -3.23056, 6.539397, -75.15625, 1.169922, 705.7434
17, Maynard, Maynard, -90, ss, open, open, -3.979187, 2.636521, -76.28546, 1.559143, 708.7504
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -4.416046, 3.028802, 75.08651, 1.141724, 711.5443
19, Hop4, Hop4, -90, ss, open, open, -1.540771, 0.7794979, -70.95276, 0.8074951, 713.9946
20, Hop2, Hop2, -90, ss, closed, closed, -2.003815, 6.157336, -78.28976, 1.058289, 716.3895
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -5.634888, 4.57855, 74.30158, 1.350281, 719.1113
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -7.237244, 6.621174, 76.64327, 1.531616, 722.0975
23, Umplebys, Umplebys, 90, ss, closed, open, -5.811523, 0.4601145, 85.572, 0.7520752, 724.1858
24, AllenSt, AllenSt, 90, ss, closed, closed, -5.654297, 6.928313, 76.96476, 1.322693, 727.6105
25, 53Commons, 53Commons, 90, ss, open, open, -4.73587, 3.500149, 76.16692, 1.225525, 730.1445
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -4.390137, 0.8981673, 67.91857, 1.297913, 732.6396
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -6.862183, 3.374826, 60.81989, 0.8965454, 734.6219
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, -3.267181, 3.426315, -77.18768, 1.183594, 737.1843
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -8.099091, 0.1849537, 67.86623, 0.9467163, 739.718
