trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -1.767151, 5.611154, -95.80594, 1.141357, 605.7175
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -0.9530334, 7.38619, 80.30048, 1.239136, 607.8493
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -1.106598, 10.53496, 79.50089, 1.211182, 612.1514
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, -0.6525879, 2.328864, -78.8855, 1.336975, 616.4677
5, Umplebys, Umplebys, 90, ss, closed, closed, 0.4457333, 9.924015, 81.54223, 0.9885254, 618.9877
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -1.463348, 8.471022, 79.03145, 1.503418, 622.2081
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -1.605896, 9.497961, 80.84072, 2.631348, 627.2344
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -1.470367, 6.788923, 74.96886, 1.274292, 630.0123
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -0.5959167, 5.836627, 71.5992, 1.203247, 632.7341
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 0.7751355, 9.128549, 74.19274, 1.100281, 635.3521
11, Zimmerman, Zimmerman, -90, ss, closed, closed, -1.218872, 6.3325, -86.97418, 1.531067, 638.5955
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, -0.9107056, 5.321662, -78.16312, 1.359436, 641.4872
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -0.9359741, 4.22206, -79.94302, 1.37854, 644.2363
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -0.7287903, 9.873298, 73.47416, 0.9328003, 646.8259
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -1.213379, 8.270741, 72.47803, 1.043884, 649.6102
16, Hop2, Hop2, -90, ss, closed, closed, -0.6928101, 5.437112, -80.6261, 1.503967, 652.6037
17, Maynard, Maynard, -90, ss, open, open, -1.153046, 6.784437, -83.63107, 1.141785, 655.2906
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -1.152344, 7.368142, 72.06872, 1.002441, 658.1124
19, Hop4, Hop4, -90, ss, open, open, -1.422546, 7.124948, -76.87988, 1.058228, 660.6462
20, Hop2, Hop2, -90, ss, closed, closed, -3.319366, 6.374218, -77.08475, 0.9606934, 663.0269
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -0.4770203, 8.86732, 73.21485, 1.058167, 665.296
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -0.278717, 9.291199, 73.01846, 1.08606, 667.5994
23, Umplebys, Umplebys, 90, ss, closed, closed, -0.4492798, 8.349337, 76.40501, 1.239258, 670.0778
24, AllenSt, AllenSt, 90, ss, closed, closed, 0.06419735, 9.881322, 73.9921, 1.058105, 672.5417
25, 53Commons, 53Commons, 90, ss, open, open, 0.1389544, 8.837119, 75.16067, 1.058105, 674.8809
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -0.7647705, 7.51889, 66.79163, 1.13269, 677.2944
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -2.023285, 7.403512, 62.151, 0.9001465, 679.5032
28, NeutralAllenSt, AllenSt, -90, neutral, open, closed, -1.84964, 4.513135, -81.03671, 1.308838, 682.0373
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -2.147614, 7.441792, 67.75783, 1.156067, 684.5995
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -1.452515, 9.196824, 70.0205, 1.183472, 687.3262
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, -1.318756, 7.447365, -83.25262, 1.071655, 689.8041
32, MooreLot, MooreLot, -90, ss, closed, closed, -3.568848, 5.473077, -75.24008, 0.9203491, 692.1168
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, -0.5133667, 6.449933, -68.1438, 1.034546, 694.4027
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, -2.026062, 7.627021, -77.05429, 0.9327393, 696.7417
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, -0.1124573, 2.557969, -82.09451, 1.178101, 709.9069
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -1.478302, 8.251632, 74.97049, 1.072021, 712.3617
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, -2.599487, 5.976151, -76.90887, 0.9844971, 714.7804
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -4.273468, 7.506961, 63.60995, 3.404358, 719.5493
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -3.184387, 9.156748, 70.37733, 1.210938, 723.1272
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, closed, -2.961456, 6.633478, -81.24738, 0.9328613, 725.4107
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 0.4295903, 9.57788, 71.76156, 1.045654, 727.8348
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -2.809204, 4.376852, -73.91058, 1.294495, 730.3807
43, 53Commons, 53Commons, 90, ss, open, open, -0.8502808, 7.886077, 72.15417, 1.099609, 732.9146
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, closed, -1.610413, 5.2135, -73.57678, 1.294128, 735.5442
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -1.410217, 7.542446, 67.37097, 1.416321, 738.2415
