trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, open, -3.13562, 5.547294, -77.39185, 1.517517, 680.2078
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -2.480164, -0.7196045, 75.27258, 1.768311, 690.9315
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -0.2780762, 6.749523, 83.49342, 1.572937, 694.8992
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 0.7603564, -0.0440979, -66.52197, 1.089478, 698.0077
5, Umplebys, Umplebys, 90, ss, closed, closed, -1.75351, 0.5281432, 75.23847, 1.156067, 700.8202
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -1.976746, 0.9004897, 74.25793, 1.53186, 704.0973
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -2.278046, 2.290765, 78.21868, 2.157715, 707.7586
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -2.19458, -5.134918, 70.89129, 1.386597, 717.7637
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -2.700165, -5.385986, 65.63477, 0.9544678, 720.1522
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -0.6999512, -2.417603, 70.4541, 1.19696, 723.1038
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 0.6646305, -1.86441, -66.6127, 1.628845, 726.4034
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, -10.36609, 0.6735234, -88.84644, 3.686401, 731.4124
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -6.184753, 2.326052, -76.96268, 1.378296, 734.8281
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -2.014404, 4.127473, 74.25466, 1.085754, 737.4312
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.229553, 3.237717, 71.18562, 1.309265, 740.0909
16, Hop2, Hop2, -90, ss, closed, closed, -3.351166, 5.709501, -75.29446, 1.21106, 742.652
17, Maynard, Maynard, -90, ss, open, open, -3.153381, 2.575809, -72.66098, 1.127808, 745.3531
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -1.700562, 2.152936, 68.45465, 1.225037, 747.7267
19, Hop4, Hop4, -90, ss, open, open, 0.4741614, 1.347892, -68.30048, 1.169434, 750.1494
20, Hop2, Hop2, -90, ss, closed, closed, -0.1208191, 1.648049, -62.90872, 1.085754, 752.3768
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -3.166443, 1.494139, 65.80289, 1.503723, 755.0645
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -3.3591, 2.712266, 66.86494, 1.55896, 758.009
23, Umplebys, Umplebys, 90, ss, closed, closed, -0.7395935, 3.013762, 70.44441, 1.072144, 760.2504
24, AllenSt, AllenSt, 90, ss, closed, closed, -0.2336731, 1.40522, 67.62518, 1.016785, 762.506
25, 53Commons, 53Commons, 90, ss, open, open, -2.959961, -0.584137, 69.38292, 1.127563, 764.8029
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -3.621277, -1.927979, 59.76534, 1.218872, 767.5536
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -2.830444, 2.426458, 65.50201, 1.374878, 770.1118
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, -1.387421, 4.502631, -73.28195, 1.252991, 772.4642
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -4.805878, 1.003148, 63.2472, 1.141968, 774.7614
30, NeutralMaynard, Maynard, 90, neutral, closed, open, -4.005524, -0.2628174, 60.90631, 0.9603271, 776.8608
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, closed, -8.920776, 12.45521, -77.18027, 1.949768, 779.9664
32, MooreLot, MooreLot, -90, ss, closed, closed, -1.991089, 3.815507, -73.45032, 1.280762, 782.3746
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, -4.005615, 1.170448, -70.02734, 1.176025, 784.6365
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, -0.5571289, -2.81543, -55.90305, 1.531738, 787.3375
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 0.672534, 1.332272, -61.60931, 1.154602, 814.4155
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -0.4011536, 5.319832, 74.72601, 1.225098, 816.715
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 0.466094, 3.488111, -55.43268, 1.593079, 819.1996
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -3.410645, -0.2801514, 59.75711, 1.600342, 821.8721
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -4.312958, 1.457824, 60.12624, 2.213989, 825.2275
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, closed, 0.5849479, 1.700942, -39.1506, 0.9467163, 827.4969
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -1.762909, -0.4612122, 58.22203, 1.392151, 830.0585
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 2.84543, 0.6529234, -54.65213, 1.00238, 832.1746
43, 53Commons, 53Commons, 90, ss, open, open, -2.843231, -0.7142334, 62.90965, 0.9328613, 834.2212
