trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -3.548157, -2.615234, -78.92648, 1.754456, 550.7234
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -6.296539, -5.548828, 64.44614, 1.336548, 557.6882
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -4.650116, 0.4992889, 69.33191, 1.48999, 560.9462
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, -4.199097, -4.257721, -70.77356, 1.694946, 565.1887
5, Umplebys, Umplebys, 90, ss, closed, closed, -2.857849, -0.07867432, 77.4417, 2.394348, 569.9496
6, NeutralMooreLot, MooreLot, 90, neutral, open, closed, -4.29953, -1.058716, 67.2152, 1.420166, 573.4496
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -2.859314, -2.680756, 65.7916, 1.740417, 576.7213
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -3.556335, -5.370148, 58.61308, 1.165039, 579.5153
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -2.480377, -3.164734, 60.76136, 1.333313, 582.1714
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -1.772888, -0.9976807, 55.2914, 1.573181, 585.1927
11, Zimmerman, Zimmerman, -90, ss, closed, open, -3.735382, -4.478577, -60.07907, 2.408569, 589.0771
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, -3.960846, -4.573395, -67.07538, 1.704834, 592.1602
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -2.794312, -4.045746, -83.66687, 1.434326, 594.8819
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -3.696411, 1.018978, 63.28022, 1.336548, 597.4017
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -5.453003, 0.4337261, 47.01145, 1.475525, 600.1302
16, Hop2, Hop2, -90, ss, closed, closed, -4.832031, -3.194336, -60.84842, 1.239075, 602.6226
17, Maynard, Maynard, -90, ss, open, open, -2.990845, -4.404663, -57.46332, 1.071716, 605.0587
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -4.399536, -1.64444, 55.50097, 1.448181, 607.6727
19, Hop4, Hop4, -90, ss, open, open, -5.961365, -3.17453, -68.98816, 1.12793, 609.9698
20, Hop2, Hop2, -90, ss, closed, closed, -4.873535, -3.878967, -66.72192, 1.113953, 612.3226
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -1.496643, -0.9093628, 69.00144, 1.921326, 615.5181
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -6.163239, -4.319305, 50.6062, 1.378235, 618.1977
23, Umplebys, Umplebys, 90, ss, closed, closed, -3.317963, -0.3255005, 59.42178, 1.559448, 620.9404
