trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -3.352112, 0.4312108, -96.12302, 2.394592, 641.8653
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -3.313721, 2.933042, 94.0025, 1.309143, 646.4351
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -2.04599, 2.299135, 87.82273, 1.545959, 649.1084
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, -1.72522, 0.07809604, -71.13821, 1.598816, 654.1874
5, Umplebys, Umplebys, 90, ss, closed, closed, -3.941437, 2.581844, 97.38243, 1.086426, 656.7491
6, NeutralMooreLot, MooreLot, 90, neutral, open, closed, -1.400208, 2.496134, 87.26323, 1.155823, 660.0329
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -4.479401, 2.221003, 90.46698, 1.545776, 663.8896
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, closed, -4.099945, -1.372803, 63.32874, 1.256287, 666.6215
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -4.581757, 1.633852, 70.6884, 1.432312, 669.7797
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, 0.3130145, 8.580814, 89.68568, 1.503723, 672.717
11, Zimmerman, Zimmerman, -90, ss, closed, closed, -3.403534, 3.380764, -84.22748, 2.380676, 676.3785
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, -3.599426, 2.74259, -76.48547, 1.802246, 679.434
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -2.353516, 1.966735, -86.0155, 1.489807, 682.1918
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -3.907715, 6.17738, 85.61797, 1.16925, 684.2664
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.353821, 4.234112, 80.74236, 1.420044, 686.5217
16, Hop2, Hop2, -90, ss, closed, closed, -1.750427, 3.190027, -85.6716, 0.9331665, 689.9885
17, Maynard, Maynard, -90, ss, open, open, -1.327393, 3.505491, -81.31512, 1.266785, 692.3412
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -3.841003, 5.527543, 72.58838, 0.9605713, 694.17
19, Hop4, Hop4, -90, ss, open, open, -2.224792, 4.298417, -78.88693, 0.9882202, 696.6897
20, Hop2, Hop2, -90, ss, closed, closed, -3.330353, 2.18835, -79.79266, 0.8772583, 698.7227
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -2.07074, 6.033351, 83.75448, 1.085876, 700.9314
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -1.973328, 7.06871, 84.16861, 1.183777, 703.2294
23, Umplebys, Umplebys, 90, ss, closed, closed, -2.639679, 4.005314, 80.12145, 1.281006, 706.4035
24, AllenSt, AllenSt, 90, ss, closed, closed, -3.061584, 5.699105, 86.53213, 0.8774414, 708.1159
25, 53Commons, 53Commons, 90, ss, open, open, -4.574066, 5.411933, 86.92714, 0.8770142, 710.1206
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -6.446136, 2.777517, 23.61329, 0.8922729, 712.1406
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -4.955963, 5.920829, 64.53489, 0.8792114, 714.1478
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, -1.611877, 2.916403, -78.37866, 1.197144, 716.1877
29, RaunerFirst, RaunerFirst, 90, ss, open, closed, -4.025421, 3.502883, 52.45681, 1.503784, 718.8055
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -4.207642, 4.09221, 64.28342, 1.22522, 721.2889
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, -3.252594, 3.646348, -72.53284, 2.826599, 725.2505
32, MooreLot, MooreLot, -90, ss, closed, closed, -4.186737, 4.182134, -81.43152, 1.141541, 727.7565
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, -3.286835, 3.986946, -69.71994, 1.289307, 730.1597
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, -2.790283, 5.091882, -76.65509, 0.9469604, 732.2064
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 0.9687434, 0.8961902, -78.35626, 1.217957, 745.0494
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -3.16745, 6.30616, 75.67578, 0.9469604, 747.1025
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, -3.22821, 3.501425, -70.9032, 1.185242, 749.3877
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -5.344147, 3.322987, 57.67004, 1.315857, 752.0543
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -3.872528, 4.177432, 67.66586, 1.239441, 754.4631
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, -4.575012, 4.671356, -46.8913, 1.211304, 756.8021
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -1.793457, 8.817005, 71.26846, 1.82428, 759.7259
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -3.561371, 4.643022, -73.56775, 1.002502, 761.8558
43, 53Commons, 53Commons, 90, ss, open, open, -3.102936, 3.014095, 78.53346, 0.8494263, 763.7911
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, closed, -2.183014, 4.404412, -70.78644, 1.071899, 765.9348
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -3.211884, 1.181321, 66.03143, 1.456604, 768.5054
46, NeutralUmplebys, Umplebys, -90, neutral, open, open, -4.14505, 4.24631, -67.46118, 1.072327, 770.6484
47, Zimmerman, Zimmerman, -90, ss, closed, closed, -4.012604, 4.661857, -71.12982, 0.8636475, 772.6395
