trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 2.520488, 4.470562, -86.72104, 1.280334, 741.098
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -3.202667, 3.831957, 85.56445, 1.23938, 750.1853
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -2.505096, 4.639046, 79.1674, 1.50354, 753.9861
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 1.667391, 2.777398, -70.37906, 1.514038, 757.2405
5, Umplebys, Umplebys, 90, ss, closed, closed, -2.842438, 10.00958, 89.75721, 1.754272, 760.735
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -2.425568, 6.189696, 80.24803, 1.489624, 771.73
7, Fairbanks, Fairbanks, 90, ss, closed, open, -3.864197, 3.678076, 84.85021, 1.294617, 774.6816
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -2.956604, 5.517772, 73.11296, 1.510864, 778.5315
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -2.749298, 5.263352, 72.23888, 1.130371, 781.6946
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -0.8104248, 7.880789, 79.32625, 1.97699, 785.6763
11, Zimmerman, Zimmerman, -90, ss, closed, open, 1.910253, 6.149067, -83.23492, 1.489868, 789.5051
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 1.541928, 6.167575, -73.94507, 1.483704, 794.3022
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -0.3962402, 5.604101, -76.43372, 1.266357, 798.3416
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -4.567627, 6.676827, 84.91277, 1.030273, 800.8198
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -4.323242, 5.876423, 82.32808, 1.295166, 803.6323
16, Hop2, Hop2, -90, ss, closed, closed, 2.243332, 4.435342, -79.50385, 0.9603271, 806.5974
17, Maynard, Maynard, -90, ss, open, open, 1.970369, 5.997765, -75.19098, 1.142029, 809.8834
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -4.286407, 6.260914, 86.1907, 1.114197, 813.3724
19, Hop4, Hop4, -90, ss, open, open, 2.525402, 3.755001, -77.67755, 0.90448, 815.6828
20, Hop2, Hop2, -90, ss, closed, closed, 0.4150427, 4.415386, -72.26489, 0.8771973, 818.2448
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -5.756134, 6.189169, 88.24431, 1.127808, 820.6957
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -4.076294, 7.127962, 85.91415, 1.281006, 823.3414
23, Umplebys, Umplebys, 90, ss, closed, open, -2.469238, 6.911572, 89.39551, 1.392151, 826.1536
24, AllenSt, AllenSt, 90, ss, closed, open, -4.627899, 6.109824, 81.46745, 2.366516, 830.6782
25, 53Commons, 53Commons, 90, ss, open, open, -3.380249, 6.449987, 85.39428, 1.406433, 833.5742
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -5.065887, 8.513292, 53.04666, 2.326599, 839.1723
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -3.225861, 8.109127, 63.79377, 1.215515, 841.9752
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 1.217818, 4.94863, -77.29581, 1.517883, 844.6999
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.638855, 5.034767, 77.82127, 1.016113, 847.2333
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -3.827576, 5.207172, 81.52293, 1.128113, 849.6471
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, -0.5698853, 23.4457, -84.78668, 2.228027, 853.0956
32, MooreLot, MooreLot, -90, ss, closed, closed, -2.084198, 9.078652, -86.98267, 1.656433, 856.1305
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 3.6551, 5.235063, -76.22464, 1.366394, 858.7778
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 2.128465, 7.051842, -90.24161, 1.23938, 863.3167
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, open, 1.232255, 0.9560651, -89.51346, 1.411499, 922.645
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -6.037781, 3.061013, 84.31238, 1.225281, 925.2659
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 2.386005, 2.019264, -75.97974, 0.9537354, 927.389
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -6.15332, 3.292121, 68.27547, 1.000671, 929.6151
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -4.711731, 2.595196, 81.80723, 1.210999, 932.0237
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 3.235471, 4.764168, -83.07321, 1.169617, 934.3768
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -4.536652, 6.761438, 87.75713, 1.322693, 937.0776
