trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 1.505662, 6.196514, -82.42438, 1.252258, 745.3203
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -1.970978, 4.697101, 86.26892, 2.088623, 752.522
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, 0.4376262, 26.17215, 86.36057, 2.158203, 757.8405
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 1.162767, 5.463493, -69.56995, 1.881775, 761.7687
5, Umplebys, Umplebys, 90, ss, closed, closed, -3.614136, 9.042974, 87.72765, 0.9882813, 764.5947
6, NeutralMooreLot, MooreLot, 90, neutral, open, closed, -1.603241, 9.349309, 86.55167, 1.37854, 767.493
7, Fairbanks, Fairbanks, 90, ss, closed, open, -2.852539, 8.548528, 80.50626, 1.990723, 771.1823
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -1.402405, 8.575298, 61.43886, 1.638733, 774.6866
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -4.010376, 6.617477, 77.2023, 0.9414063, 777.3403
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -1.049988, 12.84483, 76.26521, 1.991089, 780.8353
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 3.743079, 8.737997, -73.9549, 2.951416, 785.5408
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 2.571984, 6.357008, -69.4184, 2.89325, 790.1464
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 1.445122, 5.022333, -84.01392, 2.200012, 793.8018
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -4.146484, 10.64596, 77.24294, 0.9187012, 796.4749
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.571472, 16.00836, 74.46194, 1.545471, 799.5795
16, Hop2, Hop2, -90, ss, closed, closed, 4.311525, 6.019107, -71.84552, 1.08606, 801.9465
