trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 4.347788, -0.5126038, -72.72525, 1.224792, 688.3408
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -4.0159, -2.193146, 44.49396, 0.9468384, 694.3552
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, 0.1507101, -0.18573, 60.91371, 1.517517, 697.7802
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 3.72003, 1.896268, -57.26062, 0.9994507, 701.5223
5, Umplebys, Umplebys, 90, ss, closed, closed, -4.303864, 1.922307, 67.56368, 0.8496094, 704.2097
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -1.58725, 1.475935, 40.41815, 1.656982, 707.4519
7, Fairbanks, Fairbanks, 90, ss, closed, open, -0.5269165, 0.8804678, 64.32742, 1.15564, 710.0555
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -1.488708, -2.163788, 60.41443, 1.013, 714.744
9, Maynard, Maynard_mirror, 90, mirror, closed, open, -4.002502, -1.267761, 60.56252, 1.198547, 717.4323
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -0.8394165, 3.835059, 53.29232, 1.211243, 719.9386
11, Zimmerman, Zimmerman, -90, ss, closed, open, 2.439214, 4.019488, -67.30768, 1.322266, 722.6114
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 3.615048, 4.980315, -66.84503, 1.050659, 729.2452
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 3.689174, 2.708517, -70.52203, 1.141602, 731.8796
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -1.450806, 5.605573, 67.90797, 1.058044, 734.2464
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.129669, 4.496079, 66.48512, 1.253967, 736.8232
16, Hop2, Hop2, -90, ss, closed, closed, 3.801507, 6.005413, -67.50815, 1.09967, 739.189
17, Maynard, Maynard, -90, ss, open, open, 0.8452636, 2.979148, -69.87543, 0.9886475, 741.4445
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -2.318939, 4.456811, 52.1519, 1.280396, 743.9825
19, Hop4, Hop4, -90, ss, open, open, 1.894904, 5.061396, -67.59155, 0.9606934, 746.1408
20, Hop2, Hop2, -90, ss, closed, closed, 3.212887, 5.856456, -66.10617, 0.87677, 748.1454
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -4.940582, 4.424122, 24.14054, 1.322571, 750.5959
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -2.924286, 4.833526, 45.85746, 1.322754, 753.144
23, Umplebys, Umplebys, 90, ss, closed, closed, -1.875183, 4.643999, 59.91077, 1.002441, 755.3016
24, AllenSt, AllenSt, 90, ss, closed, closed, -2.848206, 6.568508, 63.32447, 1.531555, 757.9194
25, 53Commons, 53Commons, 90, ss, open, open, -1.724213, 2.279078, 67.1085, 0.8355713, 759.8546
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -3.046997, 3.414754, 58.1479, 0.7136841, 761.6681
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -3.757599, 2.029431, 56.32838, 0.9239502, 763.7756
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 2.620854, 4.00382, -70.82938, 1.044495, 765.9271
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -4.298981, 3.328449, 53.49202, 1.099792, 768.113
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -2.680481, 3.183143, 57.67233, 1.183105, 770.385
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, 0.3900677, 9.298904, -60.52402, 1.670532, 773.1339
32, MooreLot, MooreLot, -90, ss, closed, open, 3.605488, 6.860967, -70.65326, 1.128174, 775.362
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 2.227085, 5.410885, -67.34094, 1.155334, 777.617
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 3.489712, 6.141816, -71.50977, 1.114197, 779.8033
