trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 15.43603, 7.696512, -58.96094, 1.725525, 715.7445
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -9.343781, 4.913111, 60.79321, 1.461792, 724.2411
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -9.194153, 8.150343, 59.70018, 1.656982, 728.5433
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 8.017643, 4.272508, -56.56403, 1.223999, 731.5909
5, Umplebys, Umplebys, 90, ss, closed, closed, -4.958466, 10.8293, 59.25006, 1.336792, 734.348
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, -9.096405, 8.404977, 61.2363, 1.364075, 737.4875
7, Fairbanks, Fairbanks, 90, ss, closed, open, -9.305542, 7.342875, 60.83523, 1.503723, 740.6619
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -8.321075, 8.595932, 56.58704, 1.391785, 744.184
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -7.225433, 10.16749, 55.29007, 1.480652, 747.5579
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, -7.397217, 10.55342, 58.49037, 1.740173, 751.2195
11, Zimmerman, Zimmerman, -90, ss, closed, open, 11.81191, 7.469306, -60.45886, 1.36438, 754.0735
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 11.33256, 6.776181, -60.37946, 1.426331, 757.1566
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 15.08043, 7.557248, -64.31882, 1.267029, 759.9997
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -6.228149, 9.097817, 54.57243, 1.044128, 762.5613
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -8.818207, 8.761773, 59.41166, 1.489807, 765.5547
16, Hop2, Hop2, -90, ss, closed, closed, 14.20348, 8.000981, -61.15363, 1.364014, 768.6733
17, Maynard, Maynard, -90, ss, open, open, 14.28232, 7.842848, -62.92334, 1.086304, 771.792
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -5.63736, 11.43314, 56.05443, 1.197815, 775.1821
19, Hop4, Hop4, -90, ss, open, open, 11.80823, 7.77514, -61.45029, 1.141724, 777.8131
20, Hop2, Hop2, -90, ss, closed, closed, 12.53129, 8.088462, -59.73413, 1.044434, 780.6255
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -8.02002, 8.14621, 59.4653, 1.225586, 783.3047
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -10.51141, 11.54599, 59.72374, 1.475525, 786.3204
23, Umplebys, Umplebys, 90, ss, closed, closed, -10.97601, 15.30273, 52.13312, 0.9190674, 788.8549
24, AllenSt, AllenSt, 90, ss, closed, closed, -5.898529, 12.28381, 56.15561, 1.141296, 791.5416
25, 53Commons, 53Commons, 90, ss, open, open, -5.643402, 8.293558, 60.11571, 1.086548, 794.577
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -10.63367, 10.91501, 48.59515, 0.7302246, 796.8244
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -8.83667, 12.14625, 50.93226, 0.914978, 799.9249
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 15.00563, 8.871894, -64.00891, 1.448059, 802.9305
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.53302, 5.344295, 55.74961, 1.141479, 805.5199
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -7.352173, 9.754043, 58.53685, 1.086121, 808.1006
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, 15.8624, 12.77253, -65.20764, 1.796387, 811.3978
32, MooreLot, MooreLot, -90, ss, closed, closed, 11.34534, 7.345646, -66.71573, 1.405945, 814.5299
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 11.07681, 3.902275, -61.20645, 1.316162, 818.4357
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 10.52478, 8.831494, -57.51306, 1.628845, 821.457
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, 9.704661, 4.617789, -56.44687, 1.234375, 844.3681
