trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, -0.5250244, 2.357503, -82.66064, 1.448059, 643.8044
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -11.62909, 2.722573, 74.91814, 1.267151, 650.8099
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -11.44687, 5.143537, 73.19881, 1.322754, 654.4298
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 1.652688, 2.8211, -77.84827, 1.242676, 658.0254
5, Umplebys, Umplebys, 90, ss, closed, closed, -10.88934, 4.744028, 72.73783, 0.9885254, 662.1464
6, NeutralMooreLot, MooreLot, 90, neutral, open, closed, -10.608, 8.172308, 72.88768, 1.224854, 665.435
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -11.198, 7.45359, 76.05943, 1.489624, 668.8041
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -11.24313, 6.041453, 73.98045, 1.361938, 674.5378
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -10.47955, 10.92319, 78.10742, 1.164856, 677.6942
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -9.670776, 10.33494, 69.40565, 1.057739, 680.4507
11, Zimmerman, Zimmerman, -90, ss, closed, open, 1.724564, 6.198021, -83.35968, 1.503662, 683.7921
12, 53Commons, 53Commons_mirror, -90, mirror, closed, open, 0.09400717, 5.257828, -76.57166, 1.585449, 686.9507
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, -0.2533569, 2.074423, -74.77069, 1.475952, 690.3289
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -11.35461, 5.856146, 65.97214, 1.099731, 693.0018
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -12.40533, 6.307532, 67.83017, 1.238892, 695.8141
16, Hop2, Hop2, -90, ss, closed, closed, 3.216829, 0.5569019, -72.60687, 0.9884644, 698.4038
17, Maynard, Maynard, -90, ss, open, open, 1.556824, 3.150102, -76.27621, 1.350525, 701.968
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -10.24493, 4.051618, 65.3841, 1.058289, 704.428
19, Hop4, Hop4, -90, ss, open, open, 3.498456, 3.054942, -71.94928, 0.9187622, 706.9199
20, Hop2, Hop2, -90, ss, closed, open, 1.467951, 1.60613, -64.39172, 1.002563, 709.259
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -10.57855, 4.134915, 61.85157, 1.23938, 712.5023
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -10.19083, 7.895352, 70.04528, 1.197083, 715.2665
23, Umplebys, Umplebys, 90, ss, closed, closed, -9.10025, 9.334584, 65.34689, 1.043701, 717.6331
24, AllenSt, AllenSt, 90, ss, closed, closed, -10.64282, 6.624142, 62.80811, 0.9888306, 719.9726
25, 53Commons, 53Commons, 90, ss, open, open, -11.7366, 6.37374, 60.8511, 1.086182, 722.4645
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -12.43909, 5.346563, 56.20901, 0.9246216, 724.8091
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, -11.50946, 3.898436, 45.03714, 0.6767578, 726.8507
28, NeutralAllenSt, AllenSt, -90, neutral, open, open, 1.523019, 3.456259, -72.84747, 1.127869, 729.4124
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -11.67169, 2.587278, 57.27544, 0.8909302, 731.6678
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -11.91684, 2.267, 55.54888, 1.075012, 734.2581
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, 2.772249, 2.448637, -71.53302, 0.9885864, 736.7747
32, MooreLot, MooreLot, -90, ss, closed, closed, 1.228656, 6.184313, -70.20926, 1.197144, 739.4755
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 3.213286, 2.771612, -69.49902, 0.9807129, 741.9178
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 1.712204, 1.014502, -65.36176, 0.9743042, 744.702
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, closed, -1.174011, -0.7047424, -60.91074, 1.147034, 784.1776
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -9.715057, 6.955208, 81.04301, 1.26709, 793.3135
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 3.063947, 0.2495871, -53.09872, 0.8338013, 796.584
38, MooreLot, MooreLot_mirror, 90, mirror, open, closed, -10.09995, 2.369281, 66.23788, 1.237732, 814.9321
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -10.96475, 5.323555, 67.84019, 0.9466553, 817.4382
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, closed, -0.8279419, -0.6782837, -7.116638, 0.6268311, 819.7773
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, -9.02359, 9.935043, 66.40784, 1.016174, 824.0098
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 2.775804, 1.999678, -54.15039, 1.183167, 826.7523
43, 53Commons, 53Commons, 90, ss, open, open, -11.53088, 3.39144, 63.04045, 0.9050903, 829.1052
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, closed, 3.21173, 3.448552, -60.99213, 1.294678, 832.0334
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -11.24976, 2.849896, 60.79831, 1.028931, 834.5244
