trialIdx, primeName, targetName, targetSide, condition, correctResponse, response, roll, pitch, yaw, rt, timestamp
1, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 3.989524, -0.6470337, -87.9621, 2.540588, 559.7899
2, NeutralZimmerman, Zimmerman, 90, neutral, open, open, -3.236328, 0.5691659, 81.35241, 5.331543, 566.6716
3, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -3.42041, 6.460485, 83.9746, 4.554321, 575.7382
4, Fairbanks, Fairbanks_mirror, -90, mirror, open, open, 3.001047, -4.894836, -66.1445, 12.82489, 591.0069
5, Umplebys, Umplebys, 90, ss, closed, closed, 0.5870848, 1.917742, 96.47311, 2.888245, 595.5197
6, NeutralMooreLot, MooreLot, 90, neutral, open, open, 0.07049049, -0.5975342, 86.00241, 4.540283, 601.3181
7, Fairbanks, Fairbanks, 90, ss, closed, closed, -2.621033, -0.9514465, 88.57151, 2.582825, 606.8859
8, Zimmerman, Zimmerman_mirror, 90, mirror, open, open, -2.074738, -1.859253, 66.79781, 6.932434, 616.2203
9, Maynard, Maynard_mirror, 90, mirror, closed, closed, -0.3529663, -1.972778, 61.38854, 3.211487, 621.2646
10, RollinsChapel3, RollinsChapel3, 90, ss, closed, closed, 0.1113533, 3.737009, 85.51139, 2.290894, 626.3463
11, Zimmerman, Zimmerman, -90, ss, closed, closed, 4.867308, -1.352936, -89.13818, 2.832764, 631.234
12, 53Commons, 53Commons_mirror, -90, mirror, closed, closed, 8.488518, -6.58844, -71.15991, 6.420593, 639.2926
13, NeutralFairbanks, Fairbanks, -90, neutral, open, open, 4.807835, -2.659546, -82.10873, 2.527161, 643.7667
14, PineBackHall, PineBackHall, 90, ss, closed, closed, -1.779388, 3.98061, 78.24639, 1.652649, 647.5155
15, RaunerFirst, RaunerFirst, 90, ss, open, open, -3.481049, 2.214148, 77.34468, 1.87439, 651.5698
16, Hop2, Hop2, -90, ss, closed, closed, 5.038112, 1.470334, -86.13406, 1.790894, 655.1519
17, Maynard, Maynard, -90, ss, open, open, 5.316511, 3.467188, -89.28662, 2.262939, 658.9009
18, NeutralBakerBerryCharter, BakerBerryCharter, 90, neutral, closed, closed, -1.211639, 3.070143, 80.52779, 3.943359, 664.6405
19, Hop4, Hop4, -90, ss, open, open, 3.30389, -0.8407898, -80.25693, 1.957458, 669.2083
20, Hop2, Hop2, -90, ss, closed, closed, 4.876797, 0.1595686, -85.57361, 1.33313, 672.4991
21, NeutralHop4, Hop4, 90, neutral, closed, closed, -1.722443, 6.81118, 87.23938, 1.874634, 676.0311
22, NeutralPineEntrance, PineEntrance, 90, neutral, closed, closed, -6.002411, 3.260417, 78.74363, 4.137939, 681.5423
23, Umplebys, Umplebys, 90, ss, closed, closed, -2.751343, 3.854315, 85.18334, 1.985168, 686.7208
24, AllenSt, AllenSt, 90, ss, closed, closed, -3.845856, 2.200901, 82.80647, 1.596619, 690.2059
25, 53Commons, 53Commons, 90, ss, open, closed, 0.1661464, 0.7088358, 81.78614, 3.693542, 695.1213
26, BakerBerryCharter, BakerBerryCharter_mirror, 90, mirror, closed, closed, -2.153748, 1.974155, 74.04327, 2.181274, 698.9686
27, PineEntrance, PineEntrance_mirror, 90, mirror, closed, closed, 0.09264116, 5.220347, 56.56511, 6.877747, 709.5952
28, NeutralAllenSt, AllenSt, -90, neutral, open, closed, 4.437501, -1.089783, -80.90649, 2.651978, 714.1699
29, RaunerFirst, RaunerFirst, 90, ss, open, open, -0.6482544, 2.04436, 73.40231, 2.304871, 720.5013
30, NeutralMaynard, Maynard, 90, neutral, closed, closed, -2.020752, 5.128234, 76.17816, 4.151733, 726.0084
31, NeutralPineBackHall, PineBackHall, -90, neutral, open, open, 4.353863, 6.251551, -84.15305, 3.637512, 731.4304
32, MooreLot, MooreLot, -90, ss, closed, closed, 5.026344, -1.528442, -82.50085, 1.749634, 736.3596
33, AllenSt, AllenSt_mirror, -90, mirror, open, open, 4.192984, -3.992676, -67.0686, 6.55426, 744.1495
34, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 5.061761, 1.740744, -87.37234, 1.818726, 749.1203
35, McLaughlinCluster, McLaughlinCluster_mirror, -90, mirror, closed, open, 6.305391, -5.506561, -88.02966, 3.851379, 767.5778
36, NeutralRaunerBackHall, RaunerBackHall, 90, neutral, open, open, -1.644135, 1.224234, 84.90048, 3.318787, 774.0725
37, BakerBerryHistoric2, BakerBerryHistoric2_mirror, -90, mirror, closed, closed, 4.088102, -0.6804504, -71.91492, 1.751831, 777.7264
38, MooreLot, MooreLot_mirror, 90, mirror, open, open, -1.406616, -1.092346, 68.16389, 5.684204, 785.2429
39, BakerBerryHistoric2, BakerBerryHistoric2, 90, ss, open, open, -0.4412842, 13.795, 80.91322, 2.999207, 790.158
40, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 3.285732, 1.879966, -85.85974, 1.791199, 798.2109
41, RollinsChapel3, RollinsChapel3, 90, ss, closed, open, 0.3928201, 0.3708192, 81.27703, 1.388672, 800.9741
42, BakerBerry2nd, BakerBerry2nd, -90, ss, closed, closed, 3.807547, 0.149043, -88.51755, 1.596741, 804.5563
43, 53Commons, 53Commons, 90, ss, open, open, 1.284024, -2.265717, 74.10666, 1.638245, 807.7635
44, NeutralRaunerFirst, RaunerFirst, -90, neutral, closed, closed, 2.707709, 3.383479, -81.78656, 4.165649, 813.8163
45, BakerBerry2nd, BakerBerry2nd_mirror, 90, mirror, open, open, -0.5395508, -3.445557, 66.66556, 6.825989, 823.3498
46, NeutralUmplebys, Umplebys, -90, neutral, open, open, 2.510413, -1.652435, -81.6272, 3.70752, 831.405
47, Zimmerman, Zimmerman, -90, ss, closed, closed, 4.547927, -2.727722, -84.4462, 1.360962, 834.3486
48, RollinsChapel3, RollinsChapel3_mirror, -90, mirror, open, open, 5.191424, -3.635681, -73.18823, 8.087402, 844.1437
49, PineBackHall, PineBackHall, 90, ss, closed, closed, -2.182861, 0.6580899, 79.00179, 1.388611, 859.0695
50, RaunerBackHall, RaunerBackHall_mirror, 90, mirror, open, open, -2.69104, 0.6579075, 67.68543, 6.630371, 867.4771
51, PineEntrance, PineEntrance, -90, ss, open, open, 3.72872, -1.755157, -81.29529, 1.499695, 871.5736
52, NeutralMcLaughlinCluster, McLaughlinCluster, -90, neutral, closed, closed, 2.081014, -5.003326, -60.82504, 4.123657, 877.1076
53, BakerBerryCharter, BakerBerryCharter, -90, ss, open, open, 4.108812, 1.247953, -81.3111, 1.360718, 880.5927
54, Neutral53Commons, 53Commons, -90, neutral, closed, closed, 4.129486, -2.998352, -79.43121, 4.137634, 885.9965
55, Hop4, Hop4, -90, ss, open, open, 5.213819, -0.8539429, -80.88663, 2.138306, 890.3564
56, PineBackHall, PineBackHall_mirror, -90, mirror, open, open, 0.02462651, 3.193804, -56.36053, 7.992798, 900.2929
57, Hop4, Hop4_mirror, 90, mirror, closed, open, 2.390913, -0.7879944, 49.842, 7.716492, 911.5637
58, AllenSt, AllenSt, 90, ss, closed, closed, -0.392395, -3.651794, 69.55735, 2.429688, 917.1726
59, NeutralHop2, Hop2, 90, neutral, open, open, -1.209564, -0.3566895, 76.15706, 1.888489, 922.194
60, RaunerBackHall, RaunerBackHall, -90, ss, closed, closed, 3.132815, 2.864981, -89.61609, 1.374573, 924.8735
61, NeutralBakerBerry2nd, BakerBerry2nd, 90, neutral, open, open, -0.7183533, 0.7435192, 74.34469, 3.818359, 930.2366
62, NeutralRollinsChapel3, RollinsChapel3, -90, neutral, open, open, 2.831899, -3.718903, -70.24329, 4.276306, 936.6305
63, McLaughlinCluster, McLaughlinCluster, 90, ss, open, closed, 1.405455, 2.827523, 89.93528, 2.457825, 943.5176
64, Fairbanks, Fairbanks, 90, ss, closed, closed, -2.239532, -2.73819, 81.5448, 1.583008, 947.1412
